,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Peter Lambert,Colorado Rockies,6.0,3,1,0,1,2,0,4.76,78,52,32,6,14,9,9,65,0.251,0.99,0.0,0.0,2.1,18,Washington Nationals,0.0
1,1,Jake Irvin,Washington Nationals,6.0,6,4,4,2,7,3,4.96,105,70,41,12,17,4,13,49,-0.144,0.65,-0.0,0.01,-0.9,18,Colorado Rockies,1.0
2,2,Sandy Alcantara,Miami Marlins,9.0,5,1,1,1,7,0,4.46,97,74,45,18,11,10,14,79,0.151,0.51,0.09,0.51,3.5,27,Tampa Bay Rays,0.0
3,3,Zach Eflin,Tampa Bay Rays,4.0,7,5,5,1,3,0,3.64,53,39,23,6,10,9,7,30,-0.311,1.05,-0.23,1.31,-3.0,12,Miami Marlins,1.0
4,4,Alec Marsh,Kansas City Royals,2.2,5,4,4,4,3,1,7.04,75,42,24,7,11,3,7,31,-0.214,0.78,0.0,0.0,-2.3,8,Cleveland Guardians,0.0
5,5,Gavin Williams,Cleveland Guardians,4.0,3,0,0,2,5,0,3.35,87,56,33,15,8,2,8,59,0.175,0.83,0.08,0.66,2.0,12,Kansas City Royals,1.0
6,6,Bryce Miller,Seattle Mariners,5.2,8,6,6,0,7,4,3.96,92,60,37,14,9,3,15,36,-0.122,0.72,-0.04,0.45,-2.1,17,Minnesota Twins,0.0
7,7,Joe Ryan,Minnesota Twins,3.2,7,4,4,2,7,2,4.06,95,63,37,15,11,2,9,36,-0.281,0.97,-0.19,1.09,-2.7,11,Seattle Mariners,1.0
8,8,Ben Lively,Cincinnati Reds,6.2,8,2,2,0,3,1,3.76,89,59,38,4,17,11,13,53,0.076,1.13,0.08,1.95,1.4,20,Milwaukee Brewers,0.0
9,9,Freddy Peralta,Milwaukee Brewers,6.0,4,0,0,0,13,0,4.46,89,60,24,22,14,5,3,77,0.36,1.12,0.38,1.97,3.1,18,Cincinnati Reds,1.0
10,10,Jack Flaherty,St. Louis Cardinals,5.0,8,3,3,2,4,1,4.43,95,59,35,9,15,7,12,41,-0.164,1.24,-0.01,0.15,-0.8,15,Arizona Diamondbacks,0.0
11,11,Zac Gallen,Arizona Diamondbacks,6.1,7,5,5,2,8,2,3.36,102,69,41,13,15,6,11,45,-0.228,1.03,-0.19,1.46,-0.9,19,St. Louis Cardinals,1.0
12,12,Yusei Kikuchi,Toronto Blue Jays,6.0,7,1,1,2,8,0,3.79,103,67,34,16,17,6,9,60,0.259,1.11,0.18,1.33,2.2,18,Los Angeles Dodgers,0.0
13,13,Tony Gonsolin,Los Angeles Dodgers,5.0,7,5,5,3,5,1,4.25,109,65,35,10,20,7,9,35,-0.191,1.06,-0.15,1.43,-2.3,15,Toronto Blue Jays,1.0
14,14,Johan Oviedo,Pittsburgh Pirates,6.0,3,1,1,3,5,0,4.6,90,53,31,11,11,9,5,64,0.263,1.15,0.01,0.08,2.0,18,San Diego Padres,0.0
15,15,Seth Lugo,San Diego Padres,7.0,3,2,2,0,8,2,3.62,84,54,26,12,16,7,9,71,0.122,0.71,0.03,0.32,1.5,21,Pittsburgh Pirates,1.0
16,16,Kyle Bradish,Baltimore Orioles,6.2,7,5,5,2,3,1,3.29,84,55,32,6,17,13,9,41,-0.315,1.19,-0.21,1.32,-1.5,20,Philadelphia Phillies,0.0
17,17,Ranger Suárez,Philadelphia Phillies,6.0,7,4,4,1,6,1,4.22,90,59,33,10,16,8,10,47,-0.075,1.09,-0.05,1.16,-0.5,18,Baltimore Orioles,1.0
18,18,José Quintana,New York Mets,6.0,6,3,2,3,5,0,3.27,94,61,30,11,20,7,11,52,-0.064,1.08,-0.01,0.38,0.1,18,New York Yankees,0.0
19,19,Carlos Rodón,New York Yankees,5.2,4,1,1,3,4,0,5.75,93,61,36,11,14,6,11,58,0.219,1.21,0.1,0.92,1.9,17,New York Mets,1.0
20,20,Spencer Strider,Atlanta Braves,6.1,6,3,2,1,10,2,3.73,91,64,31,14,19,4,11,60,0.121,1.12,0.03,0.47,1.2,19,Boston Red Sox,0.0
21,21,Brayan Bello,Boston Red Sox,6.0,4,3,3,2,4,1,3.66,92,53,31,10,12,11,6,54,-0.039,0.9,-0.02,0.87,0.3,18,Atlanta Braves,1.0
22,22,Marcus Stroman,Chicago Cubs,3.1,9,7,7,2,4,1,3.51,85,54,35,3,16,10,6,16,-0.435,0.89,-0.16,0.54,-6.3,10,Chicago White Sox,0.0
23,23,Lance Lynn,Chicago White Sox,4.2,7,7,7,2,5,0,6.47,100,63,37,13,13,6,10,25,-0.159,1.3,-0.0,0.04,-2.9,14,Chicago Cubs,1.0
24,24,Andrew Heaney,Texas Rangers,5.0,4,3,3,3,3,1,4.62,90,56,37,7,12,7,8,47,-0.104,0.8,-0.14,1.77,-0.4,15,Houston Astros,0.0
25,25,Framber Valdez,Houston Astros,3.2,8,6,6,2,1,2,3.29,80,45,28,4,13,9,8,20,-0.473,0.89,-0.64,2.0,-4.5,11,Texas Rangers,1.0
26,26,Freddy Tarnok,Oakland Athletics,2.2,3,3,3,1,4,1,6.48,49,29,14,9,6,0,7,43,-0.179,0.71,0.0,0.0,-1.6,8,San Francisco Giants,0.0
27,27,Ryan Walker,San Francisco Giants,2.2,1,0,0,1,3,0,2.7,40,26,9,9,8,4,1,58,0.133,1.0,0.11,1.38,1.4,8,Oakland Athletics,1.0
