,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Johnny Cueto,Miami Marlins,5.0,5,3,3,1,5,2,5.33,77,55,38,10,7,5,9,49,-0.113,0.71,-0.08,0.8,-0.3,15,Houston Astros,1.0
1,1,Graham Ashcraft,Cincinnati Reds,7.0,3,1,1,1,7,1,4.95,103,72,37,16,19,12,5,73,0.278,0.89,0.23,1.22,2.8,21,Cleveland Guardians,1.0
2,2,Chris Flexen,Colorado Rockies,5.0,8,5,5,2,4,2,7.92,106,63,42,6,15,5,14,33,-0.303,1.22,-0.0,0.0,-2.4,15,,
3,3,Adrian Houser,Milwaukee Brewers,5.0,5,4,4,1,5,1,4.38,67,47,26,8,13,5,9,45,-0.144,0.9,-0.11,1.15,-1.4,15,Los Angeles Dodgers,0.0
4,4,Jordan Montgomery,Texas Rangers,6.0,7,2,2,1,5,1,3.38,95,61,37,11,13,8,12,54,0.03,0.96,0.02,1.24,0.8,18,Los Angeles Angels,1.0
5,5,Austin Pruitt,Oakland Athletics,2.0,0,0,0,1,2,0,3.2,34,20,11,4,5,0,4,57,0.097,0.92,0.0,0.0,0.9,6,St. Louis Cardinals,0.0
6,6,Bailey Ober,Minnesota Twins,5.0,11,5,4,1,9,1,3.4,93,64,35,20,9,4,13,35,-0.29,1.09,-0.15,0.97,-2.4,15,Detroit Tigers,1.0
7,7,Alex Faedo,Detroit Tigers,4.2,4,3,3,2,5,2,5.8,85,50,22,10,18,5,8,47,-0.046,0.87,-0.01,0.2,-0.6,14,Minnesota Twins,0.0
8,8,MacKenzie Gore,Washington Nationals,5.0,7,6,6,1,5,3,4.62,83,55,33,16,6,5,10,33,-0.303,0.37,-0.01,0.01,-3.4,15,Boston Red Sox,1.0
9,9,Michael Lorenzen,Philadelphia Phillies,9.0,0,0,0,4,5,0,3.23,124,76,42,12,22,7,15,88,0.197,0.36,0.12,0.36,4.7,27,,
10,10,Dakota Hudson,St. Louis Cardinals,5.0,7,3,3,1,2,2,4.31,73,45,28,7,10,11,8,42,-0.033,1.17,-0.0,0.03,-0.5,15,Oakland Athletics,1.0
11,11,Jalen Beeks,Tampa Bay Rays,2.0,3,2,2,1,1,0,6.41,32,22,11,4,7,5,3,42,-0.054,1.11,-0.04,1.27,-0.4,6,,
12,12,Cristian Javier,Houston Astros,5.0,4,2,2,3,3,1,4.36,105,62,40,10,12,7,9,51,0.067,1.04,0.07,1.72,0.5,15,Miami Marlins,0.0
13,13,Jack Flaherty,Baltimore Orioles,5.0,6,3,3,2,8,1,4.33,98,62,30,11,21,7,6,49,-0.098,1.04,-0.06,1.08,-0.5,15,San Diego Padres,0.0
14,14,Max Fried,Atlanta Braves,4.0,6,4,4,1,4,0,2.5,79,50,24,10,16,9,5,37,-0.191,1.25,-0.03,0.28,-1.9,12,,
15,15,Quinn Priester,Pittsburgh Pirates,4.0,9,4,4,1,4,0,8.75,86,57,35,11,11,6,10,31,-0.191,0.95,-0.01,0.1,-1.9,12,New York Mets,0.0
16,16,Jordan Lyles,Kansas City Royals,8.0,7,4,4,1,6,1,6.13,102,70,38,9,22,12,10,57,-0.146,0.85,0.0,0.0,0.3,24,Seattle Mariners,1.0
17,17,Nick Pivetta,Boston Red Sox,5.0,4,2,2,2,8,2,4.16,90,59,28,16,15,5,6,57,0.051,0.97,0.01,0.47,0.7,15,Washington Nationals,0.0
18,18,Kevin Gausman,Toronto Blue Jays,7.0,4,0,0,0,6,0,3.04,90,61,34,13,14,7,10,75,0.499,1.26,0.34,1.43,3.5,21,,
19,19,Logan Allen,Cleveland Guardians,5.0,4,1,1,3,3,1,3.55,87,52,32,3,17,4,11,55,0.14,0.93,0.05,0.56,1.5,15,Cincinnati Reds,0.0
20,20,Kyle Hendricks,Chicago Cubs,5.0,5,2,2,2,6,1,3.96,94,58,29,10,19,7,7,53,0.039,1.23,0.03,1.5,0.6,15,Chicago White Sox,1.0
21,21,David Peterson,New York Mets,3.2,4,2,2,2,5,1,5.61,62,36,14,12,10,4,5,48,-0.062,0.71,-0.01,0.1,-0.4,11,Pittsburgh Pirates,1.0
22,22,Ian Hamilton,New York Yankees,1.0,0,0,0,1,1,0,1.63,10,5,3,1,1,1,1,53,0.049,0.67,0.01,0.34,0.5,3,,
23,23,Mike Clevinger,Chicago White Sox,6.0,3,1,1,3,6,0,3.55,86,56,35,5,16,3,9,65,0.214,0.87,0.0,0.01,2.2,18,Chicago Cubs,0.0
24,24,Ryan Walker,San Francisco Giants,1.0,1,0,0,0,3,0,2.45,17,14,4,4,6,0,1,54,0.049,1.22,0.04,1.66,0.5,3,,
25,25,Shohei Ohtani,Los Angeles Angels,6.0,3,1,0,3,5,0,3.17,97,60,33,11,16,6,9,66,0.21,1.0,0.03,0.21,2.2,18,Texas Rangers,0.0
26,26,Bobby Miller,Los Angeles Dodgers,6.0,4,0,0,4,4,0,3.89,91,57,34,4,19,8,10,64,0.226,1.27,0.14,1.27,2.1,18,Milwaukee Brewers,1.0
27,27,Merrill Kelly,Arizona Diamondbacks,6.0,6,0,0,2,2,0,3.05,85,53,31,6,16,11,9,60,0.303,1.23,0.15,1.05,2.8,18,,
28,28,Yu Darvish,San Diego Padres,6.0,6,1,0,2,4,0,4.19,89,57,33,8,16,5,13,60,0.094,1.3,0.03,0.61,0.9,18,Baltimore Orioles,1.0
29,29,Emerson Hancock,Seattle Mariners,5.0,2,1,1,3,3,0,1.8,87,57,34,11,12,9,5,59,0.159,1.12,0.11,1.33,1.4,15,Kansas City Royals,0.0
