,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Reid Detmers,Los Angeles Angels,4.2,3,2,2,2,5,1,4.35,91,61,35,9,17,5,7,53,-0.044,1.04,-0.03,1.1,0.4,14,Toronto Blue Jays,0.0
1,1,Alek Manoah,Toronto Blue Jays,4.1,4,1,1,3,6,0,5.87,82,53,38,8,7,4,7,54,-0.024,1.41,-0.02,1.83,-0.1,13,Los Angeles Angels,1.0
2,2,Beau Brieske,Detroit Tigers,2.0,3,0,0,0,2,0,3.52,37,25,14,6,5,5,2,52,0.098,0.93,0.01,0.2,1.1,6,Miami Marlins,0.0
3,3,Johnny Cueto,Miami Marlins,6.0,4,4,4,1,5,2,5.06,83,56,33,10,13,5,12,52,-0.138,0.63,-0.09,0.67,-0.8,18,Detroit Tigers,1.0
4,4,Aaron Nola,Philadelphia Phillies,4.2,9,7,5,3,6,1,4.43,98,62,27,13,22,4,13,25,-0.562,1.5,-0.37,1.65,-4.6,14,Pittsburgh Pirates,0.0
5,5,Quinn Priester,Pittsburgh Pirates,5.0,5,5,5,6,7,0,9.19,85,46,21,13,12,3,8,38,-0.399,1.27,-0.01,0.07,-3.2,15,Philadelphia Phillies,1.0
6,6,Logan Allen,Cleveland Guardians,6.0,8,5,5,3,4,2,3.7,90,55,29,10,16,8,11,37,-0.123,0.84,-0.07,0.8,-1.8,18,Chicago White Sox,0.0
7,7,Mike Clevinger,Chicago White Sox,5.0,2,0,0,0,3,0,3.59,72,53,35,8,10,5,8,66,0.294,0.87,0.01,0.02,2.6,15,Cleveland Guardians,1.0
8,8,Bailey Ober,Minnesota Twins,4.0,11,6,6,0,5,2,3.19,90,60,36,12,12,7,11,21,-0.289,0.61,-0.18,0.64,-3.9,12,Kansas City Royals,0.0
9,9,Jordan Lyles,Kansas City Royals,5.0,4,3,3,2,4,0,6.15,100,61,41,9,11,5,9,49,0.095,0.97,0.0,0.0,-0.4,15,Minnesota Twins,1.0
10,10,Patrick Corbin,Washington Nationals,5.2,6,4,4,0,2,2,5.07,93,59,35,5,19,10,11,43,0.016,0.44,0.0,0.0,-1.2,17,New York Mets,0.0
11,11,Carlos Carrasco,New York Mets,2.1,8,8,6,1,2,0,6.4,63,44,25,7,12,8,6,14,-0.42,0.88,-0.1,0.33,-6.1,7,Washington Nationals,1.0
12,12,Clarke Schmidt,New York Yankees,5.0,5,3,3,1,2,1,4.39,96,57,35,6,16,8,10,46,-0.062,1.16,-0.03,0.93,-0.5,15,Baltimore Orioles,0.0
13,13,Tyler Wells,Baltimore Orioles,2.2,3,3,3,3,1,2,3.8,63,39,21,5,13,3,6,38,-0.236,0.87,-0.18,1.08,-2.0,8,New York Yankees,1.0
