,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Framber Valdez,Houston Astros,7.2,6,4,3,1,4,2,3.31,95,66,40,8,18,13,12,56,-0.019,0.7,-0.02,1.16,0.2,23,,
1,1,Braxton Garrett,Miami Marlins,5.0,4,0,0,2,1,0,3.91,75,45,27,6,12,8,9,58,0.279,1.31,0.18,1.41,2.7,15,,
2,2,Quinn Priester,Pittsburgh Pirates,5.0,7,6,6,3,3,2,9.1,102,61,39,7,15,8,11,29,-0.365,0.85,-0.01,0.04,-3.4,15,,
3,3,Carlos Carrasco,New York Mets,3.0,4,2,2,3,5,0,6.4,88,53,29,12,12,3,5,45,-0.057,1.41,-0.0,0.09,-0.5,9,,
4,4,Clarke Schmidt,New York Yankees,2.1,9,8,8,2,3,1,4.76,68,46,24,12,10,5,8,8,-0.499,0.96,-0.1,0.33,-6.9,7,,
5,5,Max Fried,Atlanta Braves,6.0,8,2,2,1,2,0,2.57,83,51,29,4,18,12,9,49,0.001,0.71,0.0,0.13,0.9,18,,
6,6,JP Sears,Oakland Athletics,5.0,6,3,3,4,6,1,4.27,97,60,30,12,18,3,11,45,-0.154,1.06,0.0,0.0,-0.4,15,,
7,7,Miles Mikolas,St. Louis Cardinals,6.1,5,4,4,3,4,1,4.27,99,65,41,10,13,7,11,48,0.012,1.28,0.0,0.05,0.7,19,,
8,8,Patrick Sandoval,Los Angeles Angels,2.2,4,5,4,6,6,0,4.09,83,43,23,10,10,4,3,32,-0.243,1.24,-0.03,0.27,-3.2,8,,
9,9,Max Scherzer,Texas Rangers,7.0,1,0,0,1,11,0,3.67,100,72,37,20,15,7,3,85,0.24,0.59,0.2,0.81,3.7,21,,
10,10,Logan Gilbert,Seattle Mariners,4.1,7,4,4,2,5,2,3.8,98,65,41,12,12,8,6,36,-0.199,0.65,-0.14,0.75,-2.0,13,,
11,11,Brady Singer,Kansas City Royals,7.1,2,2,2,1,8,0,4.91,106,70,42,12,16,5,11,73,0.269,0.49,0.0,0.0,3.2,22,,
12,12,Merrill Kelly,Arizona Diamondbacks,6.0,5,2,2,1,11,2,3.05,92,65,36,16,13,4,8,64,0.182,1.01,0.08,0.69,1.6,18,,
13,13,Chris Flexen,Colorado Rockies,6.0,5,4,4,1,6,1,7.74,83,55,29,9,17,7,10,51,-0.112,0.78,0.0,0.0,-0.4,18,,
14,14,Grayson Rodriguez,Baltimore Orioles,7.0,3,1,1,1,6,1,5.44,95,65,35,13,17,9,8,72,0.31,0.81,0.17,0.76,2.5,21,,
15,15,Yu Darvish,San Diego Padres,7.0,8,4,4,1,6,1,4.24,81,66,39,8,19,12,9,50,-0.121,0.78,-0.02,0.22,-0.5,21,,
16,16,Tyler Glasnow,Tampa Bay Rays,6.0,3,1,1,3,7,0,3.01,87,58,25,14,19,7,6,66,0.238,1.09,0.17,1.26,2.1,18,,
17,17,Ryan Walker,San Francisco Giants,2.0,2,0,0,1,4,0,2.28,39,23,11,5,7,1,2,55,0.1,1.15,0.07,1.4,1.0,6,,
