,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Charlie Morton,Atlanta Braves,5.1,6,4,4,3,6,0,3.38,92,61,36,12,13,9,7,43,-0.055,1.09,-0.04,1.49,0.2,16,New York Mets,0
1,1,Tylor Megill,New York Mets,5.2,4,3,3,3,4,0,4.11,87,56,37,7,12,7,8,50,-0.137,1.62,-0.09,1.85,-0.3,17,Atlanta Braves,1
2,2,Spencer Strider,Atlanta Braves,5.0,5,4,4,3,8,1,2.57,107,74,40,14,20,3,9,46,-0.035,1.29,-0.03,1.72,-1.4,15,New York Mets,0
3,3,Denyi Reyes,New York Mets,1.0,5,5,5,1,1,2,6.14,37,23,15,3,5,2,5,23,-0.378,1.0,-0.27,1.2,-4.5,3,Atlanta Braves,1
4,4,Cal Quantrill,Cleveland Guardians,7.1,6,2,2,1,2,1,4.73,97,57,42,1,14,7,18,59,0.053,0.65,0.03,0.61,1.6,22,New York Yankees,0
5,5,Domingo Germán,New York Yankees,8.1,2,1,1,1,6,0,4.46,88,65,33,12,20,9,12,80,0.481,0.94,0.24,0.79,4.2,25,Cleveland Guardians,1
6,6,Drew Smyly,Chicago Cubs,7.0,6,1,1,0,2,1,2.83,84,56,38,3,15,10,14,63,0.293,0.93,0.17,0.87,2.6,21,Washington Nationals,0
7,7,MacKenzie Gore,Washington Nationals,4.0,7,4,4,2,4,1,3.77,102,66,43,11,12,7,8,34,-0.229,0.9,-0.08,0.51,-2.4,12,Chicago Cubs,1
8,8,José Berríos,Toronto Blue Jays,5.1,11,5,5,2,4,2,5.29,93,56,27,10,19,10,11,28,-0.317,1.35,-0.22,1.54,-2.3,16,Boston Red Sox,0
9,9,Corey Kluber,Boston Red Sox,5.1,5,3,3,4,7,1,6.44,104,59,35,5,19,2,12,49,-0.037,0.94,-0.02,0.82,-0.3,16,Toronto Blue Jays,1
10,10,Ross Stripling,San Francisco Giants,5.0,5,2,2,0,5,0,6.1,73,51,29,13,9,8,7,54,0.029,1.07,0.01,0.7,0.6,15,Houston Astros,0
11,11,Luis Garcia,Houston Astros,0.0,1,0,0,0,0,0,4.0,2,1,1,0,0,0,1,48,-0.035,0.87,-0.02,0.85,-0.4,0,San Francisco Giants,1
12,12,Luke Weaver,Cincinnati Reds,4.1,9,4,4,2,3,0,7.88,79,54,30,8,16,6,11,30,-0.143,1.11,-0.06,0.78,-1.0,13,San Diego Padres,0
13,13,Blake Snell,San Diego Padres,6.0,8,3,3,0,7,1,5.28,101,67,31,17,19,9,10,51,-0.027,0.94,-0.02,0.98,-0.0,18,Cincinnati Reds,1
14,14,Taijuan Walker,Philadelphia Phillies,3.1,8,8,8,3,6,3,6.91,82,52,25,11,16,3,9,15,-0.347,0.48,-0.21,0.48,-6.4,10,Los Angeles Dodgers,0
15,15,Tony Gonsolin,Los Angeles Dodgers,4.2,5,3,3,2,3,1,3.38,80,52,30,8,14,6,10,43,0.125,0.61,0.09,0.71,0.9,14,Philadelphia Phillies,1
