,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Kodai Senga,New York Mets,5.0,8,5,5,1,7,1,4.14,95,59,30,13,16,7,7,37,-0.248,0.62,-0.14,0.58,-2.3,15,Cincinnati Reds,0
1,1,Derek Law,Cincinnati Reds,1.1,0,0,0,1,1,0,2.79,20,11,7,1,3,1,2,54,0.048,0.75,0.02,0.5,0.5,4,New York Mets,1
2,2,Yu Darvish,San Diego Padres,6.0,4,2,2,1,7,1,3.16,80,52,30,7,15,8,7,62,0.143,1.27,0.09,1.3,1.1,18,Minnesota Twins,0
3,3,Bailey Ober,Minnesota Twins,6.0,6,3,3,0,6,2,1.85,96,66,39,14,13,4,14,54,-0.049,0.89,-0.03,0.91,0.1,18,San Diego Padres,1
4,4,Mike Clevinger,Chicago White Sox,6.0,3,3,3,2,2,1,4.79,92,62,42,7,13,2,17,54,-0.082,0.91,-0.02,0.32,0.1,18,Kansas City Royals,0
5,5,Brady Singer,Kansas City Royals,6.0,5,1,1,2,4,0,7.71,80,51,28,7,16,9,9,60,0.233,1.03,0.02,0.17,2.1,18,Chicago White Sox,1
6,6,Drew Rasmussen,Tampa Bay Rays,7.0,2,0,0,0,7,0,2.62,76,57,28,12,17,10,6,80,0.354,0.74,0.24,0.84,3.6,21,New York Yankees,0
7,7,Domingo Germán,New York Yankees,5.2,3,2,1,3,3,0,4.0,87,53,35,9,9,7,10,57,0.165,1.0,0.09,0.95,1.9,17,Tampa Bay Rays,1
8,8,Alex Cobb,San Francisco Giants,7.1,7,0,0,2,3,0,1.7,104,65,36,5,24,17,6,65,0.443,1.31,0.21,1.02,3.7,22,Arizona Diamondbacks,0
9,9,Tommy Henry,Arizona Diamondbacks,6.2,5,2,2,2,2,1,4.43,97,60,41,8,11,10,11,56,0.074,0.73,0.05,0.86,1.4,20,San Francisco Giants,1
10,10,Nathan Eovaldi,Texas Rangers,8.2,3,0,0,1,12,0,2.7,113,78,38,17,23,10,6,89,0.391,0.66,0.29,0.82,3.8,26,Oakland Athletics,0
11,11,Luis Medina,Oakland Athletics,6.0,5,3,3,0,3,1,8.18,87,50,32,6,12,9,11,53,-0.071,0.93,-0.0,0.05,-0.2,18,Texas Rangers,1
