,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Gerrit Cole,New York Yankees,5.0,6,2,2,3,4,0,2.81,93,59,39,8,12,6,10,48,0.033,1.1,0.0,0.04,0.6,15,Pittsburgh Pirates,0.0
1,1,Johan Oviedo,Pittsburgh Pirates,5.0,4,1,1,5,7,0,4.27,96,54,22,10,22,7,4,57,0.19,1.47,0.0,0.0,1.6,15,New York Yankees,1.0
2,2,Bryce Elder,Atlanta Braves,5.0,9,4,4,0,6,1,3.5,92,57,33,13,10,9,8,39,-0.106,0.81,-0.0,0.01,-1.3,15,Miami Marlins,0.0
3,3,Johnny Cueto,Miami Marlins,4.0,7,3,3,0,2,1,6.2,70,48,32,8,8,8,9,38,-0.039,1.38,-0.03,1.98,-0.9,12,Atlanta Braves,1.0
4,4,Zach Eflin,Tampa Bay Rays,7.0,1,1,1,0,8,1,3.44,84,60,39,11,10,8,6,79,0.277,0.6,0.43,1.55,2.4,21,Baltimore Orioles,0.0
5,5,Jack Flaherty,Baltimore Orioles,4.0,6,3,3,1,6,1,5.03,79,51,27,14,10,4,8,43,-0.139,0.99,-0.22,2.56,-1.4,12,Tampa Bay Rays,1.0
6,6,Brayan Bello,Boston Red Sox,6.0,4,3,3,1,10,1,3.71,101,63,40,13,10,7,6,61,-0.1,0.7,-0.0,0.02,0.0,18,Toronto Blue Jays,0.0
7,7,José Berríos,Toronto Blue Jays,7.0,5,0,0,0,8,0,3.49,90,62,36,12,14,8,10,75,0.343,0.85,0.3,1.26,3.5,21,Boston Red Sox,1.0
8,8,Jon Gray,Texas Rangers,3.2,7,3,3,2,3,1,4.05,73,44,25,10,9,5,9,36,-0.155,0.93,-0.21,2.1,-1.5,11,Cleveland Guardians,0.0
9,9,Lucas Giolito,Cleveland Guardians,7.0,2,0,0,1,12,0,4.59,100,68,33,13,22,3,7,84,0.286,0.6,0.01,0.02,3.5,21,Texas Rangers,1.0
10,10,Hunter Greene,Cincinnati Reds,5.2,4,3,3,1,6,1,4.45,98,66,38,13,15,7,8,54,-0.063,1.14,-0.06,1.69,-0.0,17,New York Mets,0.0
11,11,David Peterson,New York Mets,5.2,6,3,2,2,10,1,5.22,95,59,27,16,16,10,3,55,-0.068,1.12,0.0,0.01,-0.4,17,Cincinnati Reds,1.0
12,12,Bailey Ober,Minnesota Twins,5.0,5,2,2,0,6,1,3.67,93,60,36,12,12,4,10,55,0.104,0.5,0.01,0.04,0.6,15,Chicago White Sox,0.0
13,13,Jesse Scholtens,Chicago White Sox,4.0,7,6,5,3,5,1,4.77,94,54,27,8,19,7,8,28,-0.319,0.9,0.0,0.0,-3.9,12,Minnesota Twins,1.0
14,14,Cristian Javier,Houston Astros,5.0,5,3,3,1,6,2,4.8,81,52,32,11,9,4,10,50,-0.082,1.02,-0.13,2.62,-0.4,15,Kansas City Royals,0.0
15,15,Zack Greinke,Kansas City Royals,2.0,3,0,0,1,1,0,5.39,48,28,20,0,8,5,3,50,0.1,1.18,0.0,0.0,1.0,6,Houston Astros,1.0
16,16,Jake Irvin,Washington Nationals,4.2,3,4,4,5,6,2,4.34,102,58,30,10,18,7,3,43,-0.282,1.04,0.0,0.0,-1.5,14,Milwaukee Brewers,0.0
17,17,Wade Miley,Milwaukee Brewers,5.2,5,3,3,2,3,1,3.38,92,57,32,6,19,5,13,48,-0.069,0.65,-0.01,0.13,-0.1,17,Washington Nationals,1.0
18,18,Aaron Nola,Philadelphia Phillies,4.2,7,3,2,1,1,0,4.62,97,61,43,5,13,16,5,40,-0.066,1.14,-0.03,0.77,-0.8,14,St. Louis Cardinals,0.0
19,19,Zack Thompson,St. Louis Cardinals,5.0,5,4,4,2,4,1,4.34,89,55,29,7,19,4,10,43,-0.159,0.75,0.0,0.0,-1.4,15,Philadelphia Phillies,1.0
20,20,Logan Webb,San Francisco Giants,8.0,4,1,1,0,6,0,3.31,104,73,40,16,17,13,8,76,0.373,1.41,0.32,2.02,3.8,24,Colorado Rockies,0.0
21,21,Chase Anderson,Colorado Rockies,7.0,0,1,1,5,7,0,6.0,101,53,29,14,10,6,8,75,0.309,0.96,0.0,0.0,3.2,21,San Francisco Giants,1.0
22,22,Tarik Skubal,Detroit Tigers,7.0,3,1,1,0,9,1,3.25,91,66,34,17,15,6,10,76,0.314,0.86,0.0,0.01,2.7,21,Los Angeles Angels,0.0
23,23,Griffin Canning,Los Angeles Angels,6.0,8,4,4,1,7,2,4.42,109,68,36,14,18,6,13,46,-0.125,0.74,0.0,0.0,-0.8,18,Detroit Tigers,1.0
24,24,Justin Steele,Chicago Cubs,6.0,7,6,6,2,5,2,2.73,83,53,31,9,13,14,6,37,-0.199,0.55,-0.2,0.94,-2.9,18,Arizona Diamondbacks,0.0
25,25,Brandon Pfaadt,Arizona Diamondbacks,5.1,4,0,0,1,6,0,5.86,73,47,24,11,12,5,8,65,0.232,0.77,0.24,1.33,2.6,16,Chicago Cubs,1.0
26,26,Seth Lugo,San Diego Padres,6.0,5,3,3,1,7,2,3.83,95,61,28,13,20,6,9,56,0.066,0.95,0.0,0.0,-0.2,18,Oakland Athletics,0.0
27,27,Sean Newcomb,Oakland Athletics,3.0,5,4,4,3,2,1,3.0,79,46,29,4,13,3,8,32,-0.26,0.95,0.0,0.0,-2.6,9,San Diego Padres,1.0
28,28,Bobby Miller,Los Angeles Dodgers,5.2,6,3,3,2,7,1,4.02,91,58,31,13,14,5,10,50,-0.048,1.2,-0.0,0.14,-0.3,17,Seattle Mariners,0.0
29,29,George Kirby,Seattle Mariners,6.0,5,4,4,2,7,1,3.57,81,57,28,15,14,5,10,51,-0.206,1.0,-0.28,2.29,-1.1,18,Los Angeles Dodgers,1.0
