,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Miles Mikolas,St. Louis Cardinals,7.0,5,0,0,0,5,0,4.23,95,65,40,4,21,10,11,72,0.46,1.23,0.17,0.76,3.8,21,Cincinnati Reds,0.0
1,1,Luke Weaver,Cincinnati Reds,6.1,3,0,0,1,6,0,5.45,86,60,31,12,17,4,12,72,0.309,1.01,0.12,0.63,2.9,19,St. Louis Cardinals,1.0
2,2,Alek Manoah,Toronto Blue Jays,3.0,3,5,4,5,6,0,5.53,87,44,23,8,13,4,3,36,-0.33,1.0,-0.17,0.86,-3.5,9,Tampa Bay Rays,0.0
3,3,Zach Eflin,Tampa Bay Rays,7.0,6,1,1,2,0,0,3.17,94,59,37,3,19,18,8,59,0.179,0.81,0.12,0.92,2.5,21,Toronto Blue Jays,1.0
4,4,Braxton Garrett,Miami Marlins,5.0,6,2,2,3,3,1,4.5,82,47,29,12,6,7,9,47,-0.001,1.33,0.0,1.35,0.6,15,Colorado Rockies,0.0
5,5,Kyle Freeland,Colorado Rockies,5.0,7,2,2,2,4,0,3.86,91,60,41,8,11,5,13,47,0.066,1.06,0.02,0.56,1.0,15,Miami Marlins,1.0
6,6,Blake Snell,San Diego Padres,5.0,4,1,1,4,6,0,5.04,99,53,32,11,10,3,10,57,0.164,1.33,0.07,0.89,1.5,15,Washington Nationals,0.0
7,7,Jake Irvin,Washington Nationals,4.0,2,2,2,4,4,1,5.32,76,37,21,4,12,3,6,50,-0.015,1.01,-0.01,0.55,0.0,12,San Diego Padres,1.0
8,8,Lucas Giolito,Chicago White Sox,3.2,6,4,4,7,4,1,3.98,89,49,27,8,14,4,7,30,-0.269,1.48,-0.09,0.8,-2.4,11,Detroit Tigers,0.0
9,9,Alex Faedo,Detroit Tigers,6.0,3,2,2,0,10,1,4.15,94,59,30,17,12,3,8,68,0.134,0.87,0.07,0.73,1.1,18,Chicago White Sox,1.0
10,10,Kyle Gibson,Baltimore Orioles,7.0,2,0,0,4,3,0,3.82,96,56,34,6,16,10,8,72,0.492,1.25,0.37,1.58,3.6,21,New York Yankees,0.0
11,11,Clarke Schmidt,New York Yankees,5.0,5,1,1,2,4,0,5.58,97,65,42,12,11,6,10,55,0.135,1.02,0.1,1.21,1.6,15,Baltimore Orioles,1.0
12,12,Aaron Nola,Philadelphia Phillies,6.0,8,5,5,2,7,3,4.59,98,66,36,19,11,8,11,41,-0.24,1.04,-0.13,0.97,-1.7,18,Atlanta Braves,0.0
13,13,Dylan Dodd,Atlanta Braves,5.0,7,4,4,1,3,2,6.64,83,56,32,8,16,7,11,39,-0.138,1.01,-0.12,1.44,-1.3,15,Philadelphia Phillies,1.0
14,14,Carlos Carrasco,New York Mets,6.2,5,1,1,2,4,1,6.75,100,66,36,9,21,12,9,62,0.205,0.79,0.13,0.82,2.6,20,Chicago Cubs,0.0
15,15,Kyle Hendricks,Chicago Cubs,4.1,6,5,3,2,5,0,6.23,86,56,29,8,19,5,9,38,-0.236,0.96,-0.12,0.81,-2.2,13,New York Mets,1.0
16,16,Scott Alexander,San Francisco Giants,1.0,0,0,0,0,1,0,4.19,8,6,2,2,2,1,1,54,0.049,0.63,0.03,0.61,0.5,3,Milwaukee Brewers,0.0
17,17,Julio Teheran,Milwaukee Brewers,5.0,4,1,1,1,5,0,1.8,83,54,29,7,18,2,12,59,0.134,1.16,0.1,1.5,1.6,15,San Francisco Giants,1.0
18,18,JP Sears,Oakland Athletics,5.0,3,1,1,0,1,1,4.7,59,40,27,2,11,5,11,58,0.203,1.01,0.0,0.0,1.4,15,Seattle Mariners,0.0
19,19,Logan Gilbert,Seattle Mariners,8.0,3,2,2,0,6,1,3.6,77,59,34,13,12,10,11,74,0.282,0.83,0.14,0.68,1.9,24,Oakland Athletics,1.0
