,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Freddy Peralta,Milwaukee Brewers,5.1,4,3,3,1,4,1,3.89,93,59,42,7,10,6,11,51,-0.079,1.08,-0.02,0.49,-0.3,16,Pittsburgh Pirates,0.0
1,1,Colin Selby,Pittsburgh Pirates,1.0,1,3,3,3,2,1,7.2,35,19,9,4,6,0,2,38,-0.23,1.13,-0.0,0.0,-2.5,3,Milwaukee Brewers,1.0
2,2,Joe Ryan,Minnesota Twins,4.0,4,2,2,1,3,0,4.21,89,60,39,9,12,4,9,48,-0.04,0.88,-0.01,0.43,-0.0,12,Cleveland Guardians,0.0
3,3,Gavin Williams,Cleveland Guardians,5.0,1,1,1,4,4,0,3.34,89,51,29,6,16,6,6,61,0.171,1.19,0.04,0.41,1.5,15,Minnesota Twins,1.0
4,4,Alex Wood,San Francisco Giants,2.1,5,5,5,1,2,0,4.77,52,33,23,4,6,1,9,28,-0.254,0.93,-0.14,0.87,-3.1,7,Chicago Cubs,0.0
5,5,Jordan Wicks,Chicago Cubs,6.2,9,2,2,0,1,0,2.16,87,63,44,3,16,14,12,49,0.188,0.61,0.12,0.64,1.6,20,San Francisco Giants,1.0
6,6,Hyun Jin Ryu,Toronto Blue Jays,5.0,5,2,2,1,5,1,2.65,77,50,27,10,13,7,8,53,-0.026,1.07,-0.02,1.1,0.3,15,Oakland Athletics,0.0
7,7,JP Sears,Oakland Athletics,5.0,4,1,1,4,3,0,4.51,75,42,25,5,12,4,11,54,0.143,0.95,0.0,0.0,1.3,15,Toronto Blue Jays,1.0
8,8,Chris Flexen,Colorado Rockies,2.1,4,6,6,2,3,1,7.36,63,33,19,5,9,4,4,26,-0.458,1.03,0.0,0.0,-4.7,7,Arizona Diamondbacks,0.0
9,9,Zach Davies,Arizona Diamondbacks,3.0,6,5,5,3,2,0,6.81,72,42,25,5,12,4,9,26,-0.311,0.87,-0.16,0.75,-3.4,9,Colorado Rockies,1.0
10,10,Zack Wheeler,Philadelphia Phillies,6.0,1,0,0,2,7,0,3.49,105,66,32,18,16,6,6,75,0.265,0.66,0.08,0.33,3.0,18,San Diego Padres,0.0
11,11,Michael Wacha,San Diego Padres,4.0,7,3,3,3,6,1,2.99,94,63,38,9,16,2,11,39,-0.126,1.25,-0.0,0.03,-1.0,12,Philadelphia Phillies,1.0
