,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,David Peterson,New York Mets,5.0,8,1,1,1,5,1,1.8,84,51,28,10,13,11,5,51,0.139,1.03,0.09,1.11,1.7,15,Miami Marlins,0
1,1,Jesús Luzardo,Miami Marlins,5.2,2,0,0,4,5,0,0.0,91,51,23,15,13,5,7,66,0.257,1.11,0.15,1.08,2.4,17,New York Mets,1
2,2,Lance Lynn,Chicago White Sox,5.2,3,2,2,4,6,1,3.18,96,55,27,16,12,2,10,57,0.142,1.24,0.09,1.26,1.0,17,Houston Astros,0
3,3,Cristian Javier,Houston Astros,5.0,8,3,3,1,6,0,5.4,82,64,34,19,11,7,9,44,-0.087,0.99,-0.05,0.91,-1.1,15,Chicago White Sox,1
4,4,Kyle Freeland,Colorado Rockies,6.0,3,0,0,1,1,0,0.0,74,48,31,2,15,6,13,66,0.294,0.84,0.19,0.92,3.0,18,San Diego Padres,0
5,5,Nick Martinez,San Diego Padres,7.0,6,4,4,2,5,1,5.14,101,69,39,13,17,12,10,52,-0.138,0.69,-0.08,0.68,-0.5,21,Colorado Rockies,1
6,6,Merrill Kelly,Arizona Diamondbacks,3.2,3,0,0,4,4,0,0.0,74,42,27,11,4,3,6,55,0.168,1.12,0.1,1.08,1.7,11,Los Angeles Dodgers,0
7,7,Dustin May,Los Angeles Dodgers,7.0,3,0,0,1,4,0,0.0,84,56,36,8,12,11,9,74,0.458,1.01,0.28,1.04,3.8,21,Arizona Diamondbacks,1
8,8,Hunter Gaddis,Cleveland Guardians,3.2,5,4,4,1,4,0,9.82,70,49,34,4,11,3,9,38,-0.158,1.26,-0.09,1.15,-1.3,11,Seattle Mariners,0
9,9,Robbie Ray,Seattle Mariners,3.1,4,5,3,5,3,0,8.1,91,51,34,10,7,7,4,34,-0.442,1.21,-0.26,1.2,-3.7,10,Cleveland Guardians,1
