,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Yusei Kikuchi,Toronto Blue Jays,5.0,8,4,4,0,4,1,4.24,76,53,32,14,7,7,10,39,-0.224,0.98,-0.14,0.99,-1.4,15,Chicago White Sox,0.0
1,1,Jesse Scholtens,Chicago White Sox,4.0,11,3,3,0,1,2,3.45,73,48,33,4,11,7,13,29,-0.252,1.06,-0.03,0.22,-1.9,12,Toronto Blue Jays,1.0
2,2,Brandon Williamson,Cincinnati Reds,3.0,1,0,0,1,4,0,5.21,59,40,23,5,12,3,3,60,0.159,1.14,0.13,1.56,1.5,9,Washington Nationals,0.0
3,3,MacKenzie Gore,Washington Nationals,1.1,1,0,0,0,1,0,4.42,17,13,9,1,3,1,3,53,0.001,0.94,0.0,0.02,0.1,4,Cincinnati Reds,1.0
4,4,Hogan Harris,Oakland Athletics,4.2,8,7,7,4,6,0,6.07,105,69,39,12,18,5,10,22,-0.282,0.63,0.0,0.0,-4.5,14,Detroit Tigers,0.0
5,5,Michael Lorenzen,Detroit Tigers,5.0,3,0,0,0,4,0,4.03,60,40,19,10,11,8,4,65,0.204,0.67,0.04,0.23,2.6,15,Oakland Athletics,1.0
6,6,Marcus Stroman,Chicago Cubs,5.0,4,4,4,4,6,1,2.96,94,56,33,8,15,5,7,45,-0.215,1.24,-0.07,0.67,-1.4,15,Milwaukee Brewers,0.0
7,7,Freddy Peralta,Milwaukee Brewers,5.1,4,3,3,3,10,1,4.7,104,64,31,24,9,3,7,55,-0.019,1.08,-0.01,1.33,-0.2,16,Chicago Cubs,1.0
8,8,José Berríos,Toronto Blue Jays,7.0,1,0,0,1,6,0,3.5,89,64,43,10,11,10,5,80,0.453,0.95,0.26,0.89,3.7,21,Chicago White Sox,0.0
9,9,Lance Lynn,Chicago White Sox,7.0,1,0,0,1,11,0,6.03,102,67,32,24,11,5,6,85,0.453,1.0,0.07,0.25,3.7,21,Toronto Blue Jays,1.0
10,10,Jack Flaherty,St. Louis Cardinals,6.2,9,0,0,2,5,0,4.27,111,75,43,11,21,9,14,59,0.328,1.37,0.01,0.08,3.0,20,Miami Marlins,0.0
11,11,Eury Pérez,Miami Marlins,6.0,3,1,1,2,7,1,2.36,93,58,32,14,12,8,4,67,0.191,1.11,0.11,1.03,2.2,18,St. Louis Cardinals,1.0
12,12,Cristopher Sánchez,Philadelphia Phillies,6.0,4,1,1,0,2,1,2.84,75,51,32,8,11,13,6,62,0.201,1.07,0.12,1.05,2.0,18,Tampa Bay Rays,0.0
13,13,Shawn Armstrong,Tampa Bay Rays,3.0,3,0,0,0,5,0,0.96,44,34,21,5,8,4,2,58,0.154,1.15,0.08,0.95,1.5,9,Philadelphia Phillies,1.0
14,14,Kyle Bradish,Baltimore Orioles,6.0,3,0,0,2,5,0,3.32,92,55,32,7,16,8,8,69,0.121,0.25,0.1,0.32,3.1,18,New York Yankees,0.0
15,15,Luis Severino,New York Yankees,2.2,10,7,7,1,3,1,7.38,77,50,32,9,9,6,9,12,-0.298,0.88,-0.21,1.06,-3.9,8,Baltimore Orioles,1.0
16,16,Nathan Eovaldi,Texas Rangers,5.1,5,4,4,4,3,0,2.83,96,54,31,8,15,12,6,41,-0.057,1.23,-0.05,1.79,-0.5,16,Boston Red Sox,0.0
17,17,Kutter Crawford,Boston Red Sox,4.0,7,3,3,1,3,0,4.11,73,44,33,5,6,5,10,38,-0.102,1.32,-0.04,0.93,-0.8,12,Texas Rangers,1.0
18,18,Jordan Lyles,Kansas City Royals,5.0,6,1,1,0,5,1,6.42,87,59,38,5,16,4,11,56,0.17,1.05,0.0,0.0,1.5,15,Cleveland Guardians,0.0
19,19,Tanner Bibee,Cleveland Guardians,5.0,4,1,1,4,4,0,3.34,91,50,32,7,11,5,11,55,0.17,1.25,0.09,1.09,1.5,15,Kansas City Royals,1.0
20,20,George Kirby,Seattle Mariners,6.2,6,1,1,1,3,0,3.09,93,64,43,6,15,9,13,60,0.281,0.93,0.13,0.71,2.3,20,Houston Astros,0.0
21,21,Ronel Blanco,Houston Astros,6.0,3,3,3,2,9,2,4.7,99,65,41,15,9,5,6,61,-0.082,0.62,-0.08,1.01,0.1,18,Seattle Mariners,1.0
22,22,Carlos Carrasco,New York Mets,8.0,3,0,0,1,4,0,5.16,96,63,39,7,17,11,10,79,0.147,0.32,0.03,0.12,4.2,24,Arizona Diamondbacks,0.0
23,23,Ryne Nelson,Arizona Diamondbacks,3.0,9,7,7,0,1,2,5.19,66,46,36,3,7,6,11,14,-0.349,0.71,-0.31,1.04,-5.4,9,New York Mets,1.0
24,24,Johan Oviedo,Pittsburgh Pirates,6.2,6,5,5,2,6,2,4.75,98,68,38,16,14,9,11,46,-0.126,0.8,-0.03,0.34,-0.6,20,Los Angeles Dodgers,0.0
25,25,Julio Urías,Los Angeles Dodgers,6.0,3,2,2,1,8,0,4.76,88,59,35,8,16,7,6,65,0.175,1.05,0.15,1.51,1.2,18,Pittsburgh Pirates,1.0
