,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Jameson Taillon,Chicago Cubs,5.2,7,5,5,0,7,3,5.51,91,65,32,11,22,7,9,42,-0.133,0.81,-0.12,1.21,-1.1,17,Cincinnati Reds,0.0
1,1,Carson Spiers,Cincinnati Reds,4.0,5,3,3,2,7,0,6.75,87,58,33,10,15,3,6,45,-0.076,1.24,-0.07,1.93,-0.8,12,Chicago Cubs,1.0
2,2,Ranger Suárez,Philadelphia Phillies,4.0,5,2,2,2,5,2,3.91,75,46,26,5,15,4,8,47,-0.034,0.85,-0.01,0.54,0.1,12,Milwaukee Brewers,0.0
3,3,Wade Miley,Milwaukee Brewers,6.1,4,4,4,3,4,2,3.33,89,56,27,9,20,9,9,50,-0.144,1.01,-0.04,0.45,0.1,19,Philadelphia Phillies,1.0
4,4,Sandy Alcantara,Miami Marlins,8.0,9,4,2,2,3,1,4.14,94,63,40,9,14,17,11,53,0.034,1.44,0.02,1.5,0.1,24,Washington Nationals,0.0
5,5,Josiah Gray,Washington Nationals,4.0,4,3,3,4,2,1,4.13,86,51,31,5,15,4,8,40,-0.117,1.03,0.0,0.0,-1.0,12,Miami Marlins,1.0
6,6,George Kirby,Seattle Mariners,3.0,6,4,3,0,3,1,3.39,73,55,37,8,10,4,9,36,-0.223,0.75,-0.23,1.3,-2.5,9,New York Mets,0.0
7,7,Tylor Megill,New York Mets,5.1,5,3,3,2,6,2,5.28,85,50,29,13,8,6,8,50,0.065,0.95,0.0,0.02,-0.2,16,Seattle Mariners,1.0
8,8,Tarik Skubal,Detroit Tigers,7.0,5,2,2,2,7,0,3.77,97,65,33,19,13,11,8,64,0.278,1.16,0.01,0.05,1.7,21,Chicago White Sox,0.0
9,9,Michael Kopech,Chicago White Sox,1.2,1,2,2,5,2,0,5.16,44,16,8,4,4,1,2,42,-0.139,1.44,0.0,0.0,-1.4,5,Detroit Tigers,1.0
10,10,Chris Sale,Boston Red Sox,5.0,2,0,0,2,5,0,4.46,100,64,31,15,18,5,7,66,0.263,0.75,0.05,0.25,2.6,15,Kansas City Royals,0.0
11,11,Taylor Clarke,Kansas City Royals,1.0,0,0,0,0,1,0,5.33,12,8,4,1,3,1,1,54,0.049,0.63,0.0,0.0,0.5,3,Boston Red Sox,1.0
