,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Framber Valdez,Houston Astros,7.0,0,0,0,5,6,0,3.4,114,64,34,16,14,13,2,78,0.502,1.35,0.59,2.64,3.6,21,Detroit Tigers,0.0
1,1,Matt Manning,Detroit Tigers,6.1,1,1,0,0,3,0,3.93,77,52,30,7,14,8,10,72,0.227,0.92,0.03,0.21,2.4,19,Houston Astros,1.0
2,2,Joan Adon,Washington Nationals,6.0,3,0,0,0,3,0,5.25,94,60,37,7,16,5,13,69,0.371,1.09,0.01,0.03,3.2,18,Miami Marlins,0.0
3,3,Braxton Garrett,Miami Marlins,6.0,7,3,3,0,3,1,3.96,90,61,36,9,16,11,10,49,-0.019,0.92,-0.01,0.87,0.2,18,Washington Nationals,1.0
4,4,Gerrit Cole,New York Yankees,7.2,3,2,1,0,11,1,2.95,100,66,39,15,12,10,6,78,0.281,0.81,0.01,0.03,2.7,23,Tampa Bay Rays,0.0
5,5,Zach Eflin,Tampa Bay Rays,6.0,7,2,2,1,11,1,3.55,103,70,30,16,24,6,8,60,0.044,1.16,0.03,1.16,1.0,18,New York Yankees,1.0
6,6,Kyle Freeland,Colorado Rockies,6.0,8,3,3,0,3,2,5.0,75,58,38,10,10,9,13,47,-0.002,1.01,0.0,0.0,-0.1,18,Baltimore Orioles,0.0
7,7,Cole Irvin,Baltimore Orioles,6.0,6,4,4,1,5,1,4.78,85,63,37,9,17,5,14,48,-0.2,1.03,-0.11,0.93,-1.1,18,Colorado Rockies,1.0
8,8,Miles Mikolas,St. Louis Cardinals,6.0,8,5,5,0,3,1,4.66,96,66,41,9,16,6,18,39,-0.258,0.9,-0.0,0.0,-1.9,18,Philadelphia Phillies,0.0
9,9,Cristopher Sánchez,Philadelphia Phillies,6.0,5,2,2,0,6,1,3.33,83,59,32,10,17,9,8,60,0.135,0.88,0.07,0.81,1.1,18,St. Louis Cardinals,1.0
10,10,Kyle Hendricks,Chicago Cubs,5.2,6,2,2,1,4,0,3.8,94,63,38,9,16,11,8,52,-0.009,0.76,-0.01,0.9,0.5,17,Pittsburgh Pirates,0.0
11,11,Mitch Keller,Pittsburgh Pirates,8.0,4,0,0,1,6,0,4.01,93,64,39,7,18,10,11,79,0.489,1.01,0.0,0.01,4.2,24,Chicago Cubs,1.0
12,12,Tanner Bibee,Cleveland Guardians,6.0,6,2,2,1,5,2,3.01,97,64,32,10,22,6,12,56,0.147,0.98,0.04,0.41,1.0,18,Toronto Blue Jays,0.0
13,13,Chris Bassitt,Toronto Blue Jays,5.2,7,4,4,2,5,2,4.0,100,67,42,10,15,5,13,42,-0.188,0.82,-0.12,0.89,-1.3,17,Cleveland Guardians,1.0
14,14,Lance Lynn,Los Angeles Dodgers,6.0,10,4,3,1,1,2,5.56,94,61,43,7,11,8,19,38,-0.164,0.77,-0.02,0.16,-0.8,18,Boston Red Sox,0.0
15,15,Kutter Crawford,Boston Red Sox,5.0,4,2,2,1,7,0,3.65,86,56,31,10,15,1,11,57,0.109,0.93,0.05,0.76,1.4,15,Los Angeles Dodgers,1.0
16,16,Zach Neal,Oakland Athletics,5.0,5,4,2,3,2,2,6.88,87,53,33,8,12,7,11,44,-0.013,1.0,0.0,0.0,-1.4,15,Chicago White Sox,0.0
17,17,Dylan Cease,Chicago White Sox,4.1,9,9,8,5,6,0,4.81,96,52,24,12,16,5,11,12,-0.454,0.96,0.0,0.0,-6.3,13,Oakland Athletics,1.0
18,18,Patrick Sandoval,Los Angeles Angels,6.0,2,1,1,4,7,1,3.95,107,65,32,10,23,3,10,67,0.281,1.16,0.0,0.01,2.1,18,New York Mets,0.0
19,19,Kodai Senga,New York Mets,6.2,4,2,2,3,10,0,3.17,105,67,36,19,12,7,6,65,0.133,1.1,0.01,0.09,1.5,20,Los Angeles Angels,1.0
20,20,Yu Darvish,San Diego Padres,4.0,6,5,5,1,3,1,4.56,76,53,28,7,18,7,7,32,-0.248,0.91,-0.02,0.14,-2.9,12,Milwaukee Brewers,0.0
21,21,Brandon Woodruff,Milwaukee Brewers,6.0,3,1,1,3,11,1,2.65,107,71,36,12,23,5,4,70,0.216,0.77,0.1,0.6,2.1,18,San Diego Padres,1.0
22,22,Dane Dunning,Texas Rangers,4.0,5,4,4,6,6,0,3.36,82,44,19,7,18,4,6,36,-0.216,0.93,-0.25,1.8,-1.9,12,Minnesota Twins,0.0
23,23,Sonny Gray,Minnesota Twins,7.0,6,1,1,0,4,1,3.06,81,53,31,10,12,9,13,65,0.265,0.88,0.11,0.62,2.6,21,Texas Rangers,1.0
24,24,Hunter Greene,Cincinnati Reds,3.2,5,5,5,5,4,0,5.06,90,47,27,8,12,5,7,30,-0.313,1.29,-0.26,1.76,-3.4,11,Arizona Diamondbacks,0.0
25,25,Brandon Pfaadt,Arizona Diamondbacks,5.1,3,2,2,1,5,1,5.91,86,52,28,7,17,3,11,58,0.129,0.71,0.1,0.97,1.6,16,Cincinnati Reds,1.0
26,26,Brady Singer,Kansas City Royals,4.0,9,4,4,1,6,1,5.15,87,55,32,12,11,7,8,33,-0.267,1.37,0.0,0.0,-2.1,12,Seattle Mariners,0.0
27,27,Bryce Miller,Seattle Mariners,4.0,6,3,3,1,6,0,3.9,83,62,37,13,12,1,10,43,-0.124,1.05,-0.14,1.93,-1.1,12,Kansas City Royals,1.0
28,28,Spencer Strider,Atlanta Braves,7.0,3,1,1,1,9,0,3.46,94,67,32,24,11,5,10,75,0.298,0.79,0.01,0.04,2.6,21,San Francisco Giants,0.0
29,29,Logan Webb,San Francisco Giants,5.1,6,5,5,1,1,1,3.51,92,58,39,8,11,11,8,36,-0.165,0.7,-0.12,0.81,-1.9,16,Atlanta Braves,1.0
