,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Zack Greinke,Kansas City Royals,4.1,4,5,5,0,3,1,4.59,77,45,30,3,12,8,8,38,-0.08,0.97,-0.0,0.04,-0.9,13,Miami Marlins,0.0
1,1,Jesús Luzardo,Miami Marlins,7.0,2,1,1,0,8,0,3.79,86,62,32,14,16,10,4,77,0.318,0.68,0.23,0.81,2.8,21,Kansas City Royals,1.0
2,2,Tyler Alexander,Detroit Tigers,3.0,1,1,1,0,3,1,6.0,45,31,19,4,8,3,4,56,0.036,0.61,0.01,0.34,0.6,9,Philadelphia Phillies,0.0
3,3,Taijuan Walker,Philadelphia Phillies,7.0,2,0,0,3,8,0,5.04,91,55,29,11,15,4,11,78,0.47,1.36,0.21,1.03,3.6,21,Detroit Tigers,1.0
4,4,Louie Varland,Minnesota Twins,6.0,6,7,7,4,5,2,4.4,90,58,32,10,16,8,11,33,-0.197,0.77,-0.11,0.72,-3.4,18,Tampa Bay Rays,0.0
5,5,Zach Eflin,Tampa Bay Rays,6.2,3,0,0,1,9,0,2.97,101,66,37,9,20,7,7,76,0.291,0.67,0.17,0.67,3.3,20,Minnesota Twins,1.0
6,6,Lucas Giolito,Chicago White Sox,6.0,0,0,0,3,7,0,3.75,100,58,28,8,22,4,7,76,0.339,0.83,0.08,0.34,3.1,18,New York Yankees,0.0
7,7,Clarke Schmidt,New York Yankees,6.0,6,3,3,0,1,2,4.96,79,52,28,5,19,13,7,49,-0.053,0.77,-0.03,0.79,0.1,18,Chicago White Sox,1.0
8,8,James Kaprielian,Oakland Athletics,6.0,4,2,1,5,1,0,7.21,104,56,37,7,12,7,15,54,0.101,1.62,0.0,0.0,1.1,18,Pittsburgh Pirates,0.0
9,9,Mitch Keller,Pittsburgh Pirates,5.1,8,5,5,4,1,1,3.6,101,59,39,3,17,13,8,29,-0.187,1.21,-0.14,1.49,-1.1,16,Oakland Athletics,1.0
10,10,Tommy Henry,Arizona Diamondbacks,4.1,5,5,5,3,2,2,4.37,81,48,29,5,14,6,10,32,-0.419,1.05,-0.33,1.39,-3.4,13,Washington Nationals,0.0
11,11,Jake Irvin,Washington Nationals,4.0,5,4,3,3,1,0,5.81,83,59,39,3,17,8,8,36,-0.146,1.1,-0.04,0.47,-1.4,12,Arizona Diamondbacks,1.0
12,12,Hunter Brown,Houston Astros,6.0,3,3,3,3,5,2,3.69,96,57,37,4,16,10,6,56,-0.089,0.75,-0.07,1.0,0.0,18,Toronto Blue Jays,0.0
13,13,Kevin Gausman,Toronto Blue Jays,7.0,4,1,1,0,13,1,2.63,101,66,30,17,19,4,8,78,0.3,0.9,0.17,0.85,2.5,21,Houston Astros,1.0
14,14,Tony Gonsolin,Los Angeles Dodgers,5.0,5,4,3,3,5,0,2.21,92,58,31,7,20,4,12,45,-0.087,1.21,-0.07,1.57,-1.3,15,Cincinnati Reds,0.0
