,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,B.Harper o1.5 total bases,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,B.Harper,Philadelphia Phillies,Milwaukee Brewers,1.0,,,,,,
18,M.Betts o1.5 Total Bases,charliedisturco,-106,0.53,1.03,0.5,M.Betts,Los Angeles Dodgers,Baltimore Orioles,0.0,,,,,,
28,B.Nimmo o1.5 Total Bases,Zerillo,135,0.1,0.235,0.135,B.Nimmo,New York Mets,Chicago White Sox,1.0,,,,,,
