,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
6,G.Stanton o0.5 Runs Scored,Thespinzone,117,0.11,0.2387,0.1286999999999999,G.Stanton,New York Yankees,Miami Marlins,0.0,,,,,,
21,Z.Gelof o0.5 Runs Scored,Thespinzone,125,0.19,0.4275,0.2375,Z.Gelof,Oakland Athletics,Washington Nationals,0.0,,,,,,
