,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
1,R.Olson o5.5 strikeouts,Chris Landers,-110,1.0,1.9090909090909092,0.9090909090909092,R.Olson,Detroit Tigers,Minnesota Twins,1
2,G.Ashcraft u3.5 strikeouts,Chris Landers,-125,1.0,1.8,0.8,G.Ashcraft,Cincinnati Reds,Atlanta Braves,1
9,D.Kremer o5.5 Ks,OldManWhoBets,114,1.0,2.1399999999999997,1.1399999999999997,D.Kremer,Baltimore Orioles,Seattle Mariners,1
