Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
10,C.Mullins o1.5 Total Bases,NicholaskMartin,165,0.5,1.325,0.825,C.Mullins,Baltimore Orioles,Chicago White Sox,1,,,,,,
2,A.Duvall o0.5 RBI,Thespinzone,138,0.1,0.238,0.1379999999999999,A.Duvall,Boston Red Sox,Houston Astros,1,0.3823529411764705,0.0,0.8,1.0,0.6,1.0
6,B.Drury o0.5 RBI,Thespinzone,155,0.15,0.3824999999999999,0.2324999999999999,B.Drury,Los Angeles Angels,Philadelphia Phillies,0,0.3645833333333333,0.0,0.8,1.0,0.7,1.0
7,C.Seager o0.5 RBI,Thespinzone,120,0.1,0.22,0.12,C.Seager,Texas Rangers,New York Mets,0,0.5393258426966292,1.0,0.8,1.0,0.5,0.0
5,A.Bregman o0.5 RBI,Thespinzone,180,0.15,0.42,0.27,A.Bregman,Houston Astros,Boston Red Sox,0,,,,,,
6,A.Duvall o0.5 RBI,Thespinzone,138,0.1,0.238,0.1379999999999999,A.Duvall,Boston Red Sox,Houston Astros,1,,,,,,
14,J.Meneses o0.5 RBI,Thespinzone,200,0.1,0.3,0.2,J.Meneses,Washington Nationals,Toronto Blue Jays,0,,,,,,
18,P.Meadows o0.5 RBI,Thespinzone,230,0.15,0.4949999999999999,0.345,P.Meadows,Detroit Tigers,New York Yankees,1,,,,,,
22,R.Lewis o0.5 RBI,Thespinzone,145,0.1,0.245,0.145,R.Lewis,Minnesota Twins,Cleveland Guardians,1,,,,,,
0,Z.Gallen o5.5 strikeouts,Teddy Ricketson,115,1.0,2.15,1.15,Z.Gallen,Arizona Diamondbacks,Los Angeles Dodgers,0,,,,,,
7,C.Javier u5.5 Ks,SBK5065,-185,1.2,1.8486486486486489,0.6486486486486487,C.Javier,Houston Astros,Boston Red Sox,0,,,,,,
8,G.Rodriguez u6.5 Ks,SBK5065,-142,0.5,0.852112676056338,0.352112676056338,G.Rodriguez,Baltimore Orioles,Chicago White Sox,1,,,,,,
17,B.Miller u5.5 Ks,PropBetGuy,-106,1.06,2.06,1.0,B.Miller,Seattle Mariners,Oakland Athletics,1,,,,,,
20,K.Muller u5.5 Ks,jimsannes,-132,1.3,2.284848484848485,0.9848484848484852,K.Muller,Oakland Athletics,Seattle Mariners,0,,,,,,
11,G.Rodriguez u5.5 Ks,jimsannes,126,1.0,2.26,1.2599999999999998,G.Rodriguez,Baltimore Orioles,Chicago White Sox,1,,,,,,
