,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Marcus Semien,Texas Rangers,5,1,1,0,0,1,5,0.365,0.484,0.849,0.049,0.86,0.04,1.14,0.2,2,-13,14,0,0,0,Detroit Tigers,0.0
1,1,Corey Seager,Texas Rangers,5,0,0,0,0,0,5,0.379,0.573,0.952,-0.096,0.92,-0.08,1.22,-1.0,0,0,0,0,0,0,Detroit Tigers,0.0
2,2,Nathaniel Lowe,Texas Rangers,5,2,2,1,0,1,5,0.354,0.428,0.782,0.019,0.86,0.01,1.14,0.4,5,2,0,0,0,2,Detroit Tigers,0.0
3,3,Adolis García,Texas Rangers,5,3,4,0,0,1,5,0.32,0.505,0.825,0.164,1.07,0.13,1.41,2.1,7,4,0,0,0,4,Detroit Tigers,0.0
4,4,Josh Jung,Texas Rangers,5,3,3,2,0,1,5,0.338,0.527,0.865,0.255,1.13,0.2,1.5,2.2,8,-19,10,0,12,7,Detroit Tigers,0.0
5,5,Jonah Heim,Texas Rangers,4,0,2,4,1,0,5,0.339,0.453,0.792,0.26,1.17,0.21,1.55,2.6,6,-9,11,0,0,3,Detroit Tigers,0.0
6,6,Robbie Grossman,Texas Rangers,3,1,0,0,2,0,5,0.314,0.382,0.697,-0.024,0.76,-0.02,1.01,-1.0,1,0,0,0,0,0,Detroit Tigers,0.0
7,7,Travis Jankowski,Texas Rangers,4,0,1,2,1,0,5,0.372,0.403,0.775,0.136,1.03,0.11,1.37,1.7,3,-5,6,0,0,2,Detroit Tigers,0.0
8,8,Leody Taveras,Texas Rangers,5,0,0,0,0,2,5,0.369,0.434,0.803,-0.085,0.69,-0.07,0.91,-1.8,0,0,0,0,0,0,Detroit Tigers,0.0
9,9,Zack Short,Detroit Tigers,3,0,2,1,0,0,3,0.4,0.564,0.964,0.141,1.3,0.07,1.12,1.1,3,2,0,0,0,2,Texas Rangers,1.0
10,10,Akil Baddoo,Detroit Tigers,2,0,0,0,0,1,2,0.367,0.395,0.762,-0.041,0.81,-0.02,0.69,-0.4,0,0,0,0,0,0,Texas Rangers,1.0
11,11,Javier Báez,Detroit Tigers,5,1,0,0,0,2,5,0.271,0.306,0.578,-0.124,0.98,-0.06,0.84,-1.3,1,0,0,0,0,0,Texas Rangers,1.0
12,12,Riley Greene,Detroit Tigers,1,0,0,0,0,1,1,0.362,0.443,0.805,-0.011,0.4,-0.01,0.34,-0.1,0,0,0,0,0,0,Texas Rangers,1.0
13,13,Andy Ibáñez,Detroit Tigers,2,1,1,1,0,0,2,0.202,0.302,0.505,0.071,1.06,0.04,0.92,0.7,3,-1,0,0,2,4,Texas Rangers,1.0
14,14,Nick Maton,Detroit Tigers,2,0,0,0,0,1,2,0.286,0.316,0.602,-0.03,0.58,-0.02,0.5,-0.4,0,0,0,0,0,0,Texas Rangers,1.0
15,15,Spencer Torkelson,Detroit Tigers,3,1,1,1,1,1,4,0.315,0.361,0.676,0.102,0.93,0.05,0.8,1.1,3,-12,13,0,0,0,Texas Rangers,1.0
16,16,Eric Haase,Detroit Tigers,3,0,0,0,1,2,4,0.294,0.309,0.603,0.001,0.98,0.0,0.84,-0.0,0,0,0,0,0,0,Texas Rangers,1.0
17,17,Jonathan Schoop,Detroit Tigers,3,1,0,0,1,1,4,0.293,0.277,0.571,-0.071,1.23,-0.04,1.06,-0.7,1,0,0,0,0,0,Texas Rangers,1.0
