,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Brandon Nimmo,New York Mets,5,0,1,1,0,1,5,0.404,0.445,0.85,-0.005,0.48,-0.0,0.49,-0.3,2,1,0,0,0,1,Washington Nationals,0.0
1,1,Francisco Lindor,New York Mets,4,1,1,0,0,0,4,0.308,0.422,0.73,-0.029,0.69,-0.02,0.69,-0.2,2,-13,14,0,0,2,Washington Nationals,0.0
2,2,Luis Guillorme,New York Mets,1,0,0,0,0,0,1,0.324,0.267,0.59,0.0,0.01,0.0,0.01,-0.6,0,0,0,0,0,0,Washington Nationals,0.0
3,3,Pete Alonso,New York Mets,4,0,1,0,0,1,4,0.335,0.503,0.838,-0.023,0.6,-0.01,0.61,-0.2,1,1,0,0,0,1,Washington Nationals,0.0
4,4,Tommy Pham,New York Mets,3,0,0,1,0,0,4,0.288,0.353,0.64,-0.084,0.84,-0.05,0.85,-1.0,1,0,0,0,0,0,Washington Nationals,0.0
5,5,Mark Canha,New York Mets,4,0,1,0,0,0,4,0.306,0.386,0.691,-0.008,0.56,-0.01,0.57,-0.3,1,1,0,0,0,1,Washington Nationals,0.0
6,6,Starling Marte,New York Mets,4,1,2,0,0,0,4,0.304,0.294,0.598,0.011,0.63,0.01,0.64,-0.0,3,2,0,0,0,2,Washington Nationals,0.0
7,7,Jeff McNeil,New York Mets,4,1,2,1,0,0,4,0.356,0.362,0.718,0.033,0.85,0.02,0.87,0.4,4,2,0,0,0,2,Washington Nationals,0.0
8,8,Eduardo Escobar,New York Mets,4,0,2,0,0,0,4,0.24,0.386,0.626,-0.001,0.43,-0.0,0.44,0.1,2,2,0,0,0,2,Washington Nationals,0.0
9,9,Francisco Alvarez,New York Mets,2,0,1,0,2,0,4,0.286,0.408,0.694,-0.047,1.05,-0.03,1.07,0.5,1,-3,4,0,0,2,Washington Nationals,0.0
10,10,Lane Thomas,Washington Nationals,4,3,3,0,1,1,5,0.343,0.417,0.761,0.094,0.45,0.04,0.31,1.1,6,-3,6,0,0,5,New York Mets,1.0
11,11,Luis García,Washington Nationals,5,2,2,1,0,0,5,0.315,0.387,0.702,0.061,0.66,0.03,0.46,0.1,5,2,0,0,0,0,New York Mets,1.0
12,12,Joey Meneses,Washington Nationals,5,0,4,4,0,1,5,0.328,0.394,0.722,0.227,0.8,0.09,0.55,4.0,8,-6,10,0,0,7,New York Mets,1.0
13,13,Keibert Ruiz,Washington Nationals,3,1,0,1,0,0,5,0.308,0.356,0.664,-0.014,0.53,-0.01,0.36,-0.7,2,0,0,0,0,0,New York Mets,1.0
14,14,Alex Call,Washington Nationals,4,0,0,0,0,3,4,0.333,0.346,0.679,-0.064,0.59,-0.03,0.41,-1.2,0,0,0,0,0,0,New York Mets,1.0
15,15,Jeimer Candelario,Washington Nationals,4,1,2,0,0,0,4,0.281,0.371,0.652,-0.032,0.44,-0.01,0.31,0.4,3,1,0,1,0,4,New York Mets,1.0
16,16,Dominic Smith,Washington Nationals,3,1,2,2,0,1,4,0.36,0.307,0.667,0.092,0.56,0.04,0.38,1.6,5,2,0,0,0,2,New York Mets,1.0
17,17,Stone Garrett,Washington Nationals,3,0,0,0,1,1,4,0.324,0.343,0.668,0.007,0.35,0.0,0.25,-0.1,0,0,0,0,0,0,New York Mets,1.0
18,18,CJ Abrams,Washington Nationals,4,2,2,1,0,0,4,0.305,0.417,0.722,-0.025,0.61,-0.01,0.42,0.7,5,-2,0,0,4,5,New York Mets,1.0
19,19,Taylor Ward,Los Angeles Angels,6,1,2,0,0,2,6,0.326,0.346,0.672,-0.017,0.48,-0.01,0.46,-0.3,3,2,0,0,0,2,Baltimore Orioles,0.0
20,20,Mike Trout,Los Angeles Angels,5,1,2,0,1,0,6,0.369,0.503,0.873,0.004,0.6,0.0,0.57,0.3,3,2,0,0,0,2,Baltimore Orioles,0.0
21,21,Shohei Ohtani,Los Angeles Angels,5,3,4,3,1,0,6,0.377,0.555,0.932,0.307,0.67,0.18,0.65,2.8,10,-7,0,2,9,9,Baltimore Orioles,0.0
22,22,Hunter Renfroe,Los Angeles Angels,5,1,2,1,1,2,6,0.314,0.503,0.817,0.041,0.59,0.02,0.57,0.4,4,-7,9,0,0,4,Baltimore Orioles,0.0
23,23,Matt Thaiss,Los Angeles Angels,4,1,1,1,1,2,5,0.386,0.39,0.776,0.024,0.79,0.01,0.76,0.2,3,-2,3,0,0,2,Baltimore Orioles,0.0
24,24,Gio Urshela,Los Angeles Angels,4,0,2,2,1,0,5,0.313,0.338,0.651,0.202,0.73,0.12,0.71,1.9,4,-2,4,0,0,3,Baltimore Orioles,0.0
25,25,Luis Rengifo,Los Angeles Angels,5,1,1,0,0,1,5,0.319,0.293,0.612,-0.032,0.57,-0.02,0.55,-1.0,2,1,0,0,0,1,Baltimore Orioles,0.0
26,26,Chad Wallach,Los Angeles Angels,5,1,3,1,0,1,5,0.333,0.6,0.933,0.198,0.66,0.11,0.64,1.7,5,0,0,0,3,6,Baltimore Orioles,0.0
27,27,Zach Neto,Los Angeles Angels,4,0,0,1,0,0,5,0.308,0.365,0.673,-0.048,0.87,-0.03,0.84,-1.4,1,0,0,0,0,0,Baltimore Orioles,0.0
28,28,Cedric Mullins,Baltimore Orioles,4,1,1,1,0,0,4,0.357,0.48,0.837,-0.019,0.8,-0.01,0.88,0.4,3,-5,0,0,6,4,Los Angeles Angels,1.0
29,29,Adley Rutschman,Baltimore Orioles,4,1,1,0,0,1,4,0.409,0.449,0.858,-0.093,0.73,-0.06,0.8,-0.7,2,1,0,0,0,1,Los Angeles Angels,1.0
30,30,Anthony Santander,Baltimore Orioles,4,1,2,2,0,1,4,0.329,0.469,0.798,0.238,0.71,0.16,0.78,1.9,5,-4,0,0,6,5,Los Angeles Angels,1.0
31,31,Ryan Mountcastle,Baltimore Orioles,4,0,0,0,0,2,4,0.271,0.453,0.724,-0.082,0.85,-0.05,0.93,-1.0,0,0,0,0,0,0,Los Angeles Angels,1.0
32,32,Gunnar Henderson,Baltimore Orioles,4,1,1,0,0,1,4,0.336,0.342,0.678,-0.022,0.66,-0.01,0.72,-0.5,2,1,0,0,0,1,Los Angeles Angels,1.0
33,33,Austin Hays,Baltimore Orioles,4,0,0,0,0,1,4,0.343,0.477,0.82,-0.072,0.73,-0.05,0.8,-0.9,0,0,0,0,0,0,Los Angeles Angels,1.0
34,34,Adam Frazier,Baltimore Orioles,4,1,1,2,0,0,4,0.324,0.37,0.693,0.192,0.45,0.13,0.49,1.5,4,-3,0,0,4,4,Los Angeles Angels,1.0
35,35,Terrin Vavra,Baltimore Orioles,2,0,0,0,1,0,3,0.333,0.214,0.548,-0.014,0.37,-0.01,0.4,-0.2,0,0,0,0,0,0,Los Angeles Angels,1.0
36,36,Joey Ortiz,Baltimore Orioles,1,0,0,0,0,1,1,0.154,0.167,0.321,-0.002,0.06,-0.0,0.07,-0.1,0,0,0,0,0,0,Los Angeles Angels,1.0
37,37,Jorge Mateo,Baltimore Orioles,2,0,0,0,1,0,3,0.309,0.473,0.782,0.053,0.92,0.03,1.0,0.2,0,0,0,0,0,0,Los Angeles Angels,1.0
38,38,Jake Bauers,New York Yankees,4,1,0,0,1,2,5,0.333,0.464,0.798,-0.052,0.39,-0.03,0.38,-1.0,1,0,0,0,0,0,Toronto Blue Jays,0.0
39,39,Aaron Judge,New York Yankees,2,2,2,3,3,0,5,0.376,0.581,0.957,0.166,0.47,0.1,0.45,3.7,7,-8,0,0,10,8,Toronto Blue Jays,0.0
40,40,Anthony Rizzo,New York Yankees,5,0,1,1,0,0,5,0.39,0.522,0.912,-0.048,0.47,-0.03,0.45,-0.7,2,-6,7,0,0,2,Toronto Blue Jays,0.0
41,41,Gleyber Torres,New York Yankees,4,1,1,0,1,1,5,0.347,0.439,0.786,-0.01,0.35,-0.01,0.33,-0.8,2,1,0,0,0,1,Toronto Blue Jays,0.0
42,42,Willie Calhoun,New York Yankees,4,1,1,2,1,1,5,0.288,0.394,0.682,0.15,0.41,0.09,0.4,1.4,4,-2,0,0,3,4,Toronto Blue Jays,0.0
