,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,CJ Abrams,Washington Nationals,5,1,2,1,0,1,5,0.303,0.418,0.721,0.079,0.79,0.0,0.02,0.5,4,-12,0,0,14,5,New York Yankees,0
1,1,Lane Thomas,Washington Nationals,3,0,0,0,1,2,5,0.333,0.473,0.806,-0.025,0.96,0.0,0.02,-0.1,0,0,0,0,0,0,New York Yankees,0
2,2,Joey Meneses,Washington Nationals,5,0,1,1,0,1,5,0.328,0.413,0.741,0.138,1.22,0.0,0.03,1.4,2,1,0,0,0,1,New York Yankees,0
3,3,Dominic Smith,Washington Nationals,4,0,0,0,1,1,5,0.333,0.347,0.68,-0.104,0.96,-0.0,0.02,-1.4,0,0,0,0,0,0,New York Yankees,0
4,4,Carter Kieboom,Washington Nationals,4,1,2,0,0,1,4,0.429,1.0,1.429,0.07,0.94,0.0,0.02,0.3,3,1,1,0,0,3,New York Yankees,0
5,5,Ildemaro Vargas,Washington Nationals,4,0,0,0,0,0,4,0.272,0.359,0.63,-0.127,1.14,-0.0,0.03,-1.2,0,0,0,0,0,0,New York Yankees,0
6,6,Riley Adams,Washington Nationals,4,0,0,0,0,3,4,0.358,0.525,0.883,-0.106,0.96,-0.0,0.02,-1.0,0,0,0,0,0,0,New York Yankees,0
7,7,Jake Alu,Washington Nationals,3,2,2,1,1,1,4,0.278,0.299,0.576,0.12,1.22,0.0,0.03,1.1,5,2,0,0,0,2,New York Yankees,0
8,8,Alex Call,Washington Nationals,3,2,2,2,0,0,4,0.306,0.305,0.611,0.355,1.12,0.01,0.03,1.6,6,-5,0,0,7,5,New York Yankees,0
9,9,DJ LeMahieu,New York Yankees,3,1,1,0,2,1,5,0.319,0.37,0.689,0.025,1.32,0.0,0.04,0.7,2,1,0,0,0,1,Washington Nationals,1
10,10,Aaron Judge,New York Yankees,4,1,1,1,1,0,5,0.406,0.651,1.057,-0.037,1.54,-0.0,0.05,0.4,3,-27,0,0,28,4,Washington Nationals,1
11,11,Gleyber Torres,New York Yankees,5,1,3,2,0,1,5,0.334,0.442,0.776,0.206,1.18,0.0,0.04,1.7,6,-17,0,0,20,6,Washington Nationals,1
12,12,Giancarlo Stanton,New York Yankees,5,1,4,2,0,0,5,0.285,0.444,0.73,0.223,1.6,0.0,0.05,1.8,7,-25,10,0,19,8,Washington Nationals,1
13,13,Harrison Bader,New York Yankees,5,0,0,0,0,4,5,0.287,0.381,0.668,-0.333,2.42,-0.01,0.07,-2.0,0,0,0,0,0,0,Washington Nationals,1
14,14,Anthony Volpe,New York Yankees,3,0,0,0,1,1,4,0.292,0.39,0.683,-0.1,1.16,-0.0,0.04,-0.7,0,0,0,0,0,0,Washington Nationals,1
15,15,Everson Pereira,New York Yankees,4,0,1,0,0,3,4,0.167,0.182,0.348,0.014,0.84,0.0,0.03,-0.6,1,0,1,0,0,2,Washington Nationals,1
16,16,Kyle Higashioka,New York Yankees,3,0,1,0,0,0,3,0.268,0.39,0.658,0.01,0.52,0.0,0.02,0.0,1,-8,9,0,0,2,Washington Nationals,1
17,17,Jake Bauers,New York Yankees,1,0,0,0,0,1,1,0.287,0.431,0.718,-0.1,3.48,-0.0,0.1,-0.3,0,0,0,0,0,0,Washington Nationals,1
18,18,Oswald Peraza,New York Yankees,4,1,1,0,0,1,4,0.303,0.175,0.477,-0.009,1.53,0.0,0.05,-0.6,2,1,0,0,0,1,Washington Nationals,1
19,19,Charlie Blackmon,Colorado Rockies,4,1,2,0,0,1,4,0.367,0.461,0.827,0.125,1.35,0.0,0.0,1.1,3,2,0,0,0,2,Tampa Bay Rays,0
20,20,Nolan Jones,Colorado Rockies,4,1,3,3,0,1,4,0.36,0.515,0.875,0.293,1.31,0.0,0.0,2.4,7,-25,15,0,13,7,Tampa Bay Rays,0
21,21,Brendan Rodgers,Colorado Rockies,2,0,0,0,2,1,4,0.292,0.328,0.62,-0.028,1.46,0.0,0.0,-0.0,0,0,0,0,0,0,Tampa Bay Rays,0
22,22,Ryan McMahon,Colorado Rockies,4,0,1,0,0,1,4,0.335,0.459,0.794,-0.227,1.78,0.0,0.0,-1.9,1,1,0,0,0,1,Tampa Bay Rays,0
23,23,Harold Castro,Colorado Rockies,4,0,0,0,0,1,4,0.279,0.326,0.605,-0.157,1.27,0.0,0.0,-1.4,0,0,0,0,0,0,Tampa Bay Rays,0
24,24,Alan Trejo,Colorado Rockies,4,0,0,0,0,3,4,0.287,0.343,0.63,-0.107,1.05,0.0,0.0,-0.9,0,0,0,0,0,0,Tampa Bay Rays,0
25,25,Elehuris Montero,Colorado Rockies,3,0,1,0,1,1,4,0.253,0.372,0.624,0.031,0.71,0.0,0.0,0.1,1,1,0,0,0,1,Tampa Bay Rays,0
26,26,Austin Wynns,Colorado Rockies,3,0,0,0,0,0,3,0.255,0.281,0.536,-0.053,0.64,0.0,0.0,-0.4,0,0,0,0,0,0,Tampa Bay Rays,0
27,27,Jurickson Profar,Colorado Rockies,1,0,0,0,0,1,1,0.317,0.365,0.682,-0.05,2.09,0.0,0.0,-0.3,0,0,0,0,0,0,Tampa Bay Rays,0
28,28,Brenton Doyle,Colorado Rockies,3,1,1,0,0,1,3,0.249,0.317,0.566,0.009,1.23,0.0,0.0,0.1,2,-9,10,0,0,2,Tampa Bay Rays,0
29,29,Elias Díaz,Colorado Rockies,1,0,0,0,0,1,1,0.321,0.424,0.745,-0.035,1.23,0.0,0.0,-0.2,0,0,0,0,0,0,Tampa Bay Rays,0
30,30,Yandy Díaz,Tampa Bay Rays,4,0,0,0,0,0,4,0.402,0.501,0.904,-0.113,1.09,-0.07,1.2,-0.9,0,0,0,0,0,0,Colorado Rockies,1
31,31,Brandon Lowe,Tampa Bay Rays,3,0,0,0,0,1,4,0.317,0.422,0.738,-0.047,0.86,-0.03,0.94,-0.2,0,0,0,0,0,0,Colorado Rockies,1
32,32,Randy Arozarena,Tampa Bay Rays,3,1,1,0,1,1,4,0.368,0.433,0.801,0.004,1.09,0.0,1.19,0.1,2,1,0,0,0,1,Colorado Rockies,1
33,33,Josh Lowe,Tampa Bay Rays,4,1,1,2,0,1,4,0.325,0.499,0.823,0.297,1.31,0.19,1.44,1.1,4,-16,0,0,17,4,Colorado Rockies,1
34,34,Isaac Paredes,Tampa Bay Rays,3,1,1,1,0,0,4,0.359,0.514,0.873,0.134,0.82,0.09,0.9,0.5,3,-25,0,0,26,4,Colorado Rockies,1
35,35,Luke Raley,Tampa Bay Rays,3,2,2,1,0,1,3,0.337,0.518,0.855,0.158,0.74,0.1,0.81,1.6,5,-19,0,3,18,7,Colorado Rockies,1
36,36,Jose Siri,Tampa Bay Rays,1,0,0,0,0,1,1,0.268,0.514,0.782,-0.007,0.23,-0.0,0.25,-0.2,0,0,0,0,0,0,Colorado Rockies,1
