,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Kevin Newman,Cincinnati Reds,3,0,0,0,0,0,5,0.318,0.371,0.689,-0.074,0.52,-0.06,0.67,-1.4,0,0,0,0,0,0,Washington Nationals,0.0
1,1,Luke Maile,Cincinnati Reds,1,0,0,0,0,1,1,0.284,0.409,0.693,-0.003,0.09,-0.0,0.12,-0.4,0,0,0,0,0,0,Washington Nationals,0.0
2,2,Matt McLain,Cincinnati Reds,3,2,1,0,3,0,6,0.374,0.537,0.911,0.054,0.39,0.04,0.51,0.8,3,-14,15,0,0,2,Washington Nationals,0.0
3,3,Jonathan India,Cincinnati Reds,6,3,3,3,0,0,6,0.344,0.426,0.769,0.124,0.6,0.1,0.78,1.7,9,-10,0,0,13,9,Washington Nationals,0.0
4,4,Elly De La Cruz,Cincinnati Reds,4,1,4,1,0,0,5,0.348,0.49,0.839,0.134,0.54,0.1,0.69,1.6,6,4,0,0,0,4,Washington Nationals,0.0
5,5,Spencer Steer,Cincinnati Reds,4,1,4,1,1,0,5,0.381,0.505,0.886,0.112,0.53,0.09,0.67,2.0,6,4,0,0,0,4,Washington Nationals,0.0
6,6,Tyler Stephenson,Cincinnati Reds,4,0,1,0,1,1,5,0.34,0.383,0.723,-0.076,0.65,-0.06,0.83,-1.2,1,1,0,0,0,1,Washington Nationals,0.0
7,7,Nick Senzel,Cincinnati Reds,5,1,1,3,0,0,5,0.315,0.374,0.689,0.056,0.86,0.04,1.1,0.0,5,-5,0,0,6,4,Washington Nationals,0.0
8,8,TJ Friedl,Cincinnati Reds,5,0,1,0,0,2,5,0.375,0.471,0.846,-0.012,0.31,-0.01,0.4,-0.5,1,1,0,0,0,1,Washington Nationals,0.0
9,9,Curt Casali,Cincinnati Reds,3,0,1,0,0,0,3,0.289,0.195,0.484,0.012,0.26,0.01,0.33,-0.0,1,1,0,0,0,1,Washington Nationals,0.0
