,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Tim Anderson,Chicago White Sox,5,1,2,0,0,2,5,0.533,0.538,1.072,-0.056,1.16,-0.03,1.12,-0.4,3,2,0,0,0,2,Houston Astros,0.0
1,1,Luis Robert Jr.,Chicago White Sox,5,0,0,0,0,1,5,0.214,0.214,0.429,-0.155,1.23,-0.09,1.19,-1.5,0,0,0,0,0,0,Houston Astros,0.0
2,2,Andrew Benintendi,Chicago White Sox,5,0,2,0,0,2,5,0.286,0.357,0.643,-0.015,1.08,-0.01,1.05,-0.1,2,2,0,0,0,2,Houston Astros,0.0
3,3,Eloy Jiménez,Chicago White Sox,3,0,1,1,2,0,5,0.357,0.417,0.774,0.105,1.48,0.06,1.44,1.2,2,1,0,0,0,1,Houston Astros,0.0
4,4,Yoán Moncada,Chicago White Sox,5,1,1,1,0,3,5,0.357,0.643,1.0,-0.166,2.24,-0.1,2.17,-0.8,3,0,0,0,1,4,Houston Astros,0.0
5,5,Andrew Vaughn,Chicago White Sox,3,0,0,0,1,1,4,0.333,0.286,0.619,-0.031,1.7,-0.02,1.65,-0.2,0,0,0,0,0,0,Houston Astros,0.0
6,6,Oscar Colás,Chicago White Sox,4,1,2,0,0,1,4,0.4,0.333,0.733,0.015,1.32,0.01,1.28,-0.1,3,2,0,0,0,2,Houston Astros,0.0
7,7,Elvis Andrus,Chicago White Sox,4,0,0,0,0,1,4,0.167,0.167,0.333,-0.21,2.04,-0.12,1.98,-1.2,0,0,0,0,0,0,Houston Astros,0.0
8,8,Seby Zavala,Chicago White Sox,3,1,2,2,0,1,3,0.667,1.667,2.333,0.22,1.43,0.13,1.39,1.8,5,1,0,0,1,5,Houston Astros,0.0
9,9,Yasmani Grandal,Chicago White Sox,0,0,0,0,1,0,1,0.333,0.625,0.958,0.038,0.76,0.02,0.74,0.4,0,0,0,0,0,0,Houston Astros,0.0
10,10,Jeremy Peña,Houston Astros,4,1,2,1,0,0,5,0.462,0.455,0.916,0.135,1.17,0.07,1.1,0.9,4,1,1,0,0,3,Chicago White Sox,1.0
11,11,Alex Bregman,Houston Astros,5,0,0,0,0,2,5,0.077,0.0,0.077,-0.166,1.36,-0.09,1.27,-1.8,0,0,0,0,0,0,Chicago White Sox,1.0
12,12,Yordan Alvarez,Houston Astros,5,2,3,1,0,1,5,0.538,0.818,1.357,0.065,1.13,0.04,1.05,0.9,6,3,0,0,0,3,Chicago White Sox,1.0
13,13,José Abreu,Houston Astros,5,0,2,1,0,3,5,0.385,0.333,0.718,-0.021,1.11,-0.01,1.04,0.3,3,2,0,0,0,2,Chicago White Sox,1.0
14,14,Kyle Tucker,Houston Astros,5,0,2,2,0,0,5,0.462,0.6,1.062,0.284,1.18,0.16,1.1,1.4,4,2,0,0,0,2,Chicago White Sox,1.0
15,15,Chas McCormick,Houston Astros,2,0,1,1,2,0,4,0.75,0.5,1.25,0.177,1.41,0.1,1.31,1.7,2,1,0,0,0,1,Chicago White Sox,1.0
16,16,David Hensley,Houston Astros,4,1,0,0,0,1,4,0.375,0.286,0.661,-0.061,1.7,-0.03,1.59,-1.0,1,0,0,0,0,0,Chicago White Sox,1.0
17,17,Yainer Diaz,Houston Astros,2,1,0,0,1,0,4,0.25,0.0,0.25,-0.058,1.2,-0.03,1.12,-0.0,1,0,0,0,0,0,Chicago White Sox,1.0
18,18,Corey Julks,Houston Astros,4,1,1,0,0,1,4,0.25,0.25,0.5,-0.108,1.48,-0.06,1.39,-0.5,2,1,0,0,0,1,Chicago White Sox,1.0
19,19,George Springer,Toronto Blue Jays,5,0,0,0,0,2,5,0.455,0.455,0.909,-0.202,1.29,-0.11,1.2,-2.1,0,0,0,0,0,0,St. Louis Cardinals,0.0
20,20,Bo Bichette,Toronto Blue Jays,4,0,1,0,1,0,5,0.545,0.6,1.145,0.034,0.85,0.02,0.79,0.4,1,1,0,0,0,1,St. Louis Cardinals,0.0
21,21,Vladimir Guerrero Jr.,Toronto Blue Jays,2,1,0,0,3,1,5,0.545,0.333,0.879,0.068,1.34,0.04,1.25,0.8,1,0,0,0,0,0,St. Louis Cardinals,0.0
22,22,Daulton Varsho,Toronto Blue Jays,3,0,0,0,2,1,5,0.273,0.25,0.523,-0.008,1.23,-0.01,1.15,-0.4,0,0,0,0,0,0,St. Louis Cardinals,0.0
23,23,Matt Chapman,Toronto Blue Jays,3,0,0,0,1,1,4,0.444,0.375,0.819,-0.098,1.87,-0.06,1.75,-0.7,0,0,0,0,0,0,St. Louis Cardinals,0.0
24,24,Brandon Belt,Toronto Blue Jays,3,0,0,0,1,2,4,0.25,0.286,0.536,-0.084,1.82,-0.05,1.7,-1.2,0,0,0,0,0,0,St. Louis Cardinals,0.0
25,25,Danny Jansen,Toronto Blue Jays,3,0,0,0,1,1,4,0.25,0.0,0.25,-0.043,1.43,-0.02,1.33,-0.3,0,0,0,0,0,0,St. Louis Cardinals,0.0
26,26,Cavan Biggio,Toronto Blue Jays,2,0,0,0,1,0,4,0.6,0.0,0.6,-0.048,1.63,-0.03,1.52,0.0,0,0,0,0,0,0,St. Louis Cardinals,0.0
27,27,Kevin Kiermaier,Toronto Blue Jays,4,0,2,0,0,0,4,0.444,0.444,0.889,-0.017,1.12,-0.01,1.04,-0.2,2,2,0,0,0,2,St. Louis Cardinals,0.0
28,28,Brendan Donovan,St. Louis Cardinals,4,1,1,0,0,1,4,0.4,0.7,1.1,-0.013,0.56,-0.01,0.48,-0.5,2,1,0,0,0,1,Toronto Blue Jays,1.0
29,29,Alec Burleson,St. Louis Cardinals,4,0,0,0,0,0,4,0.0,0.0,0.0,-0.062,0.62,-0.03,0.54,-0.9,0,0,0,0,0,0,Toronto Blue Jays,1.0
30,30,Paul Goldschmidt,St. Louis Cardinals,4,1,2,0,0,1,4,0.556,0.625,1.181,0.031,0.43,0.02,0.37,0.1,3,2,0,0,0,2,Toronto Blue Jays,1.0
31,31,Nolan Arenado,St. Louis Cardinals,4,2,1,0,0,1,4,0.333,0.444,0.778,0.102,0.81,0.05,0.69,1.1,3,1,0,0,0,1,Toronto Blue Jays,1.0
32,32,Nolan Gorman,St. Louis Cardinals,2,0,1,2,2,0,4,0.667,0.4,1.067,0.149,0.86,0.08,0.74,2.4,3,1,0,0,0,1,Toronto Blue Jays,1.0
33,33,Tyler O'Neill,St. Louis Cardinals,4,0,1,0,0,2,4,0.333,0.625,0.958,-0.025,0.5,-0.01,0.43,-0.6,1,1,0,0,0,1,Toronto Blue Jays,1.0
34,34,Jordan Walker,St. Louis Cardinals,4,0,2,1,0,0,4,0.333,0.333,0.667,-0.015,0.36,-0.01,0.31,-0.8,3,2,0,0,0,2,Toronto Blue Jays,1.0
