,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Jose Altuve,Houston Astros,4,0,1,1,0,1,4,0.405,0.502,0.908,-0.007,1.22,-0.01,2.39,-0.0,2,1,0,0,0,1,Detroit Tigers,0.0
1,1,Alex Bregman,Houston Astros,4,0,0,0,0,0,4,0.355,0.427,0.781,-0.165,0.95,-0.19,1.88,-1.8,0,0,0,0,0,0,Detroit Tigers,0.0
2,2,Kyle Tucker,Houston Astros,3,0,0,0,0,1,4,0.37,0.516,0.887,-0.014,0.65,-0.02,1.27,-0.0,0,0,0,0,0,0,Detroit Tigers,0.0
3,3,Yordan Alvarez,Houston Astros,3,0,0,0,1,0,4,0.383,0.548,0.93,-0.057,0.89,-0.07,1.75,-0.4,0,0,0,0,0,0,Detroit Tigers,0.0
4,4,Yainer Diaz,Houston Astros,4,0,0,0,0,0,4,0.301,0.531,0.832,-0.072,0.8,-0.08,1.57,-0.9,0,0,0,0,0,0,Detroit Tigers,0.0
5,5,Chas McCormick,Houston Astros,4,0,0,0,0,1,4,0.364,0.523,0.887,-0.089,0.83,-0.1,1.62,-1.0,0,0,0,0,0,0,Detroit Tigers,0.0
6,6,José Abreu,Houston Astros,3,1,0,0,0,1,3,0.288,0.341,0.629,-0.002,0.88,-0.0,1.72,-0.0,1,0,0,0,0,0,Detroit Tigers,0.0
7,7,Jeremy Peña,Houston Astros,1,0,0,0,1,0,3,0.313,0.37,0.683,0.112,1.0,0.13,1.97,1.1,0,0,0,0,0,0,Detroit Tigers,0.0
8,8,Martín Maldonado,Houston Astros,2,0,0,0,0,2,3,0.248,0.316,0.565,-0.06,1.39,-0.07,2.72,-0.6,0,0,0,0,0,0,Detroit Tigers,0.0
9,9,Matt Vierling,Detroit Tigers,3,0,0,0,0,0,4,0.32,0.369,0.689,-0.138,1.73,-0.02,0.4,-0.9,0,0,0,0,0,0,Houston Astros,1.0
10,10,Andy Ibáñez,Detroit Tigers,3,0,0,0,0,1,3,0.278,0.42,0.698,-0.103,1.28,-0.01,0.3,-0.8,0,0,0,0,0,0,Houston Astros,1.0
11,11,Kerry Carpenter,Detroit Tigers,1,0,1,0,0,0,1,0.354,0.549,0.903,0.07,1.88,0.01,0.44,0.3,1,1,0,0,0,1,Houston Astros,1.0
12,12,Spencer Torkelson,Detroit Tigers,4,0,0,0,0,1,4,0.314,0.439,0.753,-0.246,1.73,-0.03,0.4,-1.3,0,0,0,0,0,0,Houston Astros,1.0
13,13,Jake Rogers,Detroit Tigers,2,0,0,0,0,1,3,0.279,0.422,0.701,0.002,1.19,0.0,0.28,0.2,0,0,0,0,0,0,Houston Astros,1.0
14,14,Akil Baddoo,Detroit Tigers,1,0,0,0,0,1,1,0.312,0.366,0.678,-0.091,3.52,-0.01,0.82,-0.2,0,0,0,0,0,0,Houston Astros,1.0
15,15,Riley Greene,Detroit Tigers,3,0,0,0,1,1,4,0.354,0.46,0.814,-0.079,1.39,-0.01,0.33,-0.1,0,0,0,0,0,0,Houston Astros,1.0
16,16,Miguel Cabrera,Detroit Tigers,3,0,1,0,1,1,4,0.319,0.332,0.651,-0.005,1.55,-0.0,0.36,-0.3,1,1,0,0,0,1,Houston Astros,1.0
17,17,Zack Short,Detroit Tigers,2,0,0,0,1,0,3,0.296,0.351,0.647,-0.052,1.46,-0.01,0.34,-0.7,0,0,0,0,0,0,Houston Astros,1.0
18,18,Zach McKinstry,Detroit Tigers,1,1,1,0,0,0,1,0.311,0.355,0.666,0.073,3.55,0.01,0.83,0.2,2,1,0,0,0,1,Houston Astros,1.0
19,19,Javier Báez,Detroit Tigers,4,1,1,1,0,1,4,0.266,0.327,0.593,0.322,3.09,0.04,0.72,0.2,3,1,0,0,0,1,Houston Astros,1.0
20,20,Parker Meadows,Detroit Tigers,2,1,1,3,2,1,4,0.471,0.692,1.163,0.392,2.13,0.06,0.5,2.9,5,0,0,0,1,4,Houston Astros,1.0
21,21,CJ Abrams,Washington Nationals,5,1,1,0,0,2,5,0.301,0.416,0.717,-0.034,0.98,0.0,0.03,-1.0,2,1,0,0,0,1,Miami Marlins,0.0
22,22,Lane Thomas,Washington Nationals,4,1,1,0,1,0,5,0.333,0.471,0.805,-0.029,0.74,-0.0,0.02,-0.3,2,1,0,0,0,1,Miami Marlins,0.0
23,23,Joey Meneses,Washington Nationals,5,1,1,3,0,0,5,0.327,0.413,0.74,0.043,0.76,0.0,0.02,1.3,5,-29,30,0,0,2,Miami Marlins,0.0
24,24,Keibert Ruiz,Washington Nationals,5,1,2,1,0,1,5,0.315,0.417,0.732,-0.008,0.44,0.0,0.01,0.3,4,2,0,0,0,2,Miami Marlins,0.0
25,25,Carter Kieboom,Washington Nationals,3,1,1,2,0,0,4,0.455,1.1,1.555,0.214,0.75,0.0,0.02,1.8,4,-1,0,0,2,4,Miami Marlins,0.0
26,26,Ildemaro Vargas,Washington Nationals,4,1,2,0,0,0,4,0.276,0.367,0.643,-0.016,0.6,0.0,0.02,0.0,3,-8,10,0,0,3,Miami Marlins,0.0
