,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Ronald Acuna Jr.,Atlanta Braves,3,3,2,1,2,0,5,0.424,0.58,1.004,0.074,0.74,0.01,0.18,1.9,6,2,0,0,0,0,New York Yankees,1.0
1,1,Kevin Pillar,Atlanta Braves,2,1,1,0,0,0,2,0.257,0.431,0.688,0.0,0.0,0.0,0.0,1.0,2,-7,8,0,0,2,New York Yankees,1.0
2,2,Ozzie Albies,Atlanta Braves,6,2,3,6,0,0,6,0.323,0.51,0.833,0.008,0.55,0.0,0.14,3.0,11,-24,0,0,27,6,New York Yankees,1.0
3,3,Austin Riley,Atlanta Braves,5,2,2,3,1,1,6,0.341,0.517,0.859,0.035,0.42,0.01,0.1,1.9,7,-26,0,0,28,5,New York Yankees,1.0
4,4,Matt Olson,Atlanta Braves,5,3,3,4,1,1,6,0.379,0.617,0.996,0.042,0.37,0.01,0.09,3.9,10,-60,21,0,42,10,New York Yankees,1.0
5,5,Marcell Ozuna,Atlanta Braves,6,0,1,0,0,2,6,0.306,0.457,0.763,-0.073,0.38,-0.01,0.09,-1.9,1,1,0,0,0,1,New York Yankees,1.0
6,6,Eddie Rosario,Atlanta Braves,6,1,1,0,0,2,6,0.293,0.449,0.742,0.033,0.28,0.01,0.07,-0.4,2,-17,18,0,0,2,New York Yankees,1.0
7,7,Sean Murphy,Atlanta Braves,4,3,2,2,1,1,6,0.38,0.534,0.914,0.017,0.32,0.0,0.08,2.0,7,-17,0,0,19,5,New York Yankees,1.0
8,8,Michael Harris II,Atlanta Braves,3,2,2,0,1,1,4,0.343,0.467,0.81,-0.005,0.6,-0.0,0.15,0.7,4,2,0,0,0,2,New York Yankees,1.0
9,9,Forrest Wall,Atlanta Braves,2,1,1,0,0,0,2,0.25,0.5,0.75,0.0,0.0,0.0,0.0,0.3,2,0,1,0,0,2,New York Yankees,1.0
10,10,Nicky Lopez,Atlanta Braves,6,3,4,5,0,0,6,0.333,0.319,0.653,0.145,0.51,0.02,0.13,4.0,12,-3,6,0,1,8,New York Yankees,1.0
11,11,Rafael Ortega,New York Mets,4,0,0,0,1,0,5,0.278,0.219,0.497,0.002,0.46,0.0,0.04,-0.7,0,0,0,0,0,0,Pittsburgh Pirates,1.0
12,12,Mark Vientos,New York Mets,5,0,0,0,0,3,5,0.232,0.295,0.527,-0.059,0.49,-0.0,0.05,-1.1,0,0,0,0,0,0,Pittsburgh Pirates,1.0
13,13,Jeff McNeil,New York Mets,4,1,2,0,0,0,4,0.332,0.339,0.671,-0.027,0.36,-0.0,0.03,0.5,3,2,0,0,0,0,Pittsburgh Pirates,1.0
14,14,Pete Alonso,New York Mets,2,1,0,0,2,2,4,0.326,0.529,0.855,-0.009,0.49,-0.0,0.04,-0.3,1,0,0,0,0,0,Pittsburgh Pirates,1.0
15,15,Daniel Vogelbach,New York Mets,3,1,2,3,0,0,4,0.32,0.366,0.686,0.045,0.55,0.0,0.05,2.6,6,-6,0,0,8,5,Pittsburgh Pirates,1.0
16,16,Abraham Almonte,New York Mets,4,0,0,0,0,2,4,0.167,0.182,0.348,-0.097,0.95,-0.01,0.09,-1.5,0,0,0,0,0,0,Pittsburgh Pirates,1.0
17,17,Omar Narváez,New York Mets,4,0,2,0,0,0,4,0.293,0.297,0.59,-0.011,0.35,-0.0,0.03,0.5,2,0,2,0,0,3,Pittsburgh Pirates,1.0
18,18,DJ Stewart,New York Mets,3,0,0,0,1,1,4,0.326,0.324,0.65,-0.044,0.42,-0.0,0.04,-0.7,0,0,0,0,0,0,Pittsburgh Pirates,1.0
19,19,Jonathan Araúz,New York Mets,4,0,0,0,0,1,4,0.227,0.105,0.333,-0.026,0.25,-0.0,0.02,-1.0,0,0,0,0,0,0,Pittsburgh Pirates,1.0
20,20,Mike Tauchman,Chicago Cubs,4,0,0,0,0,2,4,0.374,0.43,0.805,-0.136,1.1,-0.09,1.25,-1.2,0,0,0,0,0,0,Chicago White Sox,1.0
21,21,Nico Hoerner,Chicago Cubs,4,1,2,0,0,1,4,0.335,0.403,0.737,0.06,0.85,0.04,0.96,0.6,3,-20,22,0,0,3,Chicago White Sox,1.0
22,22,Ian Happ,Chicago Cubs,3,1,0,0,1,0,4,0.367,0.403,0.77,-0.036,1.18,-0.03,1.33,-0.3,1,0,0,0,0,0,Chicago White Sox,1.0
23,23,Cody Bellinger,Chicago Cubs,4,2,2,1,0,0,4,0.38,0.561,0.942,0.288,1.58,0.2,1.79,1.6,5,-17,19,0,0,3,Chicago White Sox,1.0
24,24,Dansby Swanson,Chicago Cubs,4,1,1,3,0,1,4,0.335,0.445,0.78,0.016,1.47,0.01,1.67,0.9,5,-17,0,0,18,4,Chicago White Sox,1.0
25,25,Christopher Morel,Chicago Cubs,4,0,1,1,0,2,4,0.333,0.52,0.854,0.226,1.49,0.15,1.7,0.4,2,-12,13,0,0,2,Chicago White Sox,1.0
26,26,Jeimer Candelario,Chicago Cubs,3,0,0,0,1,2,4,0.356,0.495,0.851,-0.005,0.71,-0.0,0.81,-0.4,0,0,0,0,0,0,Chicago White Sox,1.0
27,27,Seiya Suzuki,Chicago Cubs,4,0,1,0,0,0,4,0.332,0.407,0.739,-0.002,1.07,-0.0,1.22,-0.3,1,1,0,0,0,1,Chicago White Sox,1.0
28,28,Yan Gomes,Chicago Cubs,2,0,0,0,1,1,3,0.309,0.434,0.744,-0.133,1.48,-0.09,1.68,-0.9,0,0,0,0,0,0,Chicago White Sox,1.0
29,29,Whit Merrifield,Toronto Blue Jays,5,1,1,2,0,1,5,0.343,0.426,0.769,0.033,1.38,0.02,1.66,0.7,4,-10,0,0,11,4,Philadelphia Phillies,1.0
30,30,George Springer,Toronto Blue Jays,3,0,1,0,1,0,4,0.327,0.397,0.724,0.002,1.03,0.0,1.25,0.0,1,1,0,0,0,1,Philadelphia Phillies,1.0
31,31,Vladimir Guerrero Jr.,Toronto Blue Jays,4,0,1,1,0,2,4,0.339,0.439,0.778,-0.025,1.32,-0.02,1.6,-0.0,2,1,0,0,0,0,Philadelphia Phillies,1.0
