,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Luis Arraez,Miami Marlins,3,1,1,0,1,0,4,0.5,0.519,1.019,0.016,0.49,0.01,0.47,0.2,2,-1,2,0,0,2,New York Mets,0.0
1,1,Jorge Soler,Miami Marlins,3,1,0,0,1,0,4,0.281,0.633,0.915,-0.076,0.76,-0.04,0.72,-0.6,1,0,0,0,0,0,New York Mets,0.0
2,2,Garrett Cooper,Miami Marlins,4,1,2,3,0,0,4,0.296,0.593,0.889,-0.013,0.62,-0.01,0.59,2.3,6,0,0,0,2,5,New York Mets,0.0
3,3,Jazz Chisholm Jr.,Miami Marlins,4,0,1,0,0,2,4,0.286,0.36,0.646,-0.047,0.61,-0.03,0.58,-0.5,1,1,0,0,0,0,New York Mets,0.0
4,4,Avisaíl García,Miami Marlins,4,0,0,0,0,0,4,0.2,0.261,0.461,-0.076,0.72,-0.04,0.69,-0.9,0,0,0,0,0,0,New York Mets,0.0
5,5,Jean Segura,Miami Marlins,4,0,2,0,0,1,4,0.269,0.24,0.509,-0.008,0.39,-0.01,0.37,0.2,2,2,0,0,0,2,New York Mets,0.0
6,6,Jesús Sánchez,Miami Marlins,3,0,0,0,1,2,4,0.267,0.167,0.433,-0.022,0.41,-0.01,0.39,-0.6,0,0,0,0,0,0,New York Mets,0.0
7,7,Nick Fortes,Miami Marlins,3,0,0,0,1,2,4,0.286,0.462,0.747,0.009,0.49,0.01,0.47,-0.6,0,0,0,0,0,0,New York Mets,0.0
8,8,Jon Berti,Miami Marlins,3,0,0,0,0,0,3,0.19,0.19,0.381,-0.106,0.88,-0.06,0.84,-1.2,0,0,0,0,0,0,New York Mets,0.0
9,9,Brandon Nimmo,New York Mets,1,2,0,0,4,1,5,0.455,0.273,0.727,0.123,0.72,0.07,0.73,1.8,2,0,0,0,0,0,Miami Marlins,1.0
10,10,Starling Marte,New York Mets,4,2,1,1,1,1,5,0.344,0.448,0.792,0.034,0.91,0.02,0.92,0.3,4,0,0,0,1,4,Miami Marlins,1.0
11,11,Francisco Lindor,New York Mets,3,1,1,2,2,1,5,0.412,0.48,0.892,0.041,0.82,0.02,0.82,2.0,4,0,0,0,1,4,Miami Marlins,1.0
12,12,Pete Alonso,New York Mets,5,1,2,2,0,1,5,0.314,0.645,0.959,-0.023,0.95,-0.01,0.95,0.7,5,-2,0,0,4,5,Miami Marlins,1.0
13,13,Jeff McNeil,New York Mets,3,1,0,0,2,2,5,0.294,0.258,0.552,-0.068,0.94,-0.04,0.95,-0.8,1,0,0,0,0,0,Miami Marlins,1.0
14,14,Mark Canha,New York Mets,2,1,0,1,2,2,5,0.324,0.296,0.62,0.161,1.04,0.1,1.04,1.9,2,0,0,0,0,0,Miami Marlins,1.0
15,15,Daniel Vogelbach,New York Mets,3,0,1,1,0,1,3,0.412,0.308,0.719,0.03,1.58,0.02,1.59,0.2,2,1,0,0,0,1,Miami Marlins,1.0
16,16,Tommy Pham,New York Mets,0,0,0,0,1,0,1,0.4,0.615,1.015,0.007,0.22,0.0,0.22,0.8,0,0,0,0,0,0,Miami Marlins,1.0
17,17,Eduardo Escobar,New York Mets,4,0,0,1,0,1,4,0.12,0.083,0.203,-0.099,1.04,-0.06,1.04,-1.5,1,0,0,0,0,0,Miami Marlins,1.0
18,18,Tomás Nido,New York Mets,3,1,1,1,0,1,4,0.077,0.083,0.16,-0.027,0.66,-0.02,0.67,-0.5,3,1,0,0,0,1,Miami Marlins,1.0
19,19,Marcus Semien,Texas Rangers,4,0,0,0,0,2,4,0.226,0.31,0.536,-0.163,1.45,-0.09,1.36,-1.5,0,0,0,0,0,0,Chicago Cubs,0.0
20,20,Corey Seager,Texas Rangers,2,0,1,0,2,0,4,0.355,0.28,0.635,0.075,0.9,0.04,0.85,0.6,1,0,1,0,0,2,Chicago Cubs,0.0
21,21,Nathaniel Lowe,Texas Rangers,4,0,1,0,0,2,4,0.267,0.414,0.68,-0.111,1.72,-0.06,1.62,-0.7,1,1,0,0,0,1,Chicago Cubs,0.0
22,22,Adolis García,Texas Rangers,3,0,0,0,1,1,4,0.357,0.462,0.819,-0.057,1.73,-0.03,1.63,-0.6,0,0,0,0,0,0,Chicago Cubs,0.0
23,23,Josh Jung,Texas Rangers,4,0,0,0,0,1,4,0.321,0.538,0.86,-0.201,1.93,-0.11,1.82,-1.6,0,0,0,0,0,0,Chicago Cubs,0.0
24,24,Robbie Grossman,Texas Rangers,4,0,0,0,0,2,4,0.269,0.391,0.661,-0.106,1.01,-0.06,0.95,-0.9,0,0,0,0,0,0,Chicago Cubs,0.0
25,25,Mitch Garver,Texas Rangers,3,0,0,0,0,2,3,0.333,0.647,0.98,-0.065,0.85,-0.04,0.8,-0.5,0,0,0,0,0,0,Chicago Cubs,0.0
26,26,Brad Miller,Texas Rangers,3,0,0,0,0,0,3,0.294,0.4,0.694,-0.042,0.52,-0.02,0.49,-0.3,0,0,0,0,0,0,Chicago Cubs,0.0
27,27,Josh H. Smith,Texas Rangers,2,0,1,0,0,1,3,0.636,0.333,0.97,0.058,1.31,0.03,1.24,0.5,1,1,0,0,0,0,Chicago Cubs,0.0
28,28,Nico Hoerner,Chicago Cubs,4,0,2,0,0,0,4,0.321,0.393,0.714,0.059,0.88,0.03,0.76,0.5,2,2,0,0,0,2,Texas Rangers,1.0
29,29,Dansby Swanson,Chicago Cubs,4,1,0,0,0,1,4,0.5,0.5,1.0,-0.14,1.09,-0.07,0.94,-1.8,1,0,0,0,0,0,Texas Rangers,1.0
30,30,Ian Happ,Chicago Cubs,4,0,1,1,0,1,4,0.556,0.7,1.256,0.055,0.85,0.03,0.73,0.4,2,-2,3,0,0,2,Texas Rangers,1.0
31,31,Cody Bellinger,Chicago Cubs,3,0,1,1,0,1,3,0.308,0.348,0.656,0.068,1.04,0.03,0.9,0.3,2,1,0,0,0,1,Texas Rangers,1.0
32,32,Trey Mancini,Chicago Cubs,3,0,0,0,0,2,3,0.208,0.182,0.39,-0.052,0.64,-0.03,0.56,-0.7,0,0,0,0,0,0,Texas Rangers,1.0
33,33,Patrick Wisdom,Chicago Cubs,3,0,0,0,0,2,3,0.381,0.737,1.118,-0.043,0.55,-0.02,0.47,-0.5,0,0,0,0,0,0,Texas Rangers,1.0
34,34,Eric Hosmer,Chicago Cubs,1,0,0,0,2,0,3,0.35,0.389,0.739,0.028,0.63,0.01,0.54,0.4,0,0,0,0,0,0,Texas Rangers,1.0
35,35,Miles Mastrobuoni,Chicago Cubs,3,0,1,0,0,2,3,0.143,0.143,0.286,-0.039,0.81,-0.02,0.7,-0.3,1,1,0,0,0,1,Texas Rangers,1.0
36,36,Tucker Barnhart,Chicago Cubs,3,1,1,0,0,0,3,0.25,0.25,0.5,-0.048,1.0,-0.03,0.86,-0.6,2,1,0,0,0,1,Texas Rangers,1.0
37,37,DJ LeMahieu,New York Yankees,4,0,1,0,1,2,5,0.37,0.583,0.954,-0.07,1.34,-0.04,1.4,-0.1,1,1,0,0,0,1,Baltimore Orioles,0.0
38,38,Aaron Judge,New York Yankees,4,0,0,0,1,2,5,0.387,0.519,0.906,-0.033,1.9,-0.02,1.98,-0.8,0,0,0,0,0,0,Baltimore Orioles,0.0
39,39,Anthony Rizzo,New York Yankees,5,0,1,0,0,1,5,0.407,0.476,0.884,-0.155,1.67,-0.1,1.75,-0.5,1,1,0,0,0,1,Baltimore Orioles,0.0
40,40,Giancarlo Stanton,New York Yankees,4,2,2,0,0,0,4,0.308,0.542,0.849,0.129,1.58,0.08,1.65,0.5,4,1,1,0,0,3,Baltimore Orioles,0.0
41,41,Gleyber Torres,New York Yankees,3,1,1,0,1,0,4,0.552,0.727,1.279,0.124,1.61,0.08,1.69,0.5,2,1,0,0,0,1,Baltimore Orioles,0.0
42,42,Oswaldo Cabrera,New York Yankees,4,1,3,3,0,0,4,0.4,0.474,0.874,0.395,2.07,0.25,2.16,2.5,7,1,2,0,0,4,Baltimore Orioles,0.0
43,43,Jose Trevino,New York Yankees,3,1,0,0,1,0,4,0.294,0.438,0.732,-0.3,1.69,-0.19,1.77,-1.6,1,0,0,0,0,0,Baltimore Orioles,0.0
44,44,Franchy Cordero,New York Yankees,1,1,1,3,1,0,2,0.364,0.7,1.064,0.223,0.8,0.14,0.83,2.8,5,0,0,0,1,4,Baltimore Orioles,0.0
45,45,Isiah Kiner-Falefa,New York Yankees,2,0,0,0,0,1,2,0.0,0.0,0.0,-0.161,2.5,-0.1,2.62,-0.9,0,0,0,0,0,0,Baltimore Orioles,0.0
46,46,Anthony Volpe,New York Yankees,4,0,0,0,0,3,4,0.28,0.143,0.423,-0.153,1.45,-0.1,1.52,-0.9,0,0,0,0,0,0,Baltimore Orioles,0.0
47,47,Cedric Mullins,Baltimore Orioles,5,0,0,0,0,0,5,0.303,0.448,0.751,-0.158,1.17,-0.09,1.16,-1.6,0,0,0,0,0,0,New York Yankees,1.0
48,48,Adley Rutschman,Baltimore Orioles,3,1,1,1,2,1,5,0.382,0.4,0.782,0.16,1.05,0.1,1.04,1.0,3,1,0,0,0,1,New York Yankees,1.0
49,49,Anthony Santander,Baltimore Orioles,5,1,1,0,0,2,5,0.25,0.3,0.55,-0.03,0.94,-0.02,0.93,0.1,2,-2,3,0,0,2,New York Yankees,1.0
50,50,Ryan Mountcastle,Baltimore Orioles,3,1,1,1,1,1,5,0.333,0.586,0.92,0.116,1.3,0.07,1.29,0.2,3,1,0,0,0,1,New York Yankees,1.0
51,51,Gunnar Henderson,Baltimore Orioles,5,1,2,1,0,3,5,0.37,0.381,0.751,-0.018,1.05,-0.01,1.03,0.3,4,1,1,0,0,3,New York Yankees,1.0
52,52,Ramón Urías,Baltimore Orioles,3,2,2,1,1,1,4,0.364,0.579,0.943,0.257,1.22,0.15,1.2,1.7,5,-1,3,0,0,4,New York Yankees,1.0
53,53,Adam Frazier,Baltimore Orioles,3,0,1,1,1,0,4,0.435,0.65,1.085,0.072,1.17,0.04,1.16,0.8,2,1,0,0,0,1,New York Yankees,1.0
54,54,Austin Hays,Baltimore Orioles,3,0,0,1,1,1,4,0.36,0.565,0.925,0.011,0.99,0.01,0.98,0.2,1,0,0,0,0,0,New York Yankees,1.0
55,55,Jorge Mateo,Baltimore Orioles,4,1,2,0,0,1,4,0.435,0.65,1.085,0.091,1.19,0.06,1.17,0.3,3,2,0,0,0,2,New York Yankees,1.0
56,56,Jonathan India,Cincinnati Reds,4,0,0,0,0,1,4,0.423,0.545,0.969,-0.122,1.13,-0.07,1.13,-1.0,0,0,0,0,0,0,Philadelphia Phillies,0.0
57,57,TJ Friedl,Cincinnati Reds,4,1,1,0,0,1,4,0.364,0.762,1.126,0.014,1.17,0.01,1.18,-0.0,2,0,1,0,0,2,Philadelphia Phillies,0.0
58,58,Jake Fraley,Cincinnati Reds,3,0,0,0,1,2,4,0.421,0.563,0.984,-0.029,1.05,-0.02,1.05,-0.2,0,0,0,0,0,0,Philadelphia Phillies,0.0
59,59,Tyler Stephenson,Cincinnati Reds,3,0,1,1,1,1,4,0.375,0.409,0.784,0.073,1.28,0.04,1.29,0.5,2,-1,2,0,0,2,Philadelphia Phillies,0.0
60,60,Wil Myers,Cincinnati Reds,4,0,1,0,0,2,4,0.333,0.2,0.533,-0.081,1.16,-0.05,1.17,-0.5,1,1,0,0,0,1,Philadelphia Phillies,0.0
61,61,Jason Vosler,Cincinnati Reds,3,0,0,0,1,2,4,0.316,0.944,1.26,-0.076,1.38,-0.05,1.39,-0.7,0,0,0,0,0,0,Philadelphia Phillies,0.0
62,62,Spencer Steer,Cincinnati Reds,4,1,1,0,0,1,4,0.375,0.5,0.875,-0.083,1.22,-0.05,1.23,-0.8,2,-1,2,0,0,2,Philadelphia Phillies,0.0
63,63,Will Benson,Cincinnati Reds,1,0,1,0,1,0,2,0.143,0.077,0.22,0.057,1.32,0.03,1.33,0.5,1,1,0,0,0,1,Philadelphia Phillies,0.0
64,64,Stuart Fairchild,Cincinnati Reds,1,0,0,0,1,0,2,0.444,0.667,1.111,-0.019,0.99,-0.01,1.0,-0.1,0,0,0,0,0,0,Philadelphia Phillies,0.0
65,65,Jose Barrero,Cincinnati Reds,4,0,1,1,0,0,4,0.167,0.167,0.333,-0.004,1.58,-0.0,1.59,-0.3,2,1,0,0,0,1,Philadelphia Phillies,0.0
66,66,Trea Turner,Philadelphia Phillies,5,2,2,0,0,2,5,0.394,0.531,0.925,0.014,1.23,0.01,1.01,-0.4,4,2,0,0,0,2,Cincinnati Reds,1.0
67,67,Kyle Schwarber,Philadelphia Phillies,5,0,1,1,0,1,5,0.161,0.387,0.548,0.061,1.13,0.03,0.93,0.4,2,0,1,0,0,2,Cincinnati Reds,1.0
68,68,J.T. Realmuto,Philadelphia Phillies,4,1,2,2,0,1,4,0.333,0.565,0.899,0.256,1.02,0.13,0.84,1.4,5,1,0,0,1,0,Cincinnati Reds,1.0
69,69,Nick Castellanos,Philadelphia Phillies,3,1,2,0,1,1,4,0.345,0.44,0.785,0.116,0.88,0.06,0.72,1.4,3,-3,5,0,0,4,Cincinnati Reds,1.0
70,70,Bryson Stott,Philadelphia Phillies,4,0,1,0,0,1,4,0.429,0.519,0.947,-0.105,1.03,-0.05,0.85,-1.2,1,1,0,0,0,1,Cincinnati Reds,1.0
71,71,Alec Bohm,Philadelphia Phillies,4,0,1,0,0,0,4,0.429,0.542,0.97,-0.126,1.31,-0.06,1.08,-1.2,1,1,0,0,0,1,Cincinnati Reds,1.0
72,72,Jake Cave,Philadelphia Phillies,2,0,0,0,1,1,3,0.278,0.143,0.421,-0.033,1.35,-0.02,1.11,-0.2,0,0,0,0,0,0,Cincinnati Reds,1.0
73,73,Josh Harrison,Philadelphia Phillies,1,0,0,0,0,0,1,0.143,0.143,0.286,-0.028,0.93,-0.01,0.77,-0.6,0,0,0,0,0,0,Cincinnati Reds,1.0
74,74,Kody Clemens,Philadelphia Phillies,2,0,0,0,1,1,3,0.333,0.0,0.333,-0.027,1.22,-0.01,1.01,-0.2,0,0,0,0,0,0,Cincinnati Reds,1.0
75,75,Edmundo Sosa,Philadelphia Phillies,1,1,1,1,0,0,1,0.364,0.727,1.091,0.034,0.24,0.02,0.2,1.0,3,0,0,0,1,4,Cincinnati Reds,1.0
76,76,Brandon Marsh,Philadelphia Phillies,3,0,0,1,1,1,4,0.316,0.667,0.982,0.068,1.04,0.03,0.86,0.5,1,0,0,0,0,0,Cincinnati Reds,1.0
77,77,Julio Rodríguez,Seattle Mariners,5,1,2,2,0,1,5,0.342,0.571,0.914,0.243,1.13,0.12,0.9,1.3,5,0,0,0,2,5,Cleveland Guardians,0.0
78,78,Ty France,Seattle Mariners,5,0,1,1,0,0,5,0.389,0.545,0.934,0.032,0.84,0.01,0.67,0.1,2,1,0,0,0,1,Cleveland Guardians,0.0
79,79,Eugenio Suárez,Seattle Mariners,4,0,1,0,1,2,5,0.364,0.438,0.801,-0.081,0.86,-0.04,0.69,-0.6,1,1,0,0,0,1,Cleveland Guardians,0.0
80,80,Cal Raleigh,Seattle Mariners,3,0,1,0,2,0,5,0.333,0.4,0.733,0.012,0.75,0.01,0.59,0.3,1,1,0,0,0,1,Cleveland Guardians,0.0
81,81,Teoscar Hernández,Seattle Mariners,5,0,1,0,0,2,5,0.25,0.414,0.664,-0.082,1.12,-0.04,0.89,-1.0,1,1,0,0,0,1,Cleveland Guardians,0.0
82,82,Kolten Wong,Seattle Mariners,3,0,0,0,1,2,4,0.25,0.053,0.303,-0.075,1.02,-0.04,0.81,-0.7,0,0,0,0,0,0,Cleveland Guardians,0.0
83,83,Jarred Kelenic,Seattle Mariners,4,1,1,0,0,0,4,0.25,0.316,0.566,0.042,1.15,0.02,0.92,-0.1,2,-1,2,0,0,2,Cleveland Guardians,0.0
84,84,Cooper Hummel,Seattle Mariners,4,1,1,0,0,1,4,0.167,0.091,0.258,-0.089,1.1,-0.04,0.88,-0.6,2,1,0,0,0,1,Cleveland Guardians,0.0
85,85,J.P. Crawford,Seattle Mariners,4,2,2,2,0,1,4,0.367,0.385,0.751,0.249,1.27,0.12,1.01,1.9,6,-1,3,0,0,0,Cleveland Guardians,0.0
