,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Cedric Mullins,Baltimore Orioles,5,1,1,0,1,1,6,0.359,0.427,0.786,-0.18,2.29,-0.11,2.41,-0.3,2,-5,6,0,0,2,Atlanta Braves,0.0
1,1,Anthony Santander,Baltimore Orioles,4,0,2,1,0,0,5,0.324,0.471,0.795,0.156,1.9,0.1,2.0,0.6,3,2,0,0,0,2,Atlanta Braves,0.0
2,2,Ryan Mountcastle,Baltimore Orioles,5,0,0,0,0,2,5,0.273,0.483,0.756,-0.269,1.84,-0.17,1.93,-2.3,0,0,0,0,0,0,Atlanta Braves,0.0
3,3,Gunnar Henderson,Baltimore Orioles,5,0,0,0,0,2,5,0.342,0.308,0.65,-0.242,1.64,-0.15,1.73,-1.9,0,0,0,0,0,0,Atlanta Braves,0.0
4,4,Austin Hays,Baltimore Orioles,4,1,1,0,1,1,5,0.345,0.495,0.84,-0.016,1.26,-0.01,1.33,0.1,2,1,0,0,0,1,Atlanta Braves,0.0
5,5,Adam Frazier,Baltimore Orioles,4,0,1,0,1,0,5,0.33,0.375,0.705,-0.212,1.94,-0.13,2.04,-0.4,1,-3,4,0,0,2,Atlanta Braves,0.0
6,6,Ramón Urías,Baltimore Orioles,4,0,0,1,1,1,5,0.361,0.379,0.74,-0.085,1.42,-0.05,1.49,-0.4,1,0,0,0,0,0,Atlanta Braves,0.0
7,7,Kyle Stowers,Baltimore Orioles,5,0,0,0,0,2,5,0.208,0.095,0.304,-0.303,2.32,-0.19,2.44,-1.8,0,0,0,0,0,0,Atlanta Braves,0.0
8,8,James McCann,Baltimore Orioles,2,0,0,0,0,0,2,0.25,0.391,0.641,-0.011,1.07,-0.01,1.12,-0.1,0,0,0,0,0,0,Atlanta Braves,0.0
9,9,Adley Rutschman,Baltimore Orioles,2,0,0,0,1,0,3,0.406,0.416,0.822,-0.082,2.59,-0.05,2.73,-0.2,0,0,0,0,0,0,Atlanta Braves,0.0
10,10,Ronald Acuna Jr.,Atlanta Braves,5,0,0,0,0,0,5,0.431,0.551,0.983,-0.228,1.4,-0.15,1.6,-1.4,0,0,0,0,0,0,Baltimore Orioles,1.0
11,11,Matt Olson,Atlanta Braves,4,1,1,1,1,1,5,0.369,0.53,0.899,0.015,1.42,0.01,1.62,0.6,3,-9,0,0,10,4,Baltimore Orioles,1.0
12,12,Austin Riley,Atlanta Braves,5,0,0,0,0,2,5,0.331,0.418,0.749,-0.235,1.91,-0.16,2.17,-1.4,0,0,0,0,0,0,Baltimore Orioles,1.0
13,13,Ozzie Albies,Atlanta Braves,5,1,0,0,0,3,5,0.32,0.543,0.863,-0.22,1.69,-0.15,1.93,-1.1,1,0,0,0,0,0,Baltimore Orioles,1.0
14,14,Eddie Rosario,Atlanta Braves,4,0,1,0,0,2,4,0.292,0.41,0.702,-0.062,0.87,-0.04,0.98,-0.4,1,1,0,0,0,1,Baltimore Orioles,1.0
15,15,Kevin Pillar,Atlanta Braves,1,0,0,0,0,1,1,0.299,0.46,0.759,-0.113,2.51,-0.08,2.85,-0.5,0,0,0,0,0,0,Baltimore Orioles,1.0
16,16,Marcell Ozuna,Atlanta Braves,3,0,0,0,2,0,5,0.263,0.378,0.641,-0.02,2.12,-0.01,2.41,0.3,0,0,0,0,0,0,Baltimore Orioles,1.0
17,17,Michael Harris II,Atlanta Braves,4,0,1,1,1,0,5,0.314,0.356,0.669,0.296,2.22,0.2,2.52,1.0,2,-2,3,0,0,2,Baltimore Orioles,1.0
18,18,Orlando Arcia,Atlanta Braves,4,0,1,0,0,2,4,0.389,0.51,0.899,-0.101,1.48,-0.07,1.68,-0.2,1,-2,3,0,0,2,Baltimore Orioles,1.0
19,19,Chadwick Tromp,Atlanta Braves,2,0,0,0,0,1,2,0.125,0.188,0.313,-0.077,1.16,-0.05,1.31,-0.7,0,0,0,0,0,0,Baltimore Orioles,1.0
20,20,Sean Murphy,Atlanta Braves,2,0,0,0,0,1,2,0.426,0.621,1.048,-0.115,2.1,-0.08,2.38,-0.5,0,0,0,0,0,0,Baltimore Orioles,1.0
21,21,Alex Verdugo,Boston Red Sox,4,0,0,0,0,2,4,0.379,0.504,0.883,-0.072,0.69,-0.04,0.66,-0.8,0,0,0,0,0,0,Philadelphia Phillies,0.0
22,22,Masataka Yoshida,Boston Red Sox,4,0,2,0,0,0,4,0.403,0.536,0.939,0.005,0.71,0.0,0.68,-0.1,2,2,0,0,0,2,Philadelphia Phillies,0.0
23,23,Raimel Tapia,Boston Red Sox,4,0,1,0,0,0,4,0.327,0.348,0.675,-0.064,0.73,-0.04,0.69,-0.7,1,1,0,0,0,1,Philadelphia Phillies,0.0
24,24,Rafael Devers,Boston Red Sox,3,0,0,0,0,1,3,0.301,0.55,0.851,-0.084,1.1,-0.05,1.05,-0.8,0,0,0,0,0,0,Philadelphia Phillies,0.0
25,25,Jarren Duran,Boston Red Sox,3,0,0,0,0,1,3,0.413,0.606,1.018,-0.058,0.73,-0.03,0.69,-0.6,0,0,0,0,0,0,Philadelphia Phillies,0.0
26,26,Triston Casas,Boston Red Sox,2,1,1,1,0,1,2,0.295,0.326,0.621,0.095,0.45,0.05,0.43,0.9,3,-3,0,0,4,4,Philadelphia Phillies,0.0
27,27,Justin Turner,Boston Red Sox,1,0,0,0,0,1,1,0.357,0.36,0.717,-0.023,0.9,-0.01,0.86,-0.2,0,0,0,0,0,0,Philadelphia Phillies,0.0
28,28,Enmanuel Valdez,Boston Red Sox,2,0,0,0,0,0,2,0.342,0.486,0.829,-0.041,0.78,-0.02,0.74,-0.4,0,0,0,0,0,0,Philadelphia Phillies,0.0
29,29,Bobby Dalbec,Boston Red Sox,1,0,0,0,0,1,1,0.333,0.2,0.533,-0.014,0.56,-0.01,0.53,-0.2,0,0,0,0,0,0,Philadelphia Phillies,0.0
30,30,Enrique Hernández,Boston Red Sox,3,0,1,0,0,1,3,0.295,0.362,0.657,-0.04,0.81,-0.02,0.77,-0.2,1,-6,7,0,0,2,Philadelphia Phillies,0.0
31,31,Connor Wong,Boston Red Sox,3,0,0,0,0,1,3,0.313,0.459,0.772,-0.061,0.76,-0.03,0.72,-0.6,0,0,0,0,0,0,Philadelphia Phillies,0.0
32,32,Bryson Stott,Philadelphia Phillies,4,1,1,0,0,1,4,0.325,0.385,0.709,0.006,0.62,0.0,0.45,-0.2,2,1,0,0,0,1,Boston Red Sox,1.0
33,33,Trea Turner,Philadelphia Phillies,3,1,1,0,1,1,4,0.306,0.412,0.718,0.029,0.81,0.01,0.58,0.5,2,1,0,0,0,1,Boston Red Sox,1.0
34,34,Bryce Harper,Philadelphia Phillies,3,2,1,0,1,0,4,0.455,0.579,1.033,0.088,0.82,0.04,0.59,0.7,3,1,0,0,0,1,Boston Red Sox,1.0
35,35,Nick Castellanos,Philadelphia Phillies,4,1,1,1,0,1,4,0.356,0.489,0.845,-0.062,1.07,-0.03,0.77,-0.5,3,-12,13,0,0,2,Boston Red Sox,1.0
36,36,Kyle Schwarber,Philadelphia Phillies,3,1,2,3,1,1,4,0.307,0.406,0.713,0.247,0.97,0.11,0.7,2.8,6,-6,0,0,8,5,Boston Red Sox,1.0
37,37,J.T. Realmuto,Philadelphia Phillies,4,0,2,2,0,0,4,0.306,0.482,0.788,-0.025,0.61,-0.01,0.44,1.0,4,2,0,0,0,0,Boston Red Sox,1.0
38,38,Alec Bohm,Philadelphia Phillies,4,0,0,0,0,0,4,0.336,0.392,0.728,-0.062,0.6,-0.03,0.43,-1.4,0,0,0,0,0,0,Boston Red Sox,1.0
39,39,Brandon Marsh,Philadelphia Phillies,3,0,0,0,0,1,3,0.402,0.578,0.98,-0.044,0.58,-0.02,0.42,-0.6,0,0,0,0,0,0,Boston Red Sox,1.0
40,40,Edmundo Sosa,Philadelphia Phillies,3,0,1,0,0,0,3,0.337,0.487,0.825,-0.031,0.35,-0.01,0.26,-0.4,1,1,0,0,0,1,Boston Red Sox,1.0
41,41,George Springer,Toronto Blue Jays,5,0,1,0,0,0,5,0.28,0.312,0.592,-0.024,0.42,-0.01,0.39,-0.9,1,1,0,0,0,1,Pittsburgh Pirates,0.0
42,42,Bo Bichette,Toronto Blue Jays,5,2,2,0,0,1,5,0.371,0.523,0.895,-0.008,0.36,-0.01,0.34,0.2,4,2,0,0,0,2,Pittsburgh Pirates,0.0
43,43,Daulton Varsho,Toronto Blue Jays,5,1,2,2,0,0,5,0.319,0.413,0.732,0.047,0.56,0.03,0.52,1.4,5,-10,7,0,5,6,Pittsburgh Pirates,0.0
44,44,Matt Chapman,Toronto Blue Jays,4,2,1,0,1,3,5,0.434,0.603,1.038,-0.041,0.51,-0.02,0.47,-0.6,3,1,0,0,0,1,Pittsburgh Pirates,0.0
45,45,Brandon Belt,Toronto Blue Jays,4,2,3,0,1,1,5,0.313,0.366,0.679,0.082,0.73,0.05,0.68,1.8,5,-4,7,0,0,4,Pittsburgh Pirates,0.0
46,46,Whit Merrifield,Toronto Blue Jays,5,1,2,4,0,1,5,0.342,0.408,0.75,0.273,1.03,0.15,0.96,2.2,7,1,0,0,1,5,Pittsburgh Pirates,0.0
47,47,Danny Jansen,Toronto Blue Jays,5,1,2,2,0,1,5,0.265,0.338,0.603,-0.061,0.68,-0.03,0.64,0.3,5,-1,3,0,0,3,Pittsburgh Pirates,0.0
48,48,Kevin Kiermaier,Toronto Blue Jays,5,1,2,2,0,0,5,0.34,0.442,0.782,-0.033,0.28,-0.02,0.26,1.4,5,-5,5,0,2,6,Pittsburgh Pirates,0.0
49,49,Santiago Espinal,Toronto Blue Jays,4,0,0,0,1,1,5,0.25,0.241,0.491,-0.009,0.25,-0.01,0.24,-0.6,0,0,0,0,0,0,Pittsburgh Pirates,0.0
50,50,Ke'Bryan Hayes,Pittsburgh Pirates,4,1,2,0,1,0,5,0.3,0.359,0.659,0.07,0.64,0.05,0.75,0.8,3,2,0,0,0,2,Toronto Blue Jays,1.0
51,51,Bryan Reynolds,Pittsburgh Pirates,5,0,0,0,0,0,5,0.345,0.543,0.888,-0.091,0.75,-0.07,0.89,-1.6,0,0,0,0,0,0,Toronto Blue Jays,1.0
52,52,Connor Joe,Pittsburgh Pirates,4,0,1,0,0,1,4,0.36,0.554,0.914,-0.035,0.77,-0.03,0.91,0.0,1,-9,10,0,0,2,Toronto Blue Jays,1.0
53,53,Carlos Santana,Pittsburgh Pirates,3,0,1,1,1,0,4,0.346,0.407,0.752,0.0,0.73,0.0,0.87,0.5,2,1,0,0,0,1,Toronto Blue Jays,1.0
54,54,Rodolfo Castro,Pittsburgh Pirates,3,0,0,0,0,1,3,0.358,0.409,0.766,-0.064,0.76,-0.05,0.9,-1.0,0,0,0,0,0,0,Toronto Blue Jays,1.0
55,55,Andrew McCutchen,Pittsburgh Pirates,0,0,0,0,1,0,1,0.344,0.465,0.81,0.056,1.6,0.04,1.89,0.4,0,0,0,0,0,0,Toronto Blue Jays,1.0
56,56,Jack Suwinski,Pittsburgh Pirates,4,0,0,0,0,2,4,0.352,0.535,0.887,-0.113,1.2,-0.08,1.41,-1.5,0,0,0,0,0,0,Toronto Blue Jays,1.0
57,57,Miguel Andujar,Pittsburgh Pirates,4,0,1,0,0,0,4,0.269,0.5,0.769,-0.065,0.84,-0.05,0.99,-0.6,1,0,1,0,0,2,Toronto Blue Jays,1.0
58,58,Mark Mathias,Pittsburgh Pirates,2,0,1,0,0,0,2,0.37,0.325,0.695,-0.009,0.46,-0.01,0.55,-0.0,1,-1,2,0,0,2,Toronto Blue Jays,1.0
59,59,Ji Hwan Bae,Pittsburgh Pirates,2,0,0,0,0,1,2,0.3,0.326,0.626,-0.017,0.29,-0.01,0.34,-0.6,0,0,0,0,0,0,Toronto Blue Jays,1.0
60,60,Jason Delay,Pittsburgh Pirates,4,0,2,0,0,1,4,0.423,0.574,0.998,-0.004,0.35,-0.0,0.42,-0.1,2,2,0,0,0,2,Toronto Blue Jays,1.0
61,61,Max Kepler,Minnesota Twins,4,0,0,0,0,0,4,0.313,0.447,0.76,-0.112,1.1,-0.09,1.48,-0.9,0,0,0,0,0,0,Cleveland Guardians,0.0
62,62,Carlos Correa,Minnesota Twins,4,0,0,0,0,0,4,0.271,0.378,0.649,-0.084,0.79,-0.07,1.06,-0.7,0,0,0,0,0,0,Cleveland Guardians,0.0
63,63,Jorge Polanco,Minnesota Twins,4,0,0,0,0,2,4,0.303,0.438,0.741,-0.108,1.07,-0.09,1.44,-0.8,0,0,0,0,0,0,Cleveland Guardians,0.0
64,64,Byron Buxton,Minnesota Twins,3,0,0,0,0,0,4,0.338,0.521,0.86,-0.026,0.87,-0.02,1.17,-0.1,0,0,0,0,0,0,Cleveland Guardians,0.0
65,65,Alex Kirilloff,Minnesota Twins,2,0,1,0,2,1,4,0.6,0.333,0.933,0.092,0.74,0.07,1.0,0.8,1,1,0,0,0,1,Cleveland Guardians,0.0
66,66,Joey Gallo,Minnesota Twins,2,0,0,0,2,1,4,0.329,0.557,0.887,0.051,1.41,0.04,1.9,0.6,0,0,0,0,0,0,Cleveland Guardians,0.0
67,67,Jose Miranda,Minnesota Twins,3,0,0,0,0,1,3,0.275,0.313,0.588,-0.159,1.97,-0.13,2.64,-1.4,0,0,0,0,0,0,Cleveland Guardians,0.0
68,68,Nick Gordon,Minnesota Twins,3,0,0,0,0,1,3,0.155,0.3,0.455,-0.205,1.61,-0.17,2.17,-1.9,0,0,0,0,0,0,Cleveland Guardians,0.0
69,69,Christian Vázquez,Minnesota Twins,2,0,0,0,1,0,3,0.31,0.269,0.58,-0.012,1.05,-0.01,1.41,-0.2,0,0,0,0,0,0,Cleveland Guardians,0.0
70,70,Steven Kwan,Cleveland Guardians,4,1,2,0,0,0,4,0.359,0.341,0.7,0.036,0.47,0.02,0.47,0.4,3,2,0,0,0,2,Minnesota Twins,1.0
71,71,Myles Straw,Cleveland Guardians,4,1,1,0,0,1,4,0.333,0.284,0.618,0.015,0.75,0.01,0.74,-0.0,2,1,0,0,0,1,Minnesota Twins,1.0
72,72,José Ramírez,Cleveland Guardians,4,0,1,1,0,0,4,0.364,0.435,0.799,0.085,0.77,0.05,0.76,0.7,2,1,0,0,0,1,Minnesota Twins,1.0
73,73,Josh Naylor,Cleveland Guardians,4,0,0,0,0,0,4,0.256,0.321,0.577,-0.074,0.57,-0.04,0.56,-1.2,0,0,0,0,0,0,Minnesota Twins,1.0
74,74,Josh Bell,Cleveland Guardians,4,0,2,1,0,0,4,0.333,0.375,0.708,0.074,0.67,0.04,0.66,0.9,3,2,0,0,0,2,Minnesota Twins,1.0
