,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Bryson Stott,Philadelphia Phillies,5,0,1,0,0,1,5,0.393,0.467,0.86,-0.048,0.45,-0.02,0.34,-0.9,1,-4,5,0,0,2,Cincinnati Reds,0.0
1,1,Trea Turner,Philadelphia Phillies,5,2,2,0,0,0,5,0.354,0.419,0.773,-0.01,0.45,-0.01,0.34,-0.2,4,2,0,0,0,2,Cincinnati Reds,0.0
2,2,Kyle Schwarber,Philadelphia Phillies,3,2,2,1,2,0,5,0.311,0.5,0.811,0.132,0.49,0.06,0.37,2.1,5,-1,3,0,0,3,Cincinnati Reds,0.0
3,3,Nick Castellanos,Philadelphia Phillies,4,1,2,1,1,1,5,0.4,0.481,0.881,0.111,0.56,0.05,0.43,1.3,4,-7,9,0,0,3,Cincinnati Reds,0.0
4,4,Brandon Marsh,Philadelphia Phillies,5,1,1,1,0,2,5,0.425,0.806,1.231,0.013,0.68,0.01,0.52,-0.5,3,-2,0,3,0,3,Cincinnati Reds,0.0
5,5,J.T. Realmuto,Philadelphia Phillies,4,1,2,2,0,0,5,0.24,0.396,0.636,-0.013,0.65,-0.01,0.49,0.6,5,-1,3,0,0,0,Cincinnati Reds,0.0
6,6,Alec Bohm,Philadelphia Phillies,3,0,1,2,1,0,5,0.397,0.538,0.935,-0.005,0.56,-0.0,0.42,1.6,3,1,0,0,0,1,Cincinnati Reds,0.0
7,7,Jake Cave,Philadelphia Phillies,5,0,1,0,0,0,5,0.265,0.31,0.575,-0.034,0.35,-0.01,0.26,-1.0,1,1,0,0,0,1,Cincinnati Reds,0.0
8,8,Edmundo Sosa,Philadelphia Phillies,4,1,1,1,0,2,4,0.313,0.567,0.879,0.069,0.42,0.03,0.32,0.1,3,-1,0,0,2,4,Cincinnati Reds,0.0
9,9,Jonathan India,Cincinnati Reds,4,0,1,2,0,0,5,0.4,0.44,0.84,-0.028,0.69,-0.01,0.58,0.0,3,1,0,0,0,1,Philadelphia Phillies,1.0
10,10,TJ Friedl,Cincinnati Reds,5,0,1,0,0,0,5,0.388,0.578,0.966,-0.011,0.55,-0.01,0.47,-0.5,1,-2,3,0,0,2,Philadelphia Phillies,1.0
11,11,Jake Fraley,Cincinnati Reds,4,0,1,1,0,1,4,0.432,0.457,0.889,-0.037,0.95,-0.02,0.81,0.1,2,1,0,0,0,1,Philadelphia Phillies,1.0
12,12,Tyler Stephenson,Cincinnati Reds,3,0,0,0,1,1,4,0.364,0.313,0.676,-0.052,0.8,-0.03,0.68,-0.5,0,0,0,0,0,0,Philadelphia Phillies,1.0
13,13,Wil Myers,Cincinnati Reds,3,0,1,0,1,0,4,0.315,0.234,0.549,0.022,0.89,0.01,0.76,0.1,1,1,0,0,0,1,Philadelphia Phillies,1.0
14,14,Jason Vosler,Cincinnati Reds,3,0,0,0,0,2,3,0.175,0.487,0.662,-0.069,0.91,-0.03,0.77,-0.8,0,0,0,0,0,0,Philadelphia Phillies,1.0
15,15,Stuart Fairchild,Cincinnati Reds,1,0,0,0,0,1,1,0.429,0.563,0.991,-0.024,0.8,-0.01,0.68,-0.2,0,0,0,0,0,0,Philadelphia Phillies,1.0
16,16,Spencer Steer,Cincinnati Reds,3,1,1,0,1,0,4,0.42,0.558,0.978,0.016,0.77,0.01,0.66,0.1,2,1,0,0,0,1,Philadelphia Phillies,1.0
17,17,Nick Senzel,Cincinnati Reds,4,1,0,0,0,1,4,0.0,0.0,0.0,-0.083,0.67,-0.04,0.57,-0.1,1,0,0,0,0,0,Philadelphia Phillies,1.0
18,18,Jose Barrero,Cincinnati Reds,3,1,1,0,1,2,4,0.294,0.355,0.649,-0.019,0.62,-0.01,0.53,0.0,2,1,0,0,0,1,Philadelphia Phillies,1.0
19,19,Thairo Estrada,San Francisco Giants,5,2,3,1,1,0,6,0.42,0.63,1.05,0.208,1.25,0.1,1.03,1.8,6,-3,3,0,3,7,Detroit Tigers,0.0
20,20,Wilmer Flores,San Francisco Giants,6,0,0,0,0,1,6,0.343,0.531,0.874,-0.351,2.08,-0.17,1.71,-2.2,0,0,0,0,0,0,Detroit Tigers,0.0
21,21,Mike Yastrzemski,San Francisco Giants,5,1,2,0,0,2,5,0.288,0.46,0.748,-0.046,1.56,-0.02,1.28,0.0,3,2,0,0,0,2,Detroit Tigers,0.0
22,22,J.D. Davis,San Francisco Giants,3,1,2,3,1,1,5,0.366,0.595,0.96,0.439,1.71,0.22,1.41,3.1,6,-1,0,0,3,0,Detroit Tigers,0.0
23,23,Darin Ruf,San Francisco Giants,5,0,1,0,0,2,5,0.333,0.444,0.778,-0.21,1.99,-0.1,1.64,-1.2,1,1,0,0,0,1,Detroit Tigers,0.0
24,24,David Villar,San Francisco Giants,5,1,0,0,0,1,5,0.3,0.419,0.719,-0.308,2.09,-0.15,1.72,-2.1,1,0,0,0,0,0,Detroit Tigers,0.0
25,25,Brandon Crawford,San Francisco Giants,5,0,1,0,0,2,5,0.295,0.385,0.68,-0.017,1.94,-0.01,1.6,-0.3,1,1,0,0,0,1,Detroit Tigers,0.0
26,26,Joey Bart,San Francisco Giants,3,0,1,0,0,1,3,0.364,0.364,0.727,-0.031,0.96,-0.01,0.79,-0.2,1,1,0,0,0,1,Detroit Tigers,0.0
27,27,LaMonte Wade Jr.,San Francisco Giants,2,0,1,1,0,1,2,0.488,0.4,0.888,0.077,3.19,0.04,2.63,0.5,2,1,0,0,0,0,Detroit Tigers,0.0
28,28,Heliot Ramos,San Francisco Giants,3,0,0,0,0,1,3,0.214,0.214,0.429,-0.093,0.96,-0.05,0.79,-0.9,0,0,0,0,0,0,Detroit Tigers,0.0
29,29,Michael Conforto,San Francisco Giants,0,0,0,0,1,0,1,0.38,0.45,0.83,0.032,1.35,0.02,1.11,0.1,0,0,0,0,0,0,Detroit Tigers,0.0
30,30,Blake Sabol,San Francisco Giants,1,0,0,0,0,1,1,0.257,0.281,0.538,-0.072,2.66,-0.04,2.19,-0.6,0,0,0,0,0,0,Detroit Tigers,0.0
31,31,Matt Vierling,Detroit Tigers,6,2,2,0,0,3,6,0.304,0.372,0.676,-0.312,1.68,-0.12,1.03,-0.9,4,0,2,0,0,3,San Francisco Giants,1.0
32,32,Tyler Nevin,Detroit Tigers,2,0,0,0,0,1,2,0.286,0.0,0.286,-0.048,0.98,-0.02,0.6,-0.5,0,0,0,0,0,0,San Francisco Giants,1.0
33,33,Nick Maton,Detroit Tigers,3,1,1,3,1,0,4,0.326,0.5,0.826,0.669,3.0,0.25,1.85,2.3,5,-2,0,0,3,4,San Francisco Giants,1.0
34,34,Riley Greene,Detroit Tigers,4,1,1,1,1,2,5,0.286,0.365,0.651,0.068,1.02,0.03,0.63,0.7,3,-1,0,2,0,3,San Francisco Giants,1.0
35,35,Javier Báez,Detroit Tigers,3,1,2,2,2,0,5,0.245,0.205,0.449,0.194,1.12,0.07,0.69,2.5,5,0,2,0,0,3,San Francisco Giants,1.0
36,36,Eric Haase,Detroit Tigers,4,0,2,0,0,0,4,0.206,0.242,0.448,0.066,1.06,0.02,0.66,0.4,2,0,2,0,0,3,San Francisco Giants,1.0
37,37,Akil Baddoo,Detroit Tigers,0,0,0,0,0,0,1,0.4,0.313,0.713,0.016,2.55,0.01,1.57,-0.2,0,0,0,0,0,0,San Francisco Giants,1.0
38,38,Spencer Torkelson,Detroit Tigers,4,0,0,1,0,3,5,0.222,0.333,0.556,-0.256,1.67,-0.1,1.03,-1.9,1,0,0,0,0,0,San Francisco Giants,1.0
39,39,Miguel Cabrera,Detroit Tigers,5,0,1,0,0,3,5,0.258,0.31,0.568,-0.241,1.77,-0.09,1.09,-1.0,1,1,0,0,0,1,San Francisco Giants,1.0
40,40,Jonathan Schoop,Detroit Tigers,3,0,0,0,0,0,3,0.308,0.182,0.49,-0.076,0.76,-0.03,0.47,-1.3,0,0,0,0,0,0,San Francisco Giants,1.0
41,41,Zach McKinstry,Detroit Tigers,2,1,0,0,0,1,2,0.24,0.217,0.457,0.263,3.38,0.1,2.08,0.8,1,0,0,0,0,0,San Francisco Giants,1.0
42,42,Jake Rogers,Detroit Tigers,4,0,1,0,1,2,5,0.31,0.538,0.849,-0.213,1.31,-0.08,0.81,-0.8,1,-1,2,0,0,2,San Francisco Giants,1.0
43,43,Ketel Marte,Arizona Diamondbacks,4,0,0,0,0,0,4,0.255,0.385,0.639,-0.067,0.64,-0.05,0.73,-0.9,0,0,0,0,0,0,Miami Marlins,0.0
44,44,Josh Rojas,Arizona Diamondbacks,4,0,1,0,0,1,4,0.429,0.526,0.955,-0.024,0.42,-0.02,0.48,-0.2,1,1,0,0,0,1,Miami Marlins,0.0
45,45,Lourdes Gurriel Jr.,Arizona Diamondbacks,4,0,1,0,0,1,4,0.275,0.396,0.67,-0.034,0.55,-0.02,0.62,-0.5,1,1,0,0,0,0,Miami Marlins,0.0
46,46,Christian Walker,Arizona Diamondbacks,4,0,0,0,0,1,4,0.208,0.306,0.514,-0.062,0.56,-0.04,0.64,-0.9,0,0,0,0,0,0,Miami Marlins,0.0
47,47,Evan Longoria,Arizona Diamondbacks,3,1,1,0,1,0,4,0.407,0.667,1.074,0.036,0.5,0.03,0.57,0.5,2,1,0,0,0,1,Miami Marlins,0.0
48,48,Corbin Carroll,Arizona Diamondbacks,4,0,2,0,0,1,4,0.288,0.471,0.759,0.005,0.71,0.0,0.81,0.7,2,2,0,0,0,2,Miami Marlins,0.0
49,49,Nick Ahmed,Arizona Diamondbacks,2,0,1,0,0,0,2,0.407,0.481,0.889,-0.016,0.77,-0.01,0.88,-0.0,1,1,0,0,0,1,Miami Marlins,0.0
50,50,Pavin Smith,Arizona Diamondbacks,2,0,0,0,0,0,2,0.364,0.5,0.864,-0.036,0.67,-0.02,0.76,-0.9,0,0,0,0,0,0,Miami Marlins,0.0
51,51,Gabriel Moreno,Arizona Diamondbacks,3,0,0,1,0,2,3,0.222,0.314,0.537,-0.066,0.79,-0.04,0.9,-0.8,1,0,0,0,0,0,Miami Marlins,0.0
52,52,Alek Thomas,Arizona Diamondbacks,3,0,0,0,0,2,3,0.262,0.289,0.551,-0.049,0.6,-0.03,0.68,-0.7,0,0,0,0,0,0,Miami Marlins,0.0
53,53,Jon Berti,Miami Marlins,4,1,2,2,0,0,4,0.289,0.349,0.638,0.133,0.69,0.07,0.64,1.9,5,1,1,0,0,3,Arizona Diamondbacks,1.0
54,54,Garrett Cooper,Miami Marlins,4,0,3,1,0,0,4,0.408,0.63,1.039,0.018,0.61,0.01,0.57,1.0,4,3,0,0,0,3,Arizona Diamondbacks,1.0
55,55,Jorge Soler,Miami Marlins,2,0,0,0,1,0,3,0.283,0.563,0.846,0.003,0.75,0.0,0.7,-0.1,0,0,0,0,0,0,Arizona Diamondbacks,1.0
56,56,Jesús Sánchez,Miami Marlins,1,0,0,0,0,0,1,0.304,0.167,0.471,-0.004,0.17,-0.0,0.16,-0.4,0,0,0,0,0,0,Arizona Diamondbacks,1.0
57,57,Bryan De La Cruz,Miami Marlins,4,0,3,0,0,0,4,0.364,0.41,0.774,0.015,0.8,0.01,0.74,0.8,3,3,0,0,0,3,Arizona Diamondbacks,1.0
58,58,Avisaíl García,Miami Marlins,4,1,1,0,0,0,4,0.171,0.212,0.384,0.003,0.97,0.0,0.9,-0.8,2,1,0,0,0,1,Arizona Diamondbacks,1.0
59,59,Yuli Gurriel,Miami Marlins,4,0,0,0,0,0,4,0.323,0.433,0.756,-0.095,0.85,-0.05,0.79,-1.6,0,0,0,0,0,0,Arizona Diamondbacks,1.0
60,60,Jean Segura,Miami Marlins,4,1,0,0,0,0,4,0.216,0.167,0.382,-0.075,0.79,-0.04,0.73,-1.2,1,0,0,0,0,0,Arizona Diamondbacks,1.0
61,61,Jacob Stallings,Miami Marlins,4,1,1,1,0,0,4,0.28,0.238,0.518,0.115,0.65,0.06,0.6,0.5,3,1,0,0,0,1,Arizona Diamondbacks,1.0
62,62,Garrett Hampson,Miami Marlins,3,1,1,1,0,2,4,0.182,0.2,0.382,0.076,0.57,0.04,0.53,0.6,3,0,1,0,0,2,Arizona Diamondbacks,1.0
63,63,Byron Buxton,Minnesota Twins,3,1,0,0,1,2,4,0.34,0.458,0.798,0.061,1.5,0.04,1.75,0.0,1,0,0,0,0,0,New York Yankees,0.0
64,64,Carlos Correa,Minnesota Twins,4,1,2,3,0,1,4,0.318,0.475,0.793,0.409,1.68,0.29,1.97,2.2,6,-3,3,0,2,6,New York Yankees,0.0
