,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Mike Tauchman,Chicago Cubs,4,0,1,0,1,2,5,0.369,0.413,0.781,-0.007,0.63,-0.0,0.72,0.2,1,1,0,0,0,1,Detroit Tigers,0.0
1,1,Nico Hoerner,Chicago Cubs,5,0,0,0,0,0,5,0.34,0.398,0.739,-0.088,0.55,-0.06,0.62,-1.5,0,0,0,0,0,0,Detroit Tigers,0.0
2,2,Ian Happ,Chicago Cubs,5,1,1,1,0,0,5,0.36,0.407,0.767,0.017,0.57,0.01,0.64,-0.2,3,-3,0,4,0,3,Detroit Tigers,0.0
3,3,Cody Bellinger,Chicago Cubs,5,0,1,1,0,1,5,0.37,0.556,0.925,0.017,0.53,0.01,0.6,0.0,2,1,0,0,0,1,Detroit Tigers,0.0
4,4,Dansby Swanson,Chicago Cubs,3,1,1,0,1,0,4,0.335,0.433,0.768,0.013,0.41,0.01,0.47,0.1,2,1,0,0,0,1,Detroit Tigers,0.0
5,5,Seiya Suzuki,Chicago Cubs,4,2,2,1,0,0,4,0.331,0.425,0.756,0.155,0.8,0.1,0.9,2.1,5,-11,0,0,13,5,Detroit Tigers,0.0
6,6,Jeimer Candelario,Chicago Cubs,4,1,0,0,0,1,4,0.353,0.485,0.837,0.08,0.94,0.05,1.06,0.1,1,0,0,0,0,0,Detroit Tigers,0.0
7,7,Yan Gomes,Chicago Cubs,4,0,1,0,0,1,4,0.312,0.433,0.744,0.127,0.98,0.09,1.11,-0.0,1,-14,15,0,0,2,Detroit Tigers,0.0
8,8,Nick Madrigal,Chicago Cubs,4,1,2,2,0,1,4,0.332,0.376,0.707,0.277,1.05,0.19,1.18,1.6,5,-10,12,0,0,4,Detroit Tigers,0.0
9,9,Akil Baddoo,Detroit Tigers,4,0,0,0,1,0,5,0.314,0.369,0.683,-0.121,1.58,-0.02,0.38,-1.0,0,0,0,0,0,0,Chicago Cubs,1.0
10,10,Riley Greene,Detroit Tigers,4,0,0,0,1,1,5,0.36,0.471,0.831,-0.165,1.28,-0.02,0.31,-1.1,0,0,0,0,0,0,Chicago Cubs,1.0
11,11,Spencer Torkelson,Detroit Tigers,5,3,4,1,0,0,5,0.317,0.449,0.767,0.211,1.11,0.03,0.26,2.1,8,-47,28,0,23,8,Chicago Cubs,1.0
12,12,Kerry Carpenter,Detroit Tigers,5,2,3,1,0,1,5,0.346,0.541,0.888,0.13,1.59,0.02,0.38,1.4,6,-28,12,0,19,7,Chicago Cubs,1.0
13,13,Matt Vierling,Detroit Tigers,4,1,1,1,1,1,5,0.325,0.378,0.703,0.042,1.81,0.01,0.43,0.3,3,1,0,0,0,1,Chicago Cubs,1.0
14,14,Parker Meadows,Detroit Tigers,5,0,1,0,0,2,5,0.2,0.2,0.4,-0.221,2.19,-0.03,0.52,-1.3,1,1,0,0,0,1,Chicago Cubs,1.0
15,15,Javier Báez,Detroit Tigers,4,0,1,2,0,2,4,0.266,0.328,0.594,0.282,1.96,0.04,0.47,1.7,3,-12,13,0,0,2,Chicago Cubs,1.0
16,16,Zach McKinstry,Detroit Tigers,3,0,1,1,1,0,4,0.303,0.352,0.655,0.131,1.77,0.02,0.42,0.8,2,1,0,0,0,1,Chicago Cubs,1.0
17,17,Carson Kelly,Detroit Tigers,4,0,0,0,0,2,4,0.271,0.284,0.555,-0.2,2.03,-0.03,0.48,-1.6,0,0,0,0,0,0,Chicago Cubs,1.0
18,18,LaMonte Wade Jr.,San Francisco Giants,4,1,1,1,0,1,4,0.383,0.421,0.804,0.064,0.58,0.05,0.8,0.5,3,-12,0,0,13,0,Philadelphia Phillies,0.0
19,19,Joc Pederson,San Francisco Giants,2,1,2,1,1,0,3,0.351,0.423,0.774,0.101,0.77,0.08,1.05,1.1,4,-10,0,0,12,5,Philadelphia Phillies,0.0
20,20,Austin Slater,San Francisco Giants,1,0,0,0,0,1,1,0.313,0.376,0.689,0.0,0.0,0.0,0.0,-0.1,0,0,0,0,0,0,Philadelphia Phillies,0.0
21,21,Wilmer Flores,San Francisco Giants,4,1,2,0,0,1,4,0.361,0.541,0.901,-0.053,0.62,-0.04,0.85,-0.3,3,2,0,0,0,2,Philadelphia Phillies,0.0
22,22,Michael Conforto,San Francisco Giants,3,0,1,0,0,0,3,0.343,0.407,0.749,0.013,0.58,0.01,0.79,0.2,1,1,0,0,0,1,Philadelphia Phillies,0.0
23,23,Luis Matos,San Francisco Giants,0,1,0,0,1,0,1,0.313,0.337,0.65,0.002,0.05,0.0,0.07,0.6,1,0,0,0,0,0,Philadelphia Phillies,0.0
24,24,Patrick Bailey,San Francisco Giants,3,0,1,0,0,0,3,0.314,0.409,0.723,0.009,1.12,0.01,1.53,0.2,1,1,0,0,0,1,Philadelphia Phillies,0.0
25,25,Heliot Ramos,San Francisco Giants,0,0,0,0,1,0,1,0.273,0.39,0.663,0.003,0.1,0.0,0.14,0.8,0,0,0,0,0,0,Philadelphia Phillies,0.0
26,26,Johan Camargo,San Francisco Giants,3,0,0,1,0,0,4,0.316,0.235,0.551,-0.148,0.89,-0.12,1.21,-0.9,1,0,0,0,0,0,Philadelphia Phillies,0.0
27,27,Blake Sabol,San Francisco Giants,4,0,2,1,0,1,4,0.305,0.401,0.706,-0.009,0.49,-0.01,0.67,0.8,3,2,0,0,0,2,Philadelphia Phillies,0.0
28,28,Wade Meckler,San Francisco Giants,4,0,0,0,0,2,4,0.217,0.143,0.36,-0.091,0.77,-0.07,1.04,-2.5,0,0,0,0,0,0,Philadelphia Phillies,0.0
29,29,Casey Schmitt,San Francisco Giants,3,0,0,0,0,1,3,0.249,0.279,0.528,-0.032,0.42,-0.03,0.57,-0.5,0,0,0,0,0,0,Philadelphia Phillies,0.0
30,30,J.D. Davis,San Francisco Giants,1,0,0,0,0,0,1,0.325,0.411,0.736,-0.001,0.05,-0.0,0.07,-0.5,0,0,0,0,0,0,Philadelphia Phillies,0.0
31,31,Kyle Schwarber,Philadelphia Phillies,4,1,1,2,1,2,5,0.327,0.434,0.761,-0.032,0.51,-0.02,0.53,1.2,4,-32,0,0,33,4,San Francisco Giants,1.0
32,32,Trea Turner,Philadelphia Phillies,5,1,3,0,0,1,5,0.305,0.405,0.71,0.03,0.42,0.02,0.44,0.3,4,3,0,0,0,3,San Francisco Giants,1.0
33,33,Nick Castellanos,Philadelphia Phillies,5,0,1,0,0,2,5,0.313,0.47,0.782,-0.1,0.62,-0.06,0.66,-1.4,1,1,0,0,0,1,San Francisco Giants,1.0
34,34,Bryce Harper,Philadelphia Phillies,5,1,2,2,0,1,5,0.385,0.449,0.834,0.148,0.49,0.09,0.51,1.1,5,-8,0,0,10,5,San Francisco Giants,1.0
35,35,Alec Bohm,Philadelphia Phillies,4,3,3,1,0,0,5,0.338,0.429,0.768,0.143,0.29,0.09,0.31,1.9,7,-32,22,0,13,7,San Francisco Giants,1.0
36,36,J.T. Realmuto,Philadelphia Phillies,4,1,2,0,0,2,4,0.314,0.462,0.777,-0.04,0.65,-0.03,0.69,0.5,3,2,0,0,0,0,San Francisco Giants,1.0
37,37,Bryson Stott,Philadelphia Phillies,3,1,1,1,1,0,4,0.342,0.44,0.782,0.093,0.79,0.06,0.83,1.0,3,-25,26,0,0,2,San Francisco Giants,1.0
38,38,Edmundo Sosa,Philadelphia Phillies,4,1,2,2,0,1,4,0.291,0.43,0.721,0.159,0.65,0.1,0.69,0.6,5,-8,0,2,8,7,San Francisco Giants,1.0
39,39,Johan Rojas,Philadelphia Phillies,4,1,2,2,0,0,4,0.345,0.42,0.765,-0.042,0.46,-0.03,0.48,0.7,5,1,0,1,0,4,San Francisco Giants,1.0
40,40,Tommy Edman,St. Louis Cardinals,4,0,0,0,0,1,4,0.307,0.416,0.723,-0.051,0.49,0.0,0.01,-0.8,0,0,0,0,0,0,Pittsburgh Pirates,0.0
41,41,Tyler O'Neill,St. Louis Cardinals,3,0,1,0,1,0,4,0.328,0.42,0.748,0.02,0.38,0.0,0.01,0.3,1,-10,11,0,0,2,Pittsburgh Pirates,0.0
42,42,Paul Goldschmidt,St. Louis Cardinals,2,0,0,0,0,0,3,0.363,0.453,0.816,0.007,0.57,0.0,0.01,-0.0,0,0,0,0,0,0,Pittsburgh Pirates,0.0
43,43,Luken Baker,St. Louis Cardinals,1,0,0,0,0,1,1,0.222,0.2,0.422,-0.002,0.08,0.0,0.0,-0.3,0,0,0,0,0,0,Pittsburgh Pirates,0.0
44,44,Nolan Arenado,St. Louis Cardinals,3,0,0,0,0,1,3,0.327,0.505,0.833,-0.105,0.88,-0.0,0.01,-1.3,0,0,0,0,0,0,Pittsburgh Pirates,0.0
45,45,Taylor Motter,St. Louis Cardinals,1,0,0,0,0,1,1,0.239,0.227,0.467,-0.001,0.04,0.0,0.0,-0.2,0,0,0,0,0,0,Pittsburgh Pirates,0.0
46,46,Willson Contreras,St. Louis Cardinals,3,0,1,0,0,0,3,0.355,0.436,0.791,0.023,0.5,0.0,0.01,-0.0,1,1,0,0,0,1,Pittsburgh Pirates,0.0
47,47,Richie Palacios,St. Louis Cardinals,1,0,1,0,0,0,1,0.3,0.4,0.7,0.0,0.0,0.0,0.0,0.4,1,1,0,0,0,1,Pittsburgh Pirates,0.0
48,48,Jordan Walker,St. Louis Cardinals,4,0,1,0,0,2,4,0.326,0.422,0.748,-0.038,0.46,0.0,0.01,-0.4,1,-12,13,0,0,2,Pittsburgh Pirates,0.0
49,49,Andrew Knizner,St. Louis Cardinals,3,1,1,1,1,1,4,0.313,0.497,0.809,0.044,0.36,0.0,0.01,0.7,3,-9,0,0,10,4,Pittsburgh Pirates,0.0
50,50,José Fermín,St. Louis Cardinals,3,0,0,0,1,1,4,0.25,0.16,0.41,-0.045,0.58,0.0,0.01,-0.8,0,0,0,0,0,0,Pittsburgh Pirates,0.0
51,51,Masyn Winn,St. Louis Cardinals,3,0,0,0,0,1,3,0.214,0.214,0.429,-0.057,0.68,0.0,0.01,-1.1,0,0,0,0,0,0,Pittsburgh Pirates,0.0
52,52,Ke'Bryan Hayes,Pittsburgh Pirates,5,1,1,0,0,0,5,0.295,0.413,0.708,-0.017,0.34,0.0,0.01,-0.5,2,-19,20,0,0,2,St. Louis Cardinals,1.0
53,53,Vinny Capra,Pittsburgh Pirates,1,0,1,0,0,0,1,0.333,0.2,0.533,0.0,0.0,0.0,0.0,0.2,1,1,0,0,0,1,St. Louis Cardinals,1.0
54,54,Bryan Reynolds,Pittsburgh Pirates,5,1,1,0,0,2,5,0.33,0.467,0.797,0.027,0.27,0.0,0.01,-0.4,2,-24,25,0,0,2,St. Louis Cardinals,1.0
55,55,Alfonso Rivas,Pittsburgh Pirates,1,0,0,0,0,0,1,0.303,0.382,0.685,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,St. Louis Cardinals,1.0
56,56,Andrew McCutchen,Pittsburgh Pirates,5,1,2,0,0,1,5,0.374,0.385,0.759,-0.029,0.46,0.0,0.01,-0.4,3,2,0,0,0,2,St. Louis Cardinals,1.0
57,57,Connor Joe,Pittsburgh Pirates,4,4,3,1,1,0,5,0.34,0.434,0.774,0.165,0.69,0.0,0.01,4.3,8,-22,25,0,0,6,St. Louis Cardinals,1.0
58,58,Endy Rodríguez,Pittsburgh Pirates,4,2,3,1,1,0,5,0.337,0.43,0.767,0.142,0.64,0.0,0.01,1.7,6,3,0,0,0,3,St. Louis Cardinals,1.0
59,59,Joshua Palacios,Pittsburgh Pirates,4,2,2,5,1,1,5,0.263,0.393,0.656,0.007,0.49,0.0,0.01,2.8,9,-12,9,0,5,6,St. Louis Cardinals,1.0
60,60,Liover Peguero,Pittsburgh Pirates,3,0,1,2,2,2,5,0.297,0.44,0.737,0.115,0.58,0.0,0.01,1.8,3,1,0,0,0,1,St. Louis Cardinals,1.0
61,61,Jack Suwinski,Pittsburgh Pirates,5,0,0,0,0,3,5,0.33,0.44,0.771,-0.081,0.52,-0.0,0.01,-3.0,0,0,0,0,0,0,St. Louis Cardinals,1.0
62,62,Alika Williams,Pittsburgh Pirates,4,0,2,1,1,0,5,0.308,0.293,0.601,-0.036,0.27,0.0,0.0,0.8,3,-2,4,0,0,3,St. Louis Cardinals,1.0
63,63,Brandon Nimmo,New York Mets,4,2,2,0,1,1,5,0.367,0.448,0.815,0.03,0.54,0.0,0.09,0.5,4,2,0,0,0,2,Atlanta Braves,0.0
64,64,Francisco Lindor,New York Mets,5,2,2,3,0,1,5,0.335,0.469,0.804,0.093,0.8,0.01,0.13,1.8,7,-21,0,0,23,5,Atlanta Braves,0.0
65,65,Jeff McNeil,New York Mets,5,1,3,1,0,0,5,0.336,0.355,0.691,0.125,0.75,0.01,0.12,1.2,5,3,0,0,0,3,Atlanta Braves,0.0
66,66,Pete Alonso,New York Mets,5,1,2,1,0,0,5,0.325,0.535,0.86,0.09,0.75,0.01,0.12,1.1,4,2,0,0,0,2,Atlanta Braves,0.0
67,67,Daniel Vogelbach,New York Mets,5,0,1,1,0,2,5,0.33,0.381,0.711,0.07,0.83,0.01,0.13,-0.1,2,1,0,0,0,1,Atlanta Braves,0.0
68,68,DJ Stewart,New York Mets,3,1,2,2,0,1,4,0.338,0.574,0.912,0.153,0.74,0.01,0.12,1.2,5,-4,0,0,6,5,Atlanta Braves,0.0
