,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Akil Baddoo,Detroit Tigers,4,1,1,1,0,0,4,0.305,0.359,0.664,0.032,0.82,0.01,0.23,0.2,3,-6,0,0,7,4,Minnesota Twins,0.0
1,1,Riley Greene,Detroit Tigers,4,0,2,0,0,1,4,0.369,0.478,0.847,-0.025,0.63,-0.0,0.17,-0.2,2,-16,18,0,0,3,Minnesota Twins,0.0
2,2,Matt Vierling,Detroit Tigers,4,1,1,0,0,0,4,0.321,0.381,0.702,0.013,0.64,0.0,0.18,0.3,2,1,0,0,0,1,Minnesota Twins,0.0
3,3,Kerry Carpenter,Detroit Tigers,3,0,1,0,1,0,4,0.343,0.512,0.855,0.037,0.89,0.01,0.25,0.3,1,-10,11,0,0,2,Minnesota Twins,0.0
4,4,Spencer Torkelson,Detroit Tigers,3,1,0,1,0,0,4,0.306,0.41,0.716,-0.067,1.35,-0.01,0.37,-0.5,2,0,0,0,0,0,Minnesota Twins,0.0
5,5,Zach McKinstry,Detroit Tigers,4,0,2,0,0,1,4,0.304,0.36,0.664,0.1,0.82,0.02,0.23,1.2,2,2,0,0,0,2,Minnesota Twins,0.0
6,6,Miguel Cabrera,Detroit Tigers,4,0,0,1,0,0,4,0.327,0.326,0.653,-0.114,1.22,-0.02,0.34,-1.2,1,0,0,0,0,0,Minnesota Twins,0.0
7,7,Zack Short,Detroit Tigers,2,0,0,0,0,0,2,0.305,0.369,0.674,-0.062,1.14,-0.01,0.31,-0.6,0,0,0,0,0,0,Minnesota Twins,0.0
8,8,Isan Díaz,Detroit Tigers,2,0,0,0,0,1,2,0.13,0.048,0.178,-0.042,0.81,-0.01,0.23,-0.5,0,0,0,0,0,0,Minnesota Twins,0.0
9,9,Jake Rogers,Detroit Tigers,4,0,0,0,0,2,4,0.282,0.431,0.713,-0.075,0.68,-0.01,0.18,-1.0,0,0,0,0,0,0,Minnesota Twins,0.0
10,10,Rob Refsnyder,Boston Red Sox,5,0,1,0,0,2,5,0.378,0.325,0.703,-0.043,0.56,-0.01,0.33,-0.6,1,1,0,0,0,1,Washington Nationals,0.0
11,11,Justin Turner,Boston Red Sox,5,1,2,1,0,2,5,0.354,0.488,0.842,0.07,0.54,0.03,0.32,0.4,4,-17,0,0,19,5,Washington Nationals,0.0
12,12,Trevor Story,Boston Red Sox,4,2,4,0,0,0,4,0.4,0.579,0.979,0.135,0.73,0.05,0.43,1.7,6,0,4,0,0,7,Washington Nationals,0.0
