,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Luis Rengifo,Los Angeles Angels,4,1,2,0,1,1,5,0.311,0.38,0.691,-0.014,1.42,-0.01,1.5,-0.1,3,-6,8,0,0,3,Toronto Blue Jays,0.0
1,1,Shohei Ohtani,Los Angeles Angels,2,0,1,0,2,1,5,0.4,0.683,1.083,0.148,1.31,0.09,1.38,1.0,1,-16,17,0,0,2,Toronto Blue Jays,0.0
2,2,Mickey Moniak,Los Angeles Angels,4,0,0,0,1,3,5,0.358,0.592,0.95,-0.123,2.0,-0.08,2.11,-1.2,0,0,0,0,0,0,Toronto Blue Jays,0.0
3,3,Taylor Ward,Los Angeles Angels,2,0,0,1,0,1,3,0.335,0.421,0.756,0.055,1.82,0.03,1.92,0.4,1,0,0,0,0,0,Toronto Blue Jays,0.0
4,4,Andrew Velazquez,Los Angeles Angels,1,0,0,0,0,1,1,0.308,0.298,0.606,-0.044,1.73,-0.03,1.83,-0.2,0,0,0,0,0,0,Toronto Blue Jays,0.0
5,5,Trey Cabbage,Los Angeles Angels,1,0,0,0,0,1,1,0.233,0.414,0.647,-0.001,0.05,-0.0,0.05,-0.2,0,0,0,0,0,0,Toronto Blue Jays,0.0
6,6,Mike Moustakas,Los Angeles Angels,4,0,1,0,0,2,4,0.338,0.444,0.782,-0.112,1.56,-0.07,1.65,-0.9,1,1,0,0,0,1,Toronto Blue Jays,0.0
7,7,Matt Thaiss,Los Angeles Angels,4,0,0,0,0,1,4,0.347,0.353,0.7,-0.159,1.6,-0.1,1.69,-1.5,0,0,0,0,0,0,Toronto Blue Jays,0.0
8,8,Hunter Renfroe,Los Angeles Angels,4,0,2,0,0,1,4,0.312,0.452,0.763,0.094,1.09,0.06,1.15,0.6,2,-23,25,0,0,3,Toronto Blue Jays,0.0
9,9,Eduardo Escobar,Los Angeles Angels,4,0,0,0,0,3,4,0.285,0.376,0.661,-0.142,1.28,-0.09,1.36,-1.2,0,0,0,0,0,0,Toronto Blue Jays,0.0
10,10,Michael Stefanic,Los Angeles Angels,3,0,0,0,1,0,4,0.333,0.25,0.583,-0.056,1.3,-0.03,1.37,-0.3,0,0,0,0,0,0,Toronto Blue Jays,0.0
11,11,Whit Merrifield,Toronto Blue Jays,5,0,2,1,0,0,5,0.355,0.428,0.783,0.003,0.56,0.0,0.72,0.7,3,-17,19,0,0,3,Los Angeles Angels,1.0
12,12,Bo Bichette,Toronto Blue Jays,5,0,2,0,0,0,5,0.349,0.494,0.843,0.012,0.36,0.01,0.47,-0.4,2,-23,25,0,0,3,Los Angeles Angels,1.0
13,13,Vladimir Guerrero Jr.,Toronto Blue Jays,3,0,0,0,1,0,4,0.341,0.449,0.79,-0.069,0.71,-0.05,0.92,-0.5,0,0,0,0,0,0,Los Angeles Angels,1.0
14,14,Matt Chapman,Toronto Blue Jays,2,0,0,0,2,1,4,0.354,0.465,0.819,-0.006,0.81,-0.0,1.05,0.2,0,0,0,0,0,0,Los Angeles Angels,1.0
15,15,George Springer,Toronto Blue Jays,4,0,0,0,0,3,4,0.321,0.389,0.71,-0.086,0.89,-0.07,1.16,-1.5,0,0,0,0,0,0,Los Angeles Angels,1.0
16,16,Danny Jansen,Toronto Blue Jays,3,1,1,0,1,2,4,0.297,0.49,0.787,0.017,0.56,0.01,0.73,0.6,2,1,0,0,0,1,Los Angeles Angels,1.0
17,17,Alejandro Kirk,Toronto Blue Jays,4,3,3,3,0,1,4,0.338,0.364,0.702,0.125,1.06,0.1,1.37,2.5,9,-3,0,0,6,9,Los Angeles Angels,1.0
18,18,Santiago Espinal,Toronto Blue Jays,3,1,1,2,0,1,3,0.306,0.324,0.63,0.187,1.45,0.14,1.88,0.9,4,-1,0,0,2,4,Los Angeles Angels,1.0
19,19,Daulton Varsho,Toronto Blue Jays,1,0,0,0,0,1,1,0.274,0.351,0.625,-0.001,0.02,0.0,0.03,-0.2,0,0,0,0,0,0,Los Angeles Angels,1.0
20,20,Kevin Kiermaier,Toronto Blue Jays,4,1,1,0,0,0,4,0.338,0.425,0.763,-0.036,0.54,-0.03,0.7,-0.4,2,1,0,0,0,1,Los Angeles Angels,1.0
21,21,Zach McKinstry,Detroit Tigers,3,0,0,0,1,0,4,0.315,0.365,0.68,-0.045,0.52,-0.01,0.11,-0.4,0,0,0,0,0,0,Miami Marlins,0.0
22,22,Riley Greene,Detroit Tigers,4,1,1,1,0,0,4,0.372,0.466,0.838,0.017,0.43,0.0,0.1,-0.2,3,-7,0,0,8,4,Miami Marlins,0.0
23,23,Spencer Torkelson,Detroit Tigers,4,0,0,0,0,1,4,0.308,0.408,0.716,-0.027,0.26,-0.0,0.06,-0.6,0,0,0,0,0,0,Miami Marlins,0.0
24,24,Kerry Carpenter,Detroit Tigers,4,0,0,0,0,1,4,0.319,0.466,0.785,-0.045,0.44,-0.01,0.1,-0.9,0,0,0,0,0,0,Miami Marlins,0.0
25,25,Javier Báez,Detroit Tigers,3,1,0,0,1,2,4,0.263,0.329,0.592,0.011,0.32,0.0,0.07,-0.2,1,0,0,0,0,0,Miami Marlins,0.0
26,26,Miguel Cabrera,Detroit Tigers,4,1,2,0,0,1,4,0.33,0.323,0.653,0.074,0.43,0.01,0.09,0.7,3,-9,11,0,0,3,Miami Marlins,0.0
27,27,Nick Maton,Detroit Tigers,2,0,1,0,0,1,2,0.295,0.301,0.597,-0.06,1.01,-0.01,0.22,-0.4,1,1,0,0,0,1,Miami Marlins,0.0
28,28,Zack Short,Detroit Tigers,2,0,2,1,0,0,2,0.294,0.367,0.662,0.022,0.16,0.0,0.03,1.5,3,-4,6,0,0,4,Miami Marlins,0.0
29,29,Akil Baddoo,Detroit Tigers,2,1,1,3,0,0,2,0.308,0.333,0.642,0.22,1.41,0.03,0.3,2.1,5,-4,0,0,5,4,Miami Marlins,0.0
30,30,Matt Vierling,Detroit Tigers,2,0,1,0,0,0,2,0.327,0.388,0.715,0.011,0.18,0.0,0.04,0.2,1,1,0,0,0,1,Miami Marlins,0.0
31,31,Eric Haase,Detroit Tigers,3,0,0,0,0,2,3,0.239,0.275,0.514,-0.054,0.47,-0.01,0.1,-1.6,0,0,0,0,0,0,Miami Marlins,0.0
32,32,Luis Arraez,Miami Marlins,4,0,2,0,0,1,4,0.429,0.478,0.906,0.023,0.95,0.01,1.01,0.2,2,2,0,0,0,2,Detroit Tigers,1.0
33,33,Jorge Soler,Miami Marlins,4,0,1,0,0,2,4,0.331,0.485,0.816,-0.055,1.05,-0.03,1.11,-0.7,1,1,0,0,0,1,Detroit Tigers,1.0
34,34,Bryan De La Cruz,Miami Marlins,3,0,0,0,1,1,4,0.317,0.438,0.754,-0.054,1.13,-0.03,1.2,-0.3,0,0,0,0,0,0,Detroit Tigers,1.0
35,35,Garrett Cooper,Miami Marlins,4,0,1,0,0,2,4,0.297,0.423,0.72,-0.048,0.9,-0.03,0.96,-0.4,1,1,0,0,0,1,Detroit Tigers,1.0
36,36,Jon Berti,Miami Marlins,4,0,0,0,0,2,4,0.338,0.379,0.717,-0.121,1.07,-0.08,1.14,-1.6,0,0,0,0,0,0,Detroit Tigers,1.0
37,37,Joey Wendle,Miami Marlins,3,0,0,0,0,0,3,0.29,0.35,0.64,-0.055,0.71,-0.03,0.75,-0.6,0,0,0,0,0,0,Detroit Tigers,1.0
38,38,Yuli Gurriel,Miami Marlins,1,0,0,0,0,1,1,0.324,0.384,0.708,-0.015,0.53,-0.01,0.57,-0.4,0,0,0,0,0,0,Detroit Tigers,1.0
39,39,Jean Segura,Miami Marlins,4,0,1,0,0,0,4,0.278,0.27,0.547,-0.018,0.39,-0.01,0.41,-0.4,1,1,0,0,0,1,Detroit Tigers,1.0
40,40,Jacob Stallings,Miami Marlins,2,0,1,0,1,1,3,0.293,0.274,0.567,0.014,0.63,0.01,0.67,0.1,1,1,0,0,0,1,Detroit Tigers,1.0
41,41,Jesús Sánchez,Miami Marlins,1,0,0,0,0,1,1,0.319,0.468,0.787,-0.003,0.09,-0.0,0.1,-0.2,0,0,0,0,0,0,Detroit Tigers,1.0
42,42,Dane Myers,Miami Marlins,4,0,1,0,0,0,4,0.295,0.373,0.668,-0.046,0.72,-0.03,0.78,-0.5,1,1,0,0,0,1,Detroit Tigers,1.0
43,43,Kyle Schwarber,Philadelphia Phillies,2,0,0,1,3,2,5,0.32,0.435,0.755,0.019,2.07,0.01,2.27,0.8,1,0,0,0,0,0,Pittsburgh Pirates,0.0
44,44,Nick Castellanos,Philadelphia Phillies,5,0,0,0,0,3,5,0.317,0.447,0.764,-0.359,2.48,-0.24,2.73,-2.7,0,0,0,0,0,0,Pittsburgh Pirates,0.0
45,45,Bryce Harper,Philadelphia Phillies,5,0,1,0,0,4,5,0.38,0.406,0.786,-0.168,1.3,-0.11,1.43,-1.0,1,1,0,0,0,1,Pittsburgh Pirates,0.0
46,46,Alec Bohm,Philadelphia Phillies,3,1,0,0,2,1,5,0.333,0.409,0.742,0.055,1.06,0.04,1.17,0.0,1,0,0,0,0,0,Pittsburgh Pirates,0.0
47,47,Bryson Stott,Philadelphia Phillies,5,1,3,0,0,1,5,0.347,0.438,0.785,0.318,1.51,0.21,1.65,1.7,4,-17,20,0,0,4,Pittsburgh Pirates,0.0
48,48,J.T. Realmuto,Philadelphia Phillies,3,2,0,0,2,0,5,0.304,0.448,0.753,-0.342,2.26,-0.22,2.49,-0.8,2,0,0,0,0,0,Pittsburgh Pirates,0.0
49,49,Trea Turner,Philadelphia Phillies,3,1,1,0,1,1,4,0.295,0.379,0.674,0.023,1.93,0.01,2.12,0.0,2,1,0,0,0,1,Pittsburgh Pirates,0.0
50,50,Brandon Marsh,Philadelphia Phillies,2,1,1,3,1,0,4,0.363,0.453,0.816,0.313,2.42,0.21,2.66,2.4,5,-18,19,0,0,2,Pittsburgh Pirates,0.0
51,51,Jake Cave,Philadelphia Phillies,2,0,1,1,0,0,2,0.283,0.333,0.616,0.056,1.14,0.04,1.25,0.7,2,-5,6,0,0,2,Pittsburgh Pirates,0.0
52,52,Johan Rojas,Philadelphia Phillies,2,0,1,1,0,1,2,0.35,0.35,0.7,0.047,3.46,0.03,3.81,0.2,2,1,0,0,0,1,Pittsburgh Pirates,0.0
53,53,Jack Suwinski,Pittsburgh Pirates,5,0,2,0,0,1,5,0.345,0.504,0.849,-0.036,0.98,-0.0,0.05,-0.4,2,-12,14,0,0,3,Philadelphia Phillies,1.0
54,54,Bryan Reynolds,Pittsburgh Pirates,5,1,1,0,0,2,5,0.319,0.427,0.746,-0.03,0.82,-0.0,0.04,-0.7,2,1,0,0,0,1,Philadelphia Phillies,1.0
55,55,Andrew McCutchen,Pittsburgh Pirates,3,1,0,0,1,1,4,0.379,0.403,0.782,-0.003,1.02,0.0,0.05,-0.4,1,0,0,0,0,0,Philadelphia Phillies,1.0
56,56,Ji Man Choi,Pittsburgh Pirates,4,1,2,0,0,2,4,0.227,0.514,0.741,0.015,1.23,0.0,0.06,0.3,3,-2,4,0,0,3,Philadelphia Phillies,1.0
57,57,Henry Davis,Pittsburgh Pirates,4,1,0,0,0,1,4,0.338,0.393,0.732,0.017,1.56,0.0,0.08,-0.1,1,0,0,0,0,0,Philadelphia Phillies,1.0
58,58,Endy Rodríguez,Pittsburgh Pirates,4,2,2,4,0,1,4,0.297,0.441,0.738,0.322,1.64,0.01,0.09,2.6,8,-1,2,1,0,5,Philadelphia Phillies,1.0
59,59,Jared Triolo,Pittsburgh Pirates,2,0,0,0,2,0,4,0.323,0.281,0.604,0.002,0.9,0.0,0.04,-0.2,0,0,0,0,0,0,Philadelphia Phillies,1.0
60,60,Alika Williams,Pittsburgh Pirates,4,0,1,1,0,0,4,0.2,0.111,0.311,-0.043,1.45,-0.0,0.07,-0.3,2,1,0,0,0,1,Philadelphia Phillies,1.0
61,61,Liover Peguero,Pittsburgh Pirates,4,1,3,2,0,0,4,0.292,0.565,0.857,0.218,1.0,0.01,0.05,2.0,6,1,0,0,2,6,Philadelphia Phillies,1.0
62,62,Steven Kwan,Cleveland Guardians,4,0,3,0,0,0,4,0.347,0.378,0.725,0.022,0.61,0.01,0.58,0.5,3,3,0,0,0,3,Chicago White Sox,0.0
63,63,Andrés Giménez,Cleveland Guardians,4,0,0,0,0,2,4,0.308,0.381,0.689,-0.082,0.81,-0.05,0.77,-1.3,0,0,0,0,0,0,Chicago White Sox,0.0
64,64,José Ramírez,Cleveland Guardians,4,1,2,0,0,1,4,0.358,0.495,0.853,-0.04,0.52,-0.02,0.49,-0.0,3,-24,26,0,0,3,Chicago White Sox,0.0
65,65,Josh Naylor,Cleveland Guardians,4,0,1,0,0,0,4,0.348,0.507,0.855,-0.05,0.62,-0.03,0.59,0.1,1,1,0,0,0,1,Chicago White Sox,0.0
66,66,Josh Bell,Cleveland Guardians,4,1,1,0,0,0,4,0.322,0.389,0.711,-0.062,0.61,-0.03,0.58,-1.1,2,1,0,0,0,1,Chicago White Sox,0.0
67,67,Will Brennan,Cleveland Guardians,4,0,1,0,0,0,4,0.298,0.374,0.672,-0.027,0.4,-0.01,0.38,-0.2,1,1,0,0,0,1,Chicago White Sox,0.0
68,68,Tyler Freeman,Cleveland Guardians,3,0,1,1,0,1,3,0.352,0.366,0.718,-0.015,0.72,-0.01,0.69,0.6,2,1,0,0,0,1,Chicago White Sox,0.0
69,69,Bo Naylor,Cleveland Guardians,3,0,0,0,0,2,3,0.267,0.4,0.667,-0.07,0.89,-0.04,0.84,-0.9,0,0,0,0,0,0,Chicago White Sox,0.0
70,70,Myles Straw,Cleveland Guardians,3,0,0,0,0,0,3,0.303,0.297,0.6,-0.032,0.41,-0.02,0.39,-0.5,0,0,0,0,0,0,Chicago White Sox,0.0
71,71,Tim Anderson,Chicago White Sox,5,1,3,1,0,1,5,0.286,0.293,0.579,0.137,0.63,0.0,0.02,1.5,5,2,0,0,1,6,Cleveland Guardians,1.0
72,72,Yoán Moncada,Chicago White Sox,4,0,1,2,1,0,5,0.274,0.353,0.627,0.085,0.8,0.0,0.02,0.2,3,1,0,0,0,1,Cleveland Guardians,1.0
73,73,Luis Robert Jr.,Chicago White Sox,4,1,2,1,0,1,4,0.323,0.559,0.882,-0.023,0.54,0.0,0.02,0.4,4,-26,28,0,0,0,Cleveland Guardians,1.0
74,74,Eloy Jiménez,Chicago White Sox,3,0,1,1,1,1,4,0.33,0.477,0.807,-0.023,0.51,-0.0,0.01,0.8,2,1,0,0,0,1,Cleveland Guardians,1.0
75,75,Jake Burger,Chicago White Sox,2,1,0,0,2,0,4,0.279,0.533,0.812,-0.023,0.61,0.0,0.01,-0.3,1,0,0,0,0,0,Cleveland Guardians,1.0
76,76,Andrew Vaughn,Chicago White Sox,3,1,2,2,1,0,4,0.319,0.429,0.747,0.041,0.65,0.0,0.02,1.9,5,-11,0,0,13,5,Cleveland Guardians,1.0
77,77,Yasmani Grandal,Chicago White Sox,4,1,1,0,0,0,4,0.317,0.382,0.699,-0.018,0.51,0.0,0.01,-1.1,2,1,0,0,0,1,Cleveland Guardians,1.0
78,78,Oscar Colás,Chicago White Sox,4,0,1,0,0,1,4,0.253,0.27,0.523,-0.054,0.55,-0.0,0.01,-0.3,1,1,0,0,0,1,Cleveland Guardians,1.0
79,79,Zach Remillard,Chicago White Sox,3,2,1,0,1,0,4,0.357,0.382,0.739,0.021,0.47,0.0,0.01,-0.2,3,1,0,0,0,1,Cleveland Guardians,1.0
80,80,Carlos Correa,Minnesota Twins,5,0,1,0,0,2,5,0.304,0.399,0.704,-0.323,1.49,-0.2,1.57,-2.5,1,1,0,0,0,1,Kansas City Royals,0.0
81,81,Edouard Julien,Minnesota Twins,5,1,2,0,0,1,5,0.388,0.539,0.926,-0.025,0.78,-0.01,0.82,0.2,3,2,0,0,0,2,Kansas City Royals,0.0
82,82,Alex Kirilloff,Minnesota Twins,5,1,1,0,0,2,5,0.357,0.442,0.799,-0.064,0.85,-0.04,0.9,-0.3,2,1,0,0,0,1,Kansas City Royals,0.0
83,83,Max Kepler,Minnesota Twins,4,2,2,1,1,1,5,0.297,0.447,0.743,0.152,0.89,0.1,0.94,2.1,5,-24,11,0,15,6,Kansas City Royals,0.0
84,84,Jorge Polanco,Minnesota Twins,5,1,1,1,0,1,5,0.292,0.442,0.734,-0.058,0.98,-0.04,1.03,-0.3,3,1,0,0,0,1,Kansas City Royals,0.0
85,85,Byron Buxton,Minnesota Twins,3,2,3,2,0,0,4,0.295,0.436,0.731,0.189,0.97,0.12,1.03,3.0,7,-12,15,0,0,6,Kansas City Royals,0.0
86,86,Matt Wallner,Minnesota Twins,3,0,0,0,1,1,4,0.38,0.492,0.872,-0.142,1.46,-0.09,1.54,-1.9,0,0,0,0,0,0,Kansas City Royals,0.0
87,87,Christian Vázquez,Minnesota Twins,4,0,1,2,0,1,4,0.296,0.313,0.609,0.055,1.34,0.03,1.42,0.3,3,1,0,0,0,1,Kansas City Royals,0.0
