,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Julio Rodríguez,Seattle Mariners,5,1,5,5,0,0,5,0.329,0.451,0.78,0.699,1.82,0.51,2.21,4.0,11,-44,29,0,20,9,Kansas City Royals,0.0
1,1,Eugenio Suárez,Seattle Mariners,2,0,0,0,2,1,5,0.325,0.387,0.712,0.034,1.12,0.03,1.36,0.5,0,0,0,0,0,0,Kansas City Royals,0.0
2,2,Ty France,Seattle Mariners,5,0,0,0,0,2,5,0.337,0.387,0.724,-0.218,1.63,-0.16,1.99,-2.2,0,0,0,0,0,0,Kansas City Royals,0.0
3,3,Teoscar Hernández,Seattle Mariners,5,0,1,0,0,3,5,0.295,0.42,0.715,-0.063,1.14,-0.05,1.38,-0.8,1,-21,22,0,0,2,Kansas City Royals,0.0
4,4,Dylan Moore,Seattle Mariners,3,0,1,0,1,1,5,0.303,0.487,0.791,-0.03,1.07,-0.02,1.3,-0.3,1,1,0,0,0,1,Kansas City Royals,0.0
5,5,Brian O'Keefe,Seattle Mariners,4,0,0,0,0,2,4,0.0,0.0,0.0,-0.182,1.29,-0.13,1.57,-1.6,0,0,0,0,0,0,Kansas City Royals,0.0
6,6,Cal Raleigh,Seattle Mariners,1,1,1,1,0,0,1,0.303,0.458,0.761,0.106,0.37,0.08,0.45,1.0,3,-21,0,0,22,4,Kansas City Royals,0.0
7,7,José Caballero,Seattle Mariners,4,1,1,0,0,2,5,0.356,0.34,0.696,-0.025,0.89,-0.02,1.08,-0.1,2,1,0,0,0,1,Kansas City Royals,0.0
8,8,Cade Marlowe,Seattle Mariners,3,2,2,0,1,1,4,0.397,0.483,0.88,0.189,1.34,0.14,1.64,1.3,4,-1,3,0,0,3,Kansas City Royals,0.0
9,9,Sam Haggerty,Seattle Mariners,2,0,0,0,0,0,2,0.304,0.229,0.533,-0.092,1.4,-0.07,1.71,-0.9,0,0,0,0,0,0,Kansas City Royals,0.0
10,10,Dominic Canzone,Seattle Mariners,0,1,0,0,2,0,2,0.277,0.333,0.61,0.077,2.09,0.06,2.54,0.5,1,0,0,0,0,0,Kansas City Royals,0.0
11,11,Maikel Garcia,Kansas City Royals,4,0,0,0,0,0,4,0.33,0.381,0.711,-0.037,1.35,0.0,0.0,-0.2,0,0,0,0,0,0,Seattle Mariners,1.0
12,12,Bobby Witt Jr.,Kansas City Royals,4,1,2,0,0,0,4,0.317,0.495,0.812,-0.018,1.55,0.0,0.0,0.1,3,-22,24,0,0,0,Seattle Mariners,1.0
13,13,Michael Massey,Kansas City Royals,4,1,1,1,0,1,4,0.278,0.368,0.647,0.014,1.44,0.0,0.0,-0.0,3,1,0,0,0,1,Seattle Mariners,1.0
14,14,Nelson Velázquez,Kansas City Royals,4,2,2,1,0,1,4,0.327,0.731,1.058,0.15,1.37,0.0,0.0,1.1,5,-5,0,0,7,5,Seattle Mariners,1.0
15,15,MJ Melendez,Kansas City Royals,4,0,2,1,0,0,4,0.306,0.391,0.697,0.141,1.37,0.0,0.0,1.3,3,-22,24,0,0,3,Seattle Mariners,1.0
16,16,Freddy Fermin,Kansas City Royals,3,0,1,1,0,0,4,0.33,0.515,0.844,-0.059,1.2,0.0,0.0,-0.9,2,1,0,0,0,1,Seattle Mariners,1.0
17,17,Drew Waters,Kansas City Royals,3,0,0,0,0,1,3,0.299,0.404,0.703,-0.043,0.91,0.0,0.0,-0.6,0,0,0,0,0,0,Seattle Mariners,1.0
18,18,Matt Duffy,Kansas City Royals,3,0,1,0,0,0,3,0.325,0.331,0.657,-0.063,1.01,0.0,0.0,-0.3,1,1,0,0,0,1,Seattle Mariners,1.0
19,19,Kyle Isbel,Kansas City Royals,3,0,0,0,0,1,3,0.261,0.374,0.635,-0.091,0.98,0.0,0.0,-1.0,0,0,0,0,0,0,Seattle Mariners,1.0
