,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Tim Anderson,Chicago White Sox,3,0,0,0,0,2,3,0.283,0.297,0.58,-0.045,0.59,0.0,0.0,-0.7,0,0,0,0,0,0,Kansas City Royals,0
1,1,Elvis Andrus,Chicago White Sox,1,0,0,0,0,0,1,0.308,0.349,0.656,0.0,0.0,0.0,0.0,-0.2,0,0,0,0,0,0,Kansas City Royals,0
2,2,Zach Remillard,Chicago White Sox,4,0,0,0,0,1,4,0.304,0.325,0.629,-0.031,0.31,0.0,0.0,-0.7,0,0,0,0,0,0,Kansas City Royals,0
3,3,Eloy Jiménez,Chicago White Sox,4,0,0,0,0,1,4,0.321,0.446,0.767,-0.02,0.19,0.0,0.0,-0.5,0,0,0,0,0,0,Kansas City Royals,0
4,4,Andrew Vaughn,Chicago White Sox,3,0,0,0,0,0,3,0.311,0.419,0.73,-0.037,0.48,0.0,0.0,-0.6,0,0,0,0,0,0,Kansas City Royals,0
5,5,Yoán Moncada,Chicago White Sox,2,0,1,0,0,1,2,0.296,0.378,0.674,-0.004,0.49,0.0,0.0,0.1,1,1,0,0,0,1,Kansas City Royals,0
6,6,Gavin Sheets,Chicago White Sox,1,0,0,0,0,0,1,0.279,0.35,0.629,0.0,0.0,0.0,0.0,-0.2,0,0,0,0,0,0,Kansas City Royals,0
7,7,Lenyn Sosa,Chicago White Sox,3,1,1,0,0,1,3,0.197,0.347,0.544,-0.036,0.35,0.0,0.0,-0.2,2,-3,4,0,0,2,Kansas City Royals,0
8,8,Oscar Colás,Chicago White Sox,2,0,0,0,0,0,3,0.256,0.3,0.556,-0.024,0.33,0.0,0.0,-0.2,0,0,0,0,0,0,Kansas City Royals,0
9,9,Trayce Thompson,Chicago White Sox,3,0,1,0,0,1,3,0.288,0.336,0.624,-0.018,0.24,0.0,0.0,0.4,1,1,0,0,0,1,Kansas City Royals,0
10,10,Korey Lee,Chicago White Sox,3,0,0,0,0,1,3,0.107,0.0,0.107,-0.011,0.15,0.0,0.0,-0.6,0,0,0,0,0,0,Kansas City Royals,0
11,11,Maikel Garcia,Kansas City Royals,4,2,3,1,0,0,4,0.33,0.381,0.711,0.009,0.41,0.0,0.0,1.4,6,-16,19,0,0,4,Chicago White Sox,1
