,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Ronald Acuna Jr.,Atlanta Braves,0,0,0,0,0,0,1,0.45,0.584,1.034,0.035,0.87,0.03,1.19,0.4,0,0,0,0,0,0,New York Mets,0.0
1,0,Ronald Acuna Jr.,Atlanta Braves,0,0,0,0,0,0,1,0.45,0.584,1.034,0.035,0.87,0.03,1.19,0.4,0,0,0,0,0,0,New York Mets,0.0
2,1,Kevin Pillar,Atlanta Braves,3,0,0,0,0,0,3,0.268,0.396,0.664,-0.133,1.53,-0.11,2.09,-0.9,0,0,0,0,0,0,New York Mets,0.0
3,1,Kevin Pillar,Atlanta Braves,3,0,0,0,0,0,3,0.268,0.396,0.664,-0.133,1.53,-0.11,2.09,-0.9,0,0,0,0,0,0,New York Mets,0.0
4,2,Matt Olson,Atlanta Braves,3,1,0,0,1,1,4,0.366,0.536,0.903,-0.073,1.52,-0.06,2.08,-0.5,1,0,0,0,0,0,New York Mets,0.0
5,2,Matt Olson,Atlanta Braves,3,1,0,0,1,1,4,0.366,0.536,0.903,-0.073,1.52,-0.06,2.08,-0.5,1,0,0,0,0,0,New York Mets,0.0
6,3,Austin Riley,Atlanta Braves,4,0,1,0,0,1,4,0.333,0.417,0.75,-0.06,1.52,-0.05,2.08,-0.8,1,1,0,0,0,1,New York Mets,0.0
7,3,Austin Riley,Atlanta Braves,4,0,1,0,0,1,4,0.333,0.417,0.75,-0.06,1.52,-0.05,2.08,-0.8,1,1,0,0,0,1,New York Mets,0.0
8,4,Sean Murphy,Atlanta Braves,3,1,2,0,1,1,4,0.413,0.647,1.061,0.059,1.87,0.05,2.56,0.7,3,2,0,0,0,2,New York Mets,0.0
9,4,Sean Murphy,Atlanta Braves,3,1,2,0,1,1,4,0.413,0.647,1.061,0.059,1.87,0.05,2.56,0.7,3,2,0,0,0,2,New York Mets,0.0
10,5,Eddie Rosario,Atlanta Braves,3,0,1,3,1,2,4,0.279,0.413,0.692,0.372,2.44,0.3,3.34,2.6,4,-3,4,0,0,2,New York Mets,0.0
11,5,Eddie Rosario,Atlanta Braves,3,0,1,3,1,2,4,0.279,0.413,0.692,0.372,2.44,0.3,3.34,2.6,4,-3,4,0,0,2,New York Mets,0.0
12,6,Ozzie Albies,Atlanta Braves,4,0,1,0,0,0,4,0.286,0.477,0.763,-0.085,1.77,-0.07,2.42,-0.9,1,-2,3,0,0,2,New York Mets,0.0
13,6,Ozzie Albies,Atlanta Braves,4,0,1,0,0,0,4,0.286,0.477,0.763,-0.085,1.77,-0.07,2.42,-0.9,1,-2,3,0,0,2,New York Mets,0.0
14,7,Sam Hilliard,Atlanta Braves,4,0,0,0,0,3,4,0.344,0.5,0.844,-0.203,2.06,-0.17,2.81,-1.4,0,0,0,0,0,0,New York Mets,0.0
15,8,Ehire Adrianza,Atlanta Braves,2,0,0,0,0,0,2,0.091,0.0,0.091,-0.08,1.54,-0.07,2.12,-0.6,0,0,0,0,0,0,New York Mets,0.0
16,9,Michael Harris II,Atlanta Braves,1,0,0,0,1,1,2,0.303,0.241,0.544,-0.01,1.69,-0.01,2.31,-0.1,0,0,0,0,0,0,New York Mets,0.0
17,9,Michael Harris II,Atlanta Braves,1,0,0,0,1,1,2,0.303,0.241,0.544,-0.01,1.69,-0.01,2.31,-0.1,0,0,0,0,0,0,New York Mets,0.0
18,10,Chadwick Tromp,Atlanta Braves,4,1,1,0,0,1,4,0.143,0.214,0.357,-0.026,1.33,-0.02,1.81,-0.1,2,0,1,0,0,2,New York Mets,0.0
19,11,Brandon Nimmo,New York Mets,4,0,1,0,0,1,4,0.419,0.456,0.876,-0.041,1.13,-0.03,1.3,-0.4,1,1,0,0,0,1,Atlanta Braves,1.0
20,11,Brandon Nimmo,New York Mets,4,0,1,0,0,1,4,0.419,0.456,0.876,-0.041,1.13,-0.03,1.3,-0.4,1,1,0,0,0,1,Atlanta Braves,1.0
21,12,Starling Marte,New York Mets,4,0,1,1,0,1,4,0.314,0.301,0.615,0.002,1.06,0.0,1.21,0.0,2,1,0,0,0,1,Atlanta Braves,1.0
22,12,Starling Marte,New York Mets,4,0,1,1,0,1,4,0.314,0.301,0.615,0.002,1.06,0.0,1.21,0.0,2,1,0,0,0,1,Atlanta Braves,1.0
23,13,Francisco Lindor,New York Mets,3,0,0,0,1,1,4,0.325,0.43,0.755,-0.025,0.83,-0.02,0.95,-0.4,0,0,0,0,0,0,Atlanta Braves,1.0
24,13,Francisco Lindor,New York Mets,3,0,0,0,1,1,4,0.325,0.43,0.755,-0.025,0.83,-0.02,0.95,-0.4,0,0,0,0,0,0,Atlanta Braves,1.0
25,14,Pete Alonso,New York Mets,4,0,0,0,0,2,4,0.32,0.558,0.878,-0.112,1.03,-0.08,1.19,-1.4,0,0,0,0,0,0,Atlanta Braves,1.0
26,14,Pete Alonso,New York Mets,4,0,0,0,0,2,4,0.32,0.558,0.878,-0.112,1.03,-0.08,1.19,-1.4,0,0,0,0,0,0,Atlanta Braves,1.0
