,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Zach Neto,Los Angeles Angels,5,1,1,0,0,1,5,0.077,0.077,0.154,-0.016,0.52,-0.01,0.5,-0.1,2,1,0,0,0,1,Boston Red Sox,0.0
1,1,Shohei Ohtani,Los Angeles Angels,5,1,2,0,0,0,5,0.385,0.491,0.876,0.051,0.52,0.03,0.5,0.5,3,2,0,0,0,2,Boston Red Sox,0.0
2,2,Taylor Ward,Los Angeles Angels,4,1,0,0,0,2,5,0.333,0.349,0.683,-0.026,0.59,-0.01,0.56,-0.9,1,0,0,0,0,0,Boston Red Sox,0.0
3,3,Hunter Renfroe,Los Angeles Angels,4,1,1,4,0,2,4,0.362,0.533,0.896,0.199,0.96,0.11,0.92,2.1,6,-3,0,0,4,4,Boston Red Sox,0.0
4,4,Gio Urshela,Los Angeles Angels,3,1,0,0,1,0,4,0.362,0.418,0.78,-0.023,0.46,-0.01,0.44,-0.5,1,0,0,0,0,0,Boston Red Sox,0.0
5,5,Jake Lamb,Los Angeles Angels,4,0,3,0,0,0,4,0.306,0.273,0.578,0.056,0.44,0.03,0.42,1.2,3,3,0,0,0,3,Boston Red Sox,0.0
6,6,Brandon Drury,Los Angeles Angels,3,0,1,1,0,0,4,0.241,0.327,0.567,0.007,0.68,0.0,0.65,0.1,2,1,0,0,0,1,Boston Red Sox,0.0
7,7,Logan O'Hoppe,Los Angeles Angels,4,0,1,0,0,1,4,0.3,0.533,0.833,-0.033,0.48,-0.02,0.46,-0.8,1,1,0,0,0,1,Boston Red Sox,0.0
8,8,Brett Phillips,Los Angeles Angels,4,0,0,0,0,4,4,0.375,0.0,0.375,-0.057,0.56,-0.03,0.54,-1.3,0,0,0,0,0,0,Boston Red Sox,0.0
9,9,Raimel Tapia,Boston Red Sox,3,1,0,0,2,3,5,0.389,0.467,0.856,0.05,1.35,0.03,1.16,0.4,1,0,0,0,0,0,Los Angeles Angels,1.0
10,10,Rafael Devers,Boston Red Sox,5,0,2,1,0,0,5,0.314,0.652,0.966,0.07,1.91,0.04,1.63,0.5,3,-2,4,0,0,3,Los Angeles Angels,1.0
11,11,Rob Refsnyder,Boston Red Sox,5,1,1,1,0,1,5,0.348,0.316,0.664,-0.224,2.43,-0.11,2.08,-0.8,3,1,0,0,0,1,Los Angeles Angels,1.0
12,12,Masataka Yoshida,Boston Red Sox,4,0,0,0,1,1,5,0.34,0.279,0.619,-0.243,2.27,-0.12,1.94,-1.0,0,0,0,0,0,0,Los Angeles Angels,1.0
13,13,Triston Casas,Boston Red Sox,3,1,1,0,1,0,4,0.222,0.333,0.556,0.083,1.21,0.04,1.03,1.1,2,-2,3,0,0,2,Los Angeles Angels,1.0
14,14,Enrique Hernández,Boston Red Sox,3,0,1,1,0,1,4,0.273,0.333,0.606,-0.087,1.4,-0.04,1.2,-0.9,2,1,0,0,0,1,Los Angeles Angels,1.0
15,15,Reese McGuire,Boston Red Sox,3,0,1,1,0,1,3,0.407,0.5,0.907,0.001,1.42,0.0,1.21,-0.1,2,1,0,0,0,1,Los Angeles Angels,1.0
16,16,Justin Turner,Boston Red Sox,1,0,0,0,0,0,1,0.384,0.383,0.767,-0.045,1.55,-0.02,1.33,-0.2,0,0,0,0,0,0,Los Angeles Angels,1.0
17,17,Christian Arroyo,Boston Red Sox,3,0,0,0,0,0,3,0.192,0.2,0.392,-0.077,0.94,-0.04,0.81,-0.8,0,0,0,0,0,0,Los Angeles Angels,1.0
18,18,Alex Verdugo,Boston Red Sox,1,1,1,0,0,0,1,0.394,0.438,0.832,0.095,1.94,0.05,1.66,0.4,2,1,0,0,0,1,Los Angeles Angels,1.0
19,19,Jarren Duran,Boston Red Sox,3,0,1,0,1,2,4,0.5,0.667,1.167,0.038,1.77,0.02,1.51,0.5,1,0,1,0,0,2,Los Angeles Angels,1.0
20,20,Yandy Díaz,Tampa Bay Rays,3,0,0,0,1,0,4,0.373,0.5,0.873,-0.022,0.9,-0.01,0.99,-0.2,0,0,0,0,0,0,Cincinnati Reds,0.0
21,21,Vidal Bruján,Tampa Bay Rays,1,0,0,0,0,1,1,0.313,0.313,0.625,0.0,0.0,0.0,0.0,-0.1,0,0,0,0,0,0,Cincinnati Reds,0.0
22,22,Brandon Lowe,Tampa Bay Rays,4,0,0,0,0,2,4,0.411,0.63,1.041,-0.156,0.98,-0.1,1.09,-1.8,0,0,0,0,0,0,Cincinnati Reds,0.0
23,23,Randy Arozarena,Tampa Bay Rays,4,0,2,0,0,0,4,0.371,0.5,0.871,-0.015,0.69,-0.01,0.76,0.3,2,2,0,0,0,2,Cincinnati Reds,0.0
24,24,Wander Franco,Tampa Bay Rays,4,0,0,0,0,0,4,0.347,0.586,0.932,-0.089,0.9,-0.06,0.99,-1.1,0,0,0,0,0,0,Cincinnati Reds,0.0
25,25,Harold Ramírez,Tampa Bay Rays,4,0,2,0,0,0,4,0.404,0.628,1.032,0.04,0.65,0.03,0.71,0.1,2,2,0,0,0,2,Cincinnati Reds,0.0
26,26,Isaac Paredes,Tampa Bay Rays,4,0,1,0,0,1,4,0.321,0.431,0.753,0.03,0.91,0.02,1.01,0.1,1,1,0,0,0,1,Cincinnati Reds,0.0
27,27,Josh Lowe,Tampa Bay Rays,4,1,2,1,0,1,4,0.413,0.791,1.204,-0.056,1.11,-0.04,1.24,0.3,4,-8,6,0,4,6,Cincinnati Reds,0.0
28,28,Manuel Margot,Tampa Bay Rays,4,0,0,0,0,0,4,0.255,0.357,0.612,-0.141,1.25,-0.09,1.39,-1.9,0,0,0,0,0,0,Cincinnati Reds,0.0
29,29,Christian Bethancourt,Tampa Bay Rays,3,0,1,0,1,0,4,0.316,0.588,0.904,0.07,0.54,0.05,0.59,0.5,1,-2,3,0,0,2,Cincinnati Reds,0.0
30,30,Jonathan India,Cincinnati Reds,3,1,0,0,1,0,5,0.423,0.474,0.896,-0.013,0.57,-0.01,0.42,-0.3,1,0,0,0,0,0,Tampa Bay Rays,1.0
31,31,Stuart Fairchild,Cincinnati Reds,3,1,0,0,0,1,5,0.344,0.44,0.784,-0.047,0.55,-0.02,0.41,-0.5,1,0,0,0,0,0,Tampa Bay Rays,1.0
32,32,Wil Myers,Cincinnati Reds,4,0,0,0,0,3,4,0.323,0.379,0.702,-0.062,0.57,-0.03,0.42,-1.3,0,0,0,0,0,0,Tampa Bay Rays,1.0
33,33,Tyler Stephenson,Cincinnati Reds,4,0,1,1,0,0,4,0.375,0.309,0.684,-0.03,0.48,-0.01,0.35,0.4,2,1,0,0,0,1,Tampa Bay Rays,1.0
34,34,Kevin Newman,Cincinnati Reds,4,2,3,2,0,0,4,0.278,0.455,0.732,0.162,0.52,0.07,0.39,2.5,7,0,1,0,2,7,Tampa Bay Rays,1.0
