,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Akil Baddoo,Detroit Tigers,2,3,1,0,3,1,5,0.315,0.36,0.675,0.117,0.62,0.01,0.12,1.9,4,1,0,0,0,1,Minnesota Twins,0.0
1,1,Riley Greene,Detroit Tigers,4,2,3,4,0,1,5,0.368,0.491,0.859,0.416,1.24,0.05,0.25,2.9,9,-12,0,4,11,8,Minnesota Twins,0.0
2,2,Matt Vierling,Detroit Tigers,5,0,2,1,0,1,5,0.324,0.386,0.71,0.016,1.15,0.0,0.23,-0.2,3,2,0,0,0,2,Minnesota Twins,0.0
3,3,Spencer Torkelson,Detroit Tigers,5,2,2,2,0,1,5,0.307,0.429,0.736,0.119,0.96,0.01,0.2,0.9,6,-19,0,0,21,8,Minnesota Twins,0.0
4,4,Kerry Carpenter,Detroit Tigers,4,1,2,1,0,1,4,0.347,0.521,0.869,0.04,1.03,0.01,0.2,0.6,4,-14,0,0,16,5,Minnesota Twins,0.0
5,5,Miguel Cabrera,Detroit Tigers,4,0,1,0,0,0,4,0.328,0.342,0.67,-0.001,0.9,0.0,0.18,0.1,1,-13,14,0,0,2,Minnesota Twins,0.0
6,6,Zach McKinstry,Detroit Tigers,4,0,1,0,0,1,4,0.303,0.357,0.66,-0.031,0.81,-0.0,0.16,-0.5,1,1,0,0,0,1,Minnesota Twins,0.0
7,7,Andy Ibáñez,Detroit Tigers,2,0,0,0,0,1,2,0.272,0.398,0.669,-0.09,1.28,-0.01,0.26,-0.8,0,0,0,0,0,0,Minnesota Twins,0.0
8,8,Nick Maton,Detroit Tigers,2,0,0,0,0,1,2,0.291,0.309,0.6,-0.043,0.77,-0.01,0.15,-0.4,0,0,0,0,0,0,Minnesota Twins,0.0
9,9,Jake Rogers,Detroit Tigers,4,0,0,0,0,0,4,0.278,0.424,0.701,-0.107,1.02,-0.01,0.2,-0.9,0,0,0,0,0,0,Minnesota Twins,0.0
10,10,Edouard Julien,Minnesota Twins,5,1,4,2,0,0,5,0.386,0.486,0.873,0.125,1.02,0.06,0.84,1.9,7,4,0,0,0,4,Detroit Tigers,1.0
11,11,Jorge Polanco,Minnesota Twins,3,1,1,3,1,2,5,0.315,0.44,0.755,0.07,0.82,0.03,0.68,1.8,5,-7,0,0,8,4,Detroit Tigers,1.0
12,12,Max Kepler,Minnesota Twins,4,2,1,1,1,2,5,0.303,0.471,0.774,0.055,1.04,0.03,0.86,0.3,4,-19,0,0,20,4,Detroit Tigers,1.0
13,13,Royce Lewis,Minnesota Twins,4,0,3,1,1,0,5,0.38,0.49,0.87,0.319,1.58,0.16,1.31,2.4,4,0,3,0,0,4,Detroit Tigers,1.0
14,14,Matt Wallner,Minnesota Twins,5,0,1,0,0,2,5,0.341,0.523,0.864,-0.185,2.14,-0.09,1.77,-1.0,1,1,0,0,0,1,Detroit Tigers,1.0
15,15,Donovan Solano,Minnesota Twins,5,0,0,0,0,1,5,0.373,0.4,0.773,-0.33,1.8,-0.16,1.49,-1.9,0,0,0,0,0,0,Detroit Tigers,1.0
16,16,Christian Vázquez,Minnesota Twins,4,1,1,0,0,1,4,0.283,0.296,0.579,-0.081,0.81,-0.04,0.67,-0.9,2,1,0,0,0,1,Detroit Tigers,1.0
17,17,Joey Gallo,Minnesota Twins,3,1,1,0,1,2,4,0.307,0.458,0.765,-0.021,0.91,-0.01,0.75,-0.2,2,1,0,0,0,1,Detroit Tigers,1.0
18,18,Kyle Farmer,Minnesota Twins,4,1,1,0,0,1,4,0.299,0.36,0.659,-0.015,1.03,-0.01,0.85,-0.1,2,1,0,0,0,1,Detroit Tigers,1.0
19,19,Ke'Bryan Hayes,Pittsburgh Pirates,5,1,2,0,0,0,5,0.298,0.422,0.721,0.008,0.95,0.0,0.06,-0.0,3,-17,19,0,0,3,New York Mets,0.0
20,20,Bryan Reynolds,Pittsburgh Pirates,5,1,1,2,0,1,5,0.33,0.469,0.799,0.049,0.9,0.0,0.05,0.3,4,-17,0,0,18,4,New York Mets,0.0
21,21,Andrew McCutchen,Pittsburgh Pirates,3,0,0,0,1,1,4,0.377,0.381,0.757,-0.054,0.81,-0.0,0.05,-0.6,0,0,0,0,0,0,New York Mets,0.0
22,22,Jack Suwinski,Pittsburgh Pirates,3,0,1,0,1,1,4,0.334,0.455,0.79,-0.036,0.71,-0.0,0.04,-0.3,1,-16,17,0,0,2,New York Mets,0.0
23,23,Connor Joe,Pittsburgh Pirates,3,1,1,0,1,0,4,0.334,0.427,0.761,-0.005,0.75,0.0,0.04,-0.2,2,1,0,0,0,1,New York Mets,0.0
24,24,Endy Rodríguez,Pittsburgh Pirates,4,0,1,0,0,0,4,0.301,0.4,0.701,-0.02,0.8,-0.0,0.04,-0.4,1,1,0,0,0,1,New York Mets,0.0
25,25,Liover Peguero,Pittsburgh Pirates,3,0,0,0,1,0,4,0.307,0.5,0.807,0.006,0.89,0.0,0.05,-0.0,0,0,0,0,0,0,New York Mets,0.0
26,26,Alfonso Rivas,Pittsburgh Pirates,3,0,0,0,0,3,4,0.3,0.412,0.712,-0.065,0.85,-0.0,0.05,-0.8,0,0,0,0,0,0,New York Mets,0.0
27,27,Alika Williams,Pittsburgh Pirates,3,0,1,1,0,0,3,0.273,0.24,0.513,-0.046,1.22,-0.0,0.07,0.0,2,1,0,0,0,1,New York Mets,0.0
28,28,Henry Davis,Pittsburgh Pirates,0,0,0,0,1,0,1,0.317,0.352,0.669,0.004,0.13,0.0,0.01,0.4,0,0,0,0,0,0,New York Mets,0.0
29,29,Brandon Nimmo,New York Mets,3,0,1,1,2,0,5,0.362,0.441,0.803,0.133,0.87,0.01,0.06,0.5,2,1,0,0,0,1,Pittsburgh Pirates,1.0
30,30,Francisco Lindor,New York Mets,5,0,1,2,0,0,5,0.331,0.46,0.79,0.088,0.99,0.0,0.07,0.7,3,1,0,0,0,1,Pittsburgh Pirates,1.0
31,31,Pete Alonso,New York Mets,4,1,1,1,1,2,5,0.322,0.522,0.844,-0.035,0.63,-0.0,0.04,-0.1,3,-35,0,0,36,4,Pittsburgh Pirates,1.0
32,32,Jeff McNeil,New York Mets,4,1,1,0,1,0,5,0.331,0.339,0.671,-0.06,0.53,-0.0,0.04,-0.3,2,1,0,0,0,1,Pittsburgh Pirates,1.0
33,33,Daniel Vogelbach,New York Mets,1,1,0,0,2,0,3,0.333,0.376,0.709,0.007,0.61,0.0,0.04,0.1,1,0,0,0,0,0,Pittsburgh Pirates,1.0
34,34,Francisco Alvarez,New York Mets,2,0,0,0,0,2,2,0.29,0.469,0.759,-0.005,0.09,0.0,0.01,-0.6,0,0,0,0,0,0,Pittsburgh Pirates,1.0
35,35,DJ Stewart,New York Mets,4,2,2,3,0,0,4,0.339,0.532,0.871,0.183,0.61,0.01,0.04,2.0,7,-2,0,0,4,8,Pittsburgh Pirates,1.0
36,36,Omar Narváez,New York Mets,4,1,1,0,0,0,4,0.286,0.292,0.577,0.029,0.62,0.0,0.04,0.5,2,-2,3,0,0,2,Pittsburgh Pirates,1.0
37,37,Rafael Ortega,New York Mets,3,2,2,1,1,0,4,0.34,0.311,0.651,0.082,0.56,0.0,0.04,2.0,5,0,2,0,0,3,Pittsburgh Pirates,1.0
38,38,Jonathan Araúz,New York Mets,3,0,0,0,1,3,4,0.235,0.333,0.569,-0.081,0.84,-0.0,0.06,-0.9,0,0,0,0,0,0,Pittsburgh Pirates,1.0
39,39,Ketel Marte,Arizona Diamondbacks,5,0,1,0,0,0,5,0.353,0.482,0.835,-0.086,0.91,-0.04,0.7,-0.9,1,1,0,0,0,1,Colorado Rockies,0.0
40,40,Kyle Lewis,Arizona Diamondbacks,4,1,2,0,1,1,5,0.25,0.317,0.567,0.052,1.12,0.02,0.86,1.1,3,0,2,0,0,3,Colorado Rockies,0.0
41,41,Tommy Pham,Arizona Diamondbacks,3,2,1,1,1,0,5,0.342,0.46,0.801,0.024,1.61,0.01,1.24,-0.9,4,1,0,0,0,1,Colorado Rockies,0.0
42,42,Christian Walker,Arizona Diamondbacks,3,3,3,4,2,0,5,0.349,0.545,0.894,0.622,1.59,0.29,1.22,4.5,10,-25,0,0,28,9,Colorado Rockies,0.0
43,43,Lourdes Gurriel Jr.,Arizona Diamondbacks,2,0,0,0,0,0,2,0.304,0.465,0.769,-0.089,0.89,-0.04,0.68,-1.0,0,0,0,0,0,0,Colorado Rockies,0.0
44,44,Corbin Carroll,Arizona Diamondbacks,3,1,2,0,0,0,3,0.352,0.507,0.86,0.031,1.56,0.01,1.2,-0.4,3,2,0,0,0,2,Colorado Rockies,0.0
45,45,Buddy Kennedy,Arizona Diamondbacks,3,1,1,1,1,1,4,0.455,0.25,0.705,0.098,1.46,0.04,1.12,0.7,3,1,0,0,0,1,Colorado Rockies,0.0
46,46,Nick Ahmed,Arizona Diamondbacks,4,0,1,3,0,1,4,0.264,0.325,0.589,0.131,1.34,0.06,1.03,0.9,4,0,0,1,0,3,Colorado Rockies,0.0
47,47,Alek Thomas,Arizona Diamondbacks,3,1,0,0,0,0,4,0.273,0.412,0.685,-0.018,0.61,-0.01,0.47,-0.1,1,0,0,0,0,0,Colorado Rockies,0.0
48,48,Jose Herrera,Arizona Diamondbacks,3,0,1,0,1,0,4,0.326,0.272,0.598,-0.051,1.12,-0.02,0.86,-0.1,1,1,0,0,0,1,Colorado Rockies,0.0
