,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Tim Anderson,Chicago White Sox,5,0,1,0,0,2,5,0.284,0.283,0.567,-0.058,0.87,-0.01,0.36,-1.3,1,1,0,0,0,1,Cleveland Guardians,0.0
1,1,Jake Burger,Chicago White Sox,5,0,0,0,0,5,5,0.315,0.634,0.949,-0.145,0.96,-0.04,0.39,-1.8,0,0,0,0,0,0,Cleveland Guardians,0.0
2,2,Luis Robert Jr.,Chicago White Sox,4,0,2,0,0,1,4,0.328,0.557,0.886,-0.004,0.88,-0.0,0.35,-0.4,2,2,0,0,0,0,Cleveland Guardians,0.0
3,3,Yoán Moncada,Chicago White Sox,4,0,0,0,0,0,4,0.329,0.455,0.784,-0.13,1.24,-0.03,0.51,-1.1,0,0,0,0,0,0,Cleveland Guardians,0.0
4,4,Andrew Vaughn,Chicago White Sox,4,1,1,0,0,2,4,0.32,0.401,0.721,0.013,1.01,0.0,0.41,-0.2,2,1,0,0,0,1,Cleveland Guardians,0.0
5,5,Andrew Benintendi,Chicago White Sox,4,1,1,0,0,0,4,0.337,0.358,0.695,0.163,1.11,0.04,0.45,0.7,2,-13,14,0,0,2,Cleveland Guardians,0.0
6,6,Yasmani Grandal,Chicago White Sox,3,1,1,2,0,0,3,0.347,0.434,0.78,0.255,1.45,0.06,0.59,1.6,4,-3,0,0,4,4,Cleveland Guardians,0.0
7,7,Seby Zavala,Chicago White Sox,1,0,0,0,0,0,1,0.205,0.257,0.462,-0.008,0.29,-0.0,0.12,-0.2,0,0,0,0,0,0,Cleveland Guardians,0.0
8,8,Clint Frazier,Chicago White Sox,3,0,1,0,1,0,4,0.444,0.286,0.73,0.025,0.82,0.01,0.33,0.6,1,1,0,0,0,1,Cleveland Guardians,0.0
9,9,Romy Gonzalez,Chicago White Sox,3,0,1,2,1,0,4,0.204,0.298,0.502,0.112,1.26,0.03,0.52,1.5,3,0,1,0,0,2,Cleveland Guardians,0.0
10,10,Steven Kwan,Cleveland Guardians,4,0,0,0,0,0,4,0.344,0.344,0.688,-0.094,0.94,-0.04,0.68,-0.7,0,0,0,0,0,0,Chicago White Sox,1.0
11,11,Amed Rosario,Cleveland Guardians,3,1,0,0,1,0,4,0.281,0.335,0.616,-0.003,0.87,-0.0,0.64,-0.0,1,0,0,0,0,0,Chicago White Sox,1.0
12,12,José Ramírez,Cleveland Guardians,4,0,1,0,0,0,4,0.355,0.473,0.829,-0.013,0.98,-0.01,0.72,-0.3,1,-1,0,2,0,3,Chicago White Sox,1.0
13,13,Josh Naylor,Cleveland Guardians,4,0,1,1,0,1,4,0.272,0.403,0.675,0.064,1.34,0.03,0.98,0.2,2,-4,5,0,0,2,Chicago White Sox,1.0
14,14,Josh Bell,Cleveland Guardians,3,0,1,0,1,1,4,0.346,0.348,0.693,0.059,1.01,0.03,0.74,0.0,1,1,0,0,0,1,Chicago White Sox,1.0
15,15,Gabriel Arias,Cleveland Guardians,3,0,1,0,1,0,4,0.298,0.387,0.684,-0.163,1.52,-0.07,1.11,-0.7,1,-3,4,0,0,2,Chicago White Sox,1.0
16,16,Andrés Giménez,Cleveland Guardians,4,0,2,0,0,0,4,0.298,0.34,0.637,-0.084,1.22,-0.04,0.89,-0.9,2,2,0,0,0,2,Chicago White Sox,1.0
17,17,Mike Zunino,Cleveland Guardians,4,0,0,0,0,2,4,0.271,0.34,0.611,-0.126,1.19,-0.06,0.87,-0.9,0,0,0,0,0,0,Chicago White Sox,1.0
18,18,Will Brennan,Cleveland Guardians,3,1,1,1,0,1,3,0.252,0.306,0.558,0.084,0.74,0.04,0.54,0.7,3,-1,0,0,2,4,Chicago White Sox,1.0
19,19,Marcus Semien,Texas Rangers,5,1,1,0,0,1,5,0.377,0.49,0.866,0.044,0.51,0.03,0.65,-0.3,2,-1,0,2,0,3,Pittsburgh Pirates,0.0
20,20,Corey Seager,Texas Rangers,4,1,1,1,0,1,4,0.419,0.613,1.032,0.086,0.75,0.07,0.95,0.8,3,1,0,0,0,1,Pittsburgh Pirates,0.0
21,21,Nathaniel Lowe,Texas Rangers,2,1,1,0,2,1,4,0.364,0.455,0.82,0.093,0.69,0.07,0.86,1.0,2,1,0,0,0,1,Pittsburgh Pirates,0.0
22,22,Adolis García,Texas Rangers,4,1,2,0,0,0,4,0.323,0.54,0.863,0.111,0.99,0.08,1.25,0.9,3,-6,8,0,0,4,Pittsburgh Pirates,0.0
23,23,Josh Jung,Texas Rangers,4,2,2,3,0,1,4,0.316,0.492,0.808,0.018,1.11,0.01,1.4,1.1,7,-9,0,0,11,5,Pittsburgh Pirates,0.0
24,24,Jonah Heim,Texas Rangers,4,0,0,0,0,0,4,0.339,0.46,0.799,-0.058,0.64,-0.04,0.8,-1.0,0,0,0,0,0,0,Pittsburgh Pirates,0.0
25,25,Robbie Grossman,Texas Rangers,4,0,1,0,0,3,4,0.294,0.379,0.673,-0.012,0.51,-0.01,0.64,-0.0,1,1,0,0,0,1,Pittsburgh Pirates,0.0
26,26,Ezequiel Duran,Texas Rangers,3,0,0,0,0,2,3,0.34,0.515,0.855,-0.036,0.44,-0.03,0.55,-0.6,0,0,0,0,0,0,Pittsburgh Pirates,0.0
27,27,Brad Miller,Texas Rangers,1,0,0,0,0,1,1,0.291,0.298,0.589,-0.001,0.03,-0.0,0.04,-0.2,0,0,0,0,0,0,Pittsburgh Pirates,0.0
28,28,Leody Taveras,Texas Rangers,4,0,1,0,0,2,4,0.363,0.41,0.773,-0.044,0.43,-0.03,0.54,-0.4,1,1,0,0,0,1,Pittsburgh Pirates,0.0
29,29,Andrew McCutchen,Pittsburgh Pirates,3,1,2,0,1,0,4,0.374,0.459,0.832,0.049,0.54,0.03,0.63,0.3,3,-4,6,0,0,3,Texas Rangers,1.0
30,30,Bryan Reynolds,Pittsburgh Pirates,4,0,1,1,0,1,4,0.333,0.489,0.822,0.082,0.73,0.06,0.86,0.5,2,-15,16,0,0,2,Texas Rangers,1.0
