,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Bobby Witt Jr.,Kansas City Royals,5,2,1,1,0,0,5,0.281,0.426,0.707,-0.04,1.04,-0.01,0.33,-0.1,4,-3,4,0,0,0,Minnesota Twins,0.0
1,1,Vinnie Pasquantino,Kansas City Royals,5,0,0,0,0,2,5,0.355,0.495,0.849,-0.088,0.82,-0.02,0.27,-1.0,0,0,0,0,0,0,Minnesota Twins,0.0
2,2,Salvador Perez,Kansas City Royals,4,1,3,3,0,0,5,0.307,0.436,0.743,0.091,0.79,0.02,0.26,1.9,7,0,0,0,3,6,Minnesota Twins,0.0
3,3,MJ Melendez,Kansas City Royals,5,0,1,0,0,3,5,0.276,0.318,0.593,-0.03,0.75,-0.01,0.24,-0.5,1,1,0,0,0,1,Minnesota Twins,0.0
4,4,Edward Olivares,Kansas City Royals,4,2,3,0,0,1,5,0.321,0.461,0.782,0.172,1.16,0.03,0.38,1.2,5,-3,4,2,0,7,Minnesota Twins,0.0
5,5,Nick Pratto,Kansas City Royals,5,0,3,2,0,2,5,0.333,0.333,0.667,-0.069,2.08,-0.01,0.67,0.8,5,3,0,0,0,3,Minnesota Twins,0.0
6,6,Kyle Isbel,Kansas City Royals,4,0,0,0,0,1,4,0.235,0.312,0.546,-0.13,1.19,-0.03,0.39,-1.1,0,0,0,0,0,0,Minnesota Twins,0.0
7,7,Hunter Dozier,Kansas City Royals,2,1,0,0,2,0,4,0.226,0.241,0.467,0.018,0.86,0.0,0.28,0.0,1,0,0,0,0,0,Minnesota Twins,0.0
8,8,Michael Massey,Kansas City Royals,4,0,1,0,0,3,4,0.169,0.187,0.355,-0.035,1.28,-0.01,0.41,0.1,1,1,0,0,0,1,Minnesota Twins,0.0
9,9,Max Kepler,Minnesota Twins,2,2,1,2,1,1,4,0.29,0.473,0.763,0.11,1.01,0.08,1.19,0.8,5,-2,0,0,3,4,Kansas City Royals,1.0
10,10,Carlos Correa,Minnesota Twins,4,0,0,0,0,1,4,0.268,0.356,0.624,-0.107,0.89,-0.07,1.04,-1.6,0,0,0,0,0,0,Kansas City Royals,1.0
11,11,Jorge Polanco,Minnesota Twins,4,1,1,3,0,2,4,0.367,0.7,1.067,0.119,0.65,0.08,0.76,2.1,5,-1,0,0,2,4,Kansas City Royals,1.0
12,12,Byron Buxton,Minnesota Twins,3,0,1,0,1,1,4,0.313,0.494,0.808,-0.002,0.34,-0.0,0.4,0.3,1,-4,5,0,0,2,Kansas City Royals,1.0
13,13,Trevor Larnach,Minnesota Twins,2,1,1,0,1,1,3,0.356,0.391,0.747,0.038,0.49,0.03,0.58,0.2,2,1,0,0,0,1,Kansas City Royals,1.0
14,14,Donovan Solano,Minnesota Twins,1,0,0,0,0,0,1,0.343,0.359,0.702,-0.015,0.64,-0.01,0.75,-0.4,0,0,0,0,0,0,Kansas City Royals,1.0
15,15,Jose Miranda,Minnesota Twins,4,2,2,1,0,0,4,0.301,0.356,0.657,0.08,0.69,0.06,0.81,1.3,5,-4,3,0,3,6,Kansas City Royals,1.0
16,16,Joey Gallo,Minnesota Twins,3,1,1,0,1,2,4,0.368,0.796,1.164,0.109,0.75,0.08,0.88,0.9,2,0,0,1,0,3,Kansas City Royals,1.0
17,17,Christian Vázquez,Minnesota Twins,4,0,0,0,0,1,4,0.348,0.311,0.659,-0.114,0.8,-0.08,0.94,-1.6,0,0,0,0,0,0,Kansas City Royals,1.0
18,18,Michael A. Taylor,Minnesota Twins,3,1,1,2,1,1,4,0.295,0.427,0.722,0.171,1.07,0.12,1.26,1.8,4,-2,3,0,0,0,Kansas City Royals,1.0
19,19,Nico Hoerner,Chicago Cubs,4,0,1,0,0,1,4,0.373,0.45,0.823,-0.093,1.12,-0.06,1.21,-0.6,1,1,0,0,0,1,Miami Marlins,0.0
20,20,Dansby Swanson,Chicago Cubs,2,0,1,0,2,0,4,0.413,0.356,0.768,0.09,0.96,0.06,1.03,0.6,1,1,0,0,0,1,Miami Marlins,0.0
21,21,Ian Happ,Chicago Cubs,4,0,2,0,0,0,4,0.411,0.478,0.889,0.065,1.56,0.04,1.67,0.2,2,2,0,0,0,2,Miami Marlins,0.0
22,22,Seiya Suzuki,Chicago Cubs,4,0,0,0,0,1,4,0.351,0.36,0.711,-0.362,2.14,-0.23,2.3,-2.4,0,0,0,0,0,0,Miami Marlins,0.0
23,23,Trey Mancini,Chicago Cubs,4,0,1,0,0,2,4,0.281,0.361,0.642,-0.096,1.34,-0.06,1.44,-0.4,1,1,0,0,0,1,Miami Marlins,0.0
24,24,Cody Bellinger,Chicago Cubs,4,1,1,0,0,1,4,0.375,0.56,0.935,0.015,1.19,0.01,1.28,-0.2,2,0,0,1,0,3,Miami Marlins,0.0
25,25,Patrick Wisdom,Chicago Cubs,2,0,0,0,0,2,2,0.309,0.624,0.932,-0.057,1.09,-0.04,1.17,-0.5,0,0,0,0,0,0,Miami Marlins,0.0
26,26,Eric Hosmer,Chicago Cubs,1,0,1,1,0,0,1,0.296,0.379,0.675,0.099,2.51,0.06,2.7,0.6,2,1,0,0,0,1,Miami Marlins,0.0
27,27,Nick Madrigal,Chicago Cubs,1,0,1,0,0,0,1,0.333,0.378,0.711,0.052,1.35,0.03,1.45,0.3,1,1,0,0,0,1,Miami Marlins,0.0
28,28,Yan Gomes,Chicago Cubs,4,0,1,0,0,0,4,0.308,0.556,0.863,-0.03,1.34,-0.02,1.44,-0.5,1,1,0,0,0,1,Miami Marlins,0.0
29,29,Nelson Velázquez,Chicago Cubs,4,1,1,1,0,2,4,0.5,1.059,1.559,-0.06,1.74,-0.04,1.87,0.1,3,-2,0,0,3,4,Miami Marlins,0.0
30,30,Jazz Chisholm Jr.,Miami Marlins,4,0,2,0,0,2,4,0.283,0.414,0.697,0.066,1.22,0.04,1.17,0.4,2,2,0,0,0,0,Chicago Cubs,1.0
31,31,Garrett Cooper,Miami Marlins,4,0,0,0,0,0,4,0.302,0.411,0.713,-0.224,1.19,-0.13,1.14,-1.5,0,0,0,0,0,0,Chicago Cubs,1.0
32,32,Jorge Soler,Miami Marlins,4,0,1,0,0,1,4,0.327,0.506,0.832,-0.015,1.42,-0.01,1.36,-0.2,1,1,0,0,0,1,Chicago Cubs,1.0
33,33,Luis Arraez,Miami Marlins,2,1,1,0,1,0,4,0.495,0.549,1.043,0.173,1.57,0.1,1.51,1.1,2,1,0,0,0,1,Chicago Cubs,1.0
34,34,Avisaíl García,Miami Marlins,3,0,1,0,0,1,4,0.243,0.333,0.577,0.203,1.94,0.12,1.86,1.0,1,1,0,0,0,1,Chicago Cubs,1.0
