,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Mickey Moniak,Los Angeles Angels,4,1,1,0,0,2,4,0.556,0.875,1.431,-0.003,1.3,-0.0,1.34,0.0,2,1,0,0,0,1,Cleveland Guardians,0.0
1,1,Shohei Ohtani,Los Angeles Angels,4,0,1,1,0,2,4,0.361,0.513,0.874,0.126,2.12,0.08,2.2,0.7,2,1,0,0,0,1,Cleveland Guardians,0.0
2,2,Hunter Renfroe,Los Angeles Angels,4,0,0,0,0,1,4,0.308,0.494,0.801,-0.171,1.48,-0.11,1.53,-0.9,0,0,0,0,0,0,Cleveland Guardians,0.0
3,3,Taylor Ward,Los Angeles Angels,4,1,2,1,0,0,4,0.326,0.347,0.672,-0.039,2.08,-0.02,2.15,0.4,4,2,0,0,0,2,Cleveland Guardians,0.0
4,4,Brandon Drury,Los Angeles Angels,3,0,0,0,0,1,4,0.264,0.46,0.723,-0.074,2.27,-0.05,2.35,-0.6,0,0,0,0,0,0,Cleveland Guardians,0.0
5,5,Matt Thaiss,Los Angeles Angels,3,0,0,0,0,1,3,0.385,0.382,0.766,-0.08,1.77,-0.05,1.83,-0.5,0,0,0,0,0,0,Cleveland Guardians,0.0
6,6,Gio Urshela,Los Angeles Angels,3,0,0,1,0,0,3,0.303,0.326,0.629,-0.03,2.32,-0.02,2.4,-0.4,1,0,0,0,0,0,Cleveland Guardians,0.0
7,7,Luis Rengifo,Los Angeles Angels,2,0,0,0,0,1,2,0.324,0.298,0.622,-0.044,0.89,-0.03,0.92,-0.3,0,0,0,0,0,0,Cleveland Guardians,0.0
8,8,Mike Trout,Los Angeles Angels,1,0,0,0,0,0,1,0.365,0.507,0.871,-0.05,1.8,-0.03,1.87,-0.2,0,0,0,0,0,0,Cleveland Guardians,0.0
9,9,Zach Neto,Los Angeles Angels,3,1,1,0,0,0,3,0.324,0.38,0.704,0.014,0.62,0.01,0.65,0.4,2,-5,6,0,0,2,Cleveland Guardians,0.0
