,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,George Springer,Toronto Blue Jays,4,1,2,0,0,0,4,0.33,0.407,0.737,0.095,0.54,0.06,0.55,0.5,3,-7,9,0,0,3,Baltimore Orioles,0.0
1,1,Nathan Lukes,Toronto Blue Jays,0,0,0,0,1,0,1,0.261,0.263,0.524,0.001,0.04,0.0,0.04,0.4,0,0,0,0,0,0,Baltimore Orioles,0.0
2,2,Bo Bichette,Toronto Blue Jays,4,0,1,0,0,0,4,0.348,0.505,0.853,0.02,0.79,0.01,0.81,-0.3,1,1,0,0,0,1,Baltimore Orioles,0.0
3,3,Ernie Clement,Toronto Blue Jays,1,1,0,0,0,0,1,0.286,0.333,0.619,-0.002,0.06,-0.0,0.06,-0.4,1,0,0,0,0,0,Baltimore Orioles,0.0
4,4,Vladimir Guerrero Jr.,Toronto Blue Jays,3,0,1,1,0,1,3,0.353,0.445,0.798,0.017,1.21,0.01,1.23,0.1,2,1,0,0,0,0,Baltimore Orioles,0.0
5,5,Cavan Biggio,Toronto Blue Jays,2,2,2,1,0,0,2,0.275,0.404,0.679,0.002,0.02,0.0,0.02,1.4,5,-4,0,0,6,5,Baltimore Orioles,0.0
6,6,Matt Chapman,Toronto Blue Jays,5,0,1,0,0,2,5,0.346,0.47,0.816,-0.078,0.71,-0.05,0.72,-0.4,1,1,0,0,0,1,Baltimore Orioles,0.0
7,7,Whit Merrifield,Toronto Blue Jays,3,0,1,0,0,0,3,0.358,0.386,0.744,-0.066,0.92,-0.04,0.93,-0.3,1,1,0,0,0,1,Baltimore Orioles,0.0
8,8,Santiago Espinal,Toronto Blue Jays,1,1,0,1,1,0,2,0.283,0.278,0.561,-0.002,0.07,-0.0,0.07,0.2,2,0,0,0,0,0,Baltimore Orioles,0.0
9,9,Daulton Varsho,Toronto Blue Jays,4,1,3,0,1,1,5,0.302,0.409,0.711,0.072,0.26,0.04,0.27,1.8,4,-8,11,0,0,5,Baltimore Orioles,0.0
10,10,Alejandro Kirk,Toronto Blue Jays,5,0,3,3,0,0,5,0.349,0.349,0.698,0.016,0.39,0.01,0.4,2.1,6,3,0,0,0,3,Baltimore Orioles,0.0
11,11,Danny Jansen,Toronto Blue Jays,5,0,0,0,0,4,5,0.263,0.397,0.66,-0.087,0.51,-0.05,0.52,-2.6,0,0,0,0,0,0,Baltimore Orioles,0.0
