,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Lars Nootbaar,St. Louis Cardinals,4,1,1,0,0,0,4,0.387,0.4,0.787,-0.024,1.15,-0.01,0.72,-0.5,2,1,0,0,0,1,Cincinnati Reds,0.0
1,1,Nolan Gorman,St. Louis Cardinals,3,1,1,1,1,2,4,0.389,0.613,1.002,0.349,1.59,0.13,0.98,1.8,3,-9,10,0,0,2,Cincinnati Reds,0.0
2,2,Brendan Donovan,St. Louis Cardinals,3,0,0,0,1,0,4,0.335,0.356,0.691,-0.067,1.07,-0.03,0.67,-0.6,0,0,0,0,0,0,Cincinnati Reds,0.0
3,3,Paul DeJong,St. Louis Cardinals,3,0,0,0,1,1,4,0.366,0.596,0.962,-0.065,1.27,-0.02,0.79,-0.4,0,0,0,0,0,0,Cincinnati Reds,0.0
4,4,Alec Burleson,St. Louis Cardinals,4,0,1,0,0,1,4,0.286,0.376,0.662,-0.104,1.33,-0.04,0.82,-1.1,1,1,0,0,0,1,Cincinnati Reds,0.0
5,5,Juan Yepez,St. Louis Cardinals,3,0,1,0,0,0,4,0.316,0.457,0.773,0.059,1.06,0.02,0.66,0.3,1,0,1,0,0,2,Cincinnati Reds,0.0
6,6,Tommy Edman,St. Louis Cardinals,4,0,0,0,0,2,4,0.328,0.472,0.799,-0.135,1.4,-0.05,0.86,-1.2,0,0,0,0,0,0,Cincinnati Reds,0.0
7,7,Andrew Knizner,St. Louis Cardinals,4,0,2,0,0,1,4,0.26,0.419,0.679,-0.047,0.85,-0.02,0.53,-0.2,2,-3,5,0,0,3,Cincinnati Reds,0.0
8,8,Óscar Mercado,St. Louis Cardinals,4,0,0,0,0,2,4,0.375,0.5,0.875,-0.123,1.12,-0.05,0.69,-1.1,0,0,0,0,0,0,Cincinnati Reds,0.0
9,9,TJ Friedl,Cincinnati Reds,3,0,2,0,1,0,4,0.371,0.489,0.859,0.173,1.26,0.06,0.79,1.3,2,2,0,0,0,2,St. Louis Cardinals,1.0
10,10,Matt McLain,Cincinnati Reds,3,0,1,0,1,0,4,0.39,0.571,0.962,0.125,1.68,0.05,1.05,0.6,1,1,0,0,0,1,St. Louis Cardinals,1.0
11,11,Jonathan India,Cincinnati Reds,4,0,1,0,0,0,4,0.379,0.412,0.791,-0.188,2.02,-0.07,1.26,-1.0,1,1,0,0,0,1,St. Louis Cardinals,1.0
12,12,Jake Fraley,Cincinnati Reds,4,0,0,0,0,1,4,0.354,0.423,0.778,-0.282,2.12,-0.11,1.32,-2.4,0,0,0,0,0,0,St. Louis Cardinals,1.0
13,13,Tyler Stephenson,Cincinnati Reds,4,0,0,0,0,0,4,0.332,0.324,0.655,-0.154,1.47,-0.06,0.92,-1.1,0,0,0,0,0,0,St. Louis Cardinals,1.0
14,14,Spencer Steer,Cincinnati Reds,4,1,2,0,0,0,4,0.348,0.461,0.809,0.066,1.17,0.03,0.73,0.4,3,-11,13,0,0,3,St. Louis Cardinals,1.0
15,15,Nick Senzel,Cincinnati Reds,4,0,0,0,0,1,4,0.322,0.391,0.713,-0.161,1.53,-0.06,0.96,-1.0,0,0,0,0,0,0,St. Louis Cardinals,1.0
16,16,Stuart Fairchild,Cincinnati Reds,4,0,1,1,0,3,4,0.328,0.364,0.691,-0.033,1.28,-0.01,0.8,0.2,2,1,0,0,0,1,St. Louis Cardinals,1.0
17,17,Luke Maile,Cincinnati Reds,4,0,0,0,0,3,4,0.309,0.471,0.78,-0.202,1.81,-0.08,1.13,-0.9,0,0,0,0,0,0,St. Louis Cardinals,1.0
18,18,Bo Bichette,Toronto Blue Jays,4,0,1,1,1,0,5,0.371,0.505,0.875,0.0,0.71,0.0,0.61,0.4,2,1,0,0,0,1,Tampa Bay Rays,0.0
19,19,Daulton Varsho,Toronto Blue Jays,3,1,0,0,1,0,4,0.284,0.369,0.653,-0.014,0.52,-0.01,0.45,-0.4,1,0,0,0,0,0,Tampa Bay Rays,0.0
20,20,Ernie Clement,Toronto Blue Jays,0,0,0,1,0,0,1,0.25,0.333,0.583,-0.052,2.32,-0.03,2.0,-0.1,1,0,0,0,0,0,Tampa Bay Rays,0.0
21,21,Vladimir Guerrero Jr.,Toronto Blue Jays,5,0,1,0,0,0,5,0.366,0.489,0.856,-0.001,0.73,0.0,0.63,-0.3,1,1,0,0,0,0,Tampa Bay Rays,0.0
22,22,Brandon Belt,Toronto Blue Jays,2,0,1,1,2,0,4,0.374,0.411,0.785,0.117,0.74,0.06,0.64,1.5,2,1,0,0,0,1,Tampa Bay Rays,0.0
23,23,Matt Chapman,Toronto Blue Jays,4,0,0,0,0,0,4,0.372,0.505,0.877,-0.091,0.98,-0.05,0.84,-1.4,0,0,0,0,0,0,Tampa Bay Rays,0.0
24,24,Nathan Lukes,Toronto Blue Jays,3,0,0,0,0,0,3,0.333,0.385,0.718,-0.068,0.95,-0.03,0.82,-0.9,0,0,0,0,0,0,Tampa Bay Rays,0.0
25,25,Whit Merrifield,Toronto Blue Jays,1,0,0,0,0,1,1,0.335,0.385,0.72,-0.004,0.15,-0.0,0.13,-0.2,0,0,0,0,0,0,Tampa Bay Rays,0.0
26,26,Alejandro Kirk,Toronto Blue Jays,4,1,3,0,0,0,4,0.36,0.333,0.693,0.05,0.59,0.03,0.51,0.7,4,3,0,0,0,3,Tampa Bay Rays,0.0
27,27,Kevin Kiermaier,Toronto Blue Jays,4,1,1,0,0,0,4,0.36,0.471,0.831,-0.141,0.89,-0.07,0.77,-1.4,2,1,0,0,0,1,Tampa Bay Rays,0.0
28,28,Cavan Biggio,Toronto Blue Jays,3,0,1,0,0,0,3,0.216,0.304,0.521,-0.015,0.34,-0.01,0.29,-0.1,1,1,0,0,0,1,Tampa Bay Rays,0.0
29,29,George Springer,Toronto Blue Jays,0,0,0,0,1,0,1,0.321,0.38,0.701,0.021,0.43,0.01,0.37,0.7,0,0,0,0,0,0,Tampa Bay Rays,0.0
30,30,Josh Lowe,Tampa Bay Rays,4,0,1,1,0,0,4,0.359,0.618,0.977,0.063,0.58,0.04,0.67,0.3,2,-11,12,0,0,2,Toronto Blue Jays,1.0
31,31,Wander Franco,Tampa Bay Rays,2,2,1,0,2,0,4,0.355,0.49,0.844,0.081,0.36,0.06,0.41,1.3,3,-1,0,2,0,3,Toronto Blue Jays,1.0
32,32,Randy Arozarena,Tampa Bay Rays,3,1,2,2,1,0,4,0.415,0.544,0.959,0.098,0.81,0.07,0.93,1.6,5,2,0,0,0,2,Toronto Blue Jays,1.0
33,33,Brandon Lowe,Tampa Bay Rays,4,0,1,0,0,2,4,0.298,0.409,0.708,-0.004,0.87,-0.0,0.99,0.2,1,1,0,0,0,1,Toronto Blue Jays,1.0
34,34,Harold Ramírez,Tampa Bay Rays,4,0,0,1,0,1,4,0.342,0.5,0.842,-0.012,0.68,-0.01,0.78,-1.0,1,0,0,0,0,0,Toronto Blue Jays,1.0
35,35,Taylor Walls,Tampa Bay Rays,3,1,0,0,1,2,4,0.35,0.5,0.85,0.079,0.59,0.05,0.67,0.6,1,0,0,0,0,0,Toronto Blue Jays,1.0
36,36,Luke Raley,Tampa Bay Rays,2,2,0,0,2,2,4,0.333,0.566,0.9,0.061,0.61,0.04,0.7,0.4,2,0,0,0,0,0,Toronto Blue Jays,1.0
37,37,Manuel Margot,Tampa Bay Rays,4,0,0,1,0,1,4,0.321,0.347,0.668,-0.026,0.48,-0.02,0.55,-0.6,1,0,0,0,0,0,Toronto Blue Jays,1.0
38,38,Francisco Mejía,Tampa Bay Rays,4,0,0,0,0,3,4,0.256,0.321,0.576,-0.037,0.33,-0.03,0.38,-0.7,0,0,0,0,0,0,Toronto Blue Jays,1.0
39,39,Jon Berti,Miami Marlins,5,0,0,0,0,2,5,0.315,0.342,0.657,-0.152,1.27,-0.09,1.3,-1.9,0,0,0,0,0,0,Colorado Rockies,0.0
40,40,Jorge Soler,Miami Marlins,5,2,3,2,0,0,5,0.337,0.56,0.896,-0.009,0.99,-0.01,1.0,1.4,7,-12,0,0,15,6,Colorado Rockies,0.0
41,41,Yuli Gurriel,Miami Marlins,4,1,2,1,1,0,5,0.342,0.458,0.8,0.192,1.14,0.12,1.16,1.5,4,-4,4,2,0,5,Colorado Rockies,0.0
42,42,Bryan De La Cruz,Miami Marlins,4,0,0,0,1,1,5,0.339,0.438,0.777,-0.212,1.41,-0.13,1.43,-1.6,0,0,0,0,0,0,Colorado Rockies,0.0
43,43,Nick Fortes,Miami Marlins,4,0,0,0,0,3,4,0.26,0.276,0.535,-0.147,1.36,-0.09,1.38,-1.3,0,0,0,0,0,0,Colorado Rockies,0.0
44,44,Garrett Cooper,Miami Marlins,1,1,1,2,0,0,1,0.28,0.403,0.683,0.34,1.4,0.21,1.43,1.8,4,-4,0,0,5,4,Colorado Rockies,0.0
45,45,Jean Segura,Miami Marlins,5,0,0,0,0,1,5,0.253,0.221,0.475,-0.077,1.1,-0.05,1.12,-0.8,0,0,0,0,0,0,Colorado Rockies,0.0
46,46,Jonathan Davis,Miami Marlins,3,1,3,0,2,0,5,0.889,1.571,2.46,0.199,1.14,0.12,1.16,1.6,4,2,0,1,0,5,Colorado Rockies,0.0
47,47,Garrett Hampson,Miami Marlins,3,0,1,0,1,1,5,0.284,0.365,0.649,-0.129,2.01,-0.08,2.04,-0.1,1,1,0,0,0,1,Colorado Rockies,0.0
48,48,Xavier Edwards,Miami Marlins,4,1,2,1,0,2,4,0.368,0.421,0.789,-0.024,1.44,-0.01,1.47,-0.0,4,2,0,0,0,2,Colorado Rockies,0.0
49,49,Brenton Doyle,Colorado Rockies,4,0,1,1,1,2,5,0.288,0.467,0.754,-0.086,1.31,-0.03,0.69,-0.2,2,1,0,0,0,1,Miami Marlins,1.0
