,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Bobby Witt Jr.,Kansas City Royals,4,0,1,0,0,1,4,0.272,0.419,0.691,-0.061,0.87,-0.01,0.1,-0.8,1,1,0,0,0,0,Chicago White Sox,0.0
1,1,Vinnie Pasquantino,Kansas City Royals,4,0,0,0,0,1,4,0.342,0.469,0.81,-0.114,1.13,-0.01,0.13,-1.1,0,0,0,0,0,0,Chicago White Sox,0.0
2,2,Salvador Perez,Kansas City Royals,4,1,3,1,0,0,4,0.33,0.54,0.869,0.196,0.88,0.01,0.11,1.6,5,-18,11,0,10,7,Chicago White Sox,0.0
3,3,MJ Melendez,Kansas City Royals,4,0,1,0,0,1,4,0.299,0.377,0.675,-0.024,1.0,-0.0,0.12,-0.2,1,1,0,0,0,1,Chicago White Sox,0.0
4,4,Maikel Garcia,Kansas City Royals,4,0,0,0,0,3,4,0.274,0.333,0.608,-0.152,1.49,-0.01,0.17,-1.4,0,0,0,0,0,0,Chicago White Sox,0.0
5,5,Nick Pratto,Kansas City Royals,3,0,2,0,1,1,4,0.417,0.493,0.91,0.105,0.89,0.01,0.1,1.0,2,-4,6,0,0,3,Chicago White Sox,0.0
6,6,Freddy Fermin,Kansas City Royals,3,0,0,0,1,1,4,0.378,0.625,1.003,-0.117,1.54,-0.01,0.18,-1.0,0,0,0,0,0,0,Chicago White Sox,0.0
7,7,Michael Massey,Kansas City Royals,3,0,0,0,0,0,3,0.259,0.285,0.544,-0.106,1.39,-0.01,0.16,-1.1,0,0,0,0,0,0,Chicago White Sox,0.0
8,8,Nate Eaton,Kansas City Royals,2,0,0,0,0,0,2,0.111,0.059,0.17,-0.042,0.82,-0.0,0.1,-0.3,0,0,0,0,0,0,Chicago White Sox,0.0
9,9,Edward Olivares,Kansas City Royals,1,0,0,0,0,0,1,0.294,0.379,0.673,-0.033,1.52,-0.0,0.18,-0.4,0,0,0,0,0,0,Chicago White Sox,0.0
10,10,Tim Anderson,Chicago White Sox,4,0,0,0,0,1,4,0.282,0.288,0.57,-0.106,0.81,-0.02,0.24,-1.8,0,0,0,0,0,0,Kansas City Royals,1.0
11,11,Andrew Benintendi,Chicago White Sox,3,2,1,0,1,0,4,0.343,0.352,0.694,0.041,0.54,0.01,0.16,0.4,3,1,0,0,0,1,Kansas City Royals,1.0
12,12,Luis Robert Jr.,Chicago White Sox,3,2,1,0,0,1,4,0.323,0.552,0.875,0.121,0.74,0.02,0.22,1.1,3,-12,13,0,0,0,Kansas City Royals,1.0
13,13,Yoán Moncada,Chicago White Sox,3,1,1,2,1,1,4,0.357,0.515,0.872,0.143,0.99,0.03,0.29,1.5,4,1,0,0,0,1,Kansas City Royals,1.0
14,14,Andrew Vaughn,Chicago White Sox,4,0,0,0,0,2,4,0.322,0.406,0.727,-0.093,0.78,-0.02,0.23,-1.4,0,0,0,0,0,0,Kansas City Royals,1.0
15,15,Jake Burger,Chicago White Sox,3,0,2,3,0,1,3,0.354,0.719,1.073,0.123,1.1,0.02,0.33,2.0,5,-4,6,0,0,3,Kansas City Royals,1.0
16,16,Hanser Alberto,Chicago White Sox,3,0,0,0,0,1,3,0.269,0.403,0.672,-0.05,0.61,-0.01,0.18,-0.9,0,0,0,0,0,0,Kansas City Royals,1.0
17,17,Adam Haseley,Chicago White Sox,3,0,0,0,0,2,3,0.297,0.294,0.591,-0.044,0.56,-0.01,0.17,-0.8,0,0,0,0,0,0,Kansas City Royals,1.0
18,18,Seby Zavala,Chicago White Sox,2,0,1,0,1,0,3,0.208,0.26,0.468,0.018,0.38,0.0,0.11,0.5,1,1,0,0,0,1,Kansas City Royals,1.0
19,19,Cedric Mullins,Baltimore Orioles,4,1,1,1,1,1,5,0.353,0.485,0.838,0.043,1.22,0.03,1.53,0.5,3,-6,0,0,7,4,Toronto Blue Jays,0.0
20,20,Adley Rutschman,Baltimore Orioles,4,0,1,0,1,0,5,0.407,0.448,0.855,-0.03,1.45,-0.02,1.81,-0.2,1,1,0,0,0,1,Toronto Blue Jays,0.0
21,21,Anthony Santander,Baltimore Orioles,4,0,1,0,1,1,5,0.341,0.488,0.828,-0.034,1.29,-0.03,1.62,-0.1,1,1,0,0,0,1,Toronto Blue Jays,0.0
22,22,Ryan Mountcastle,Baltimore Orioles,4,2,0,0,0,1,5,0.274,0.471,0.745,-0.106,1.55,-0.08,1.94,-0.8,2,0,0,0,0,0,Toronto Blue Jays,0.0
23,23,Adam Frazier,Baltimore Orioles,4,2,3,0,0,1,5,0.333,0.407,0.741,0.078,1.88,0.06,2.35,0.9,5,2,0,1,0,5,Toronto Blue Jays,0.0
24,24,Gunnar Henderson,Baltimore Orioles,2,0,0,0,0,1,2,0.336,0.36,0.696,-0.088,1.02,-0.07,1.28,-1.0,0,0,0,0,0,0,Toronto Blue Jays,0.0
25,25,Joey Ortiz,Baltimore Orioles,1,0,0,0,0,0,1,0.217,0.227,0.445,-0.065,2.53,-0.05,3.17,-0.4,0,0,0,0,0,0,Toronto Blue Jays,0.0
26,26,Austin Hays,Baltimore Orioles,2,0,0,1,0,1,2,0.342,0.483,0.825,0.098,4.21,0.07,5.26,0.1,1,0,0,0,0,0,Toronto Blue Jays,0.0
27,27,Ryan O'Hearn,Baltimore Orioles,5,1,3,4,0,1,5,0.353,0.533,0.886,0.417,1.41,0.31,1.77,3.1,8,1,0,0,2,6,Toronto Blue Jays,0.0
28,28,Terrin Vavra,Baltimore Orioles,5,0,2,0,0,0,5,0.349,0.263,0.612,-0.102,1.33,-0.08,1.67,-0.7,2,2,0,0,0,2,Toronto Blue Jays,0.0
29,29,Jorge Mateo,Baltimore Orioles,4,0,0,0,0,2,4,0.288,0.433,0.721,-0.15,1.48,-0.11,1.85,-1.1,0,0,0,0,0,0,Toronto Blue Jays,0.0
30,30,George Springer,Toronto Blue Jays,4,2,2,3,1,1,5,0.298,0.349,0.647,0.225,1.41,0.14,1.44,2.0,7,-4,0,0,6,5,Baltimore Orioles,1.0
31,31,Bo Bichette,Toronto Blue Jays,5,0,1,0,0,3,5,0.361,0.508,0.868,-0.162,1.36,-0.1,1.38,-1.2,1,1,0,0,0,1,Baltimore Orioles,1.0
32,32,Vladimir Guerrero Jr.,Toronto Blue Jays,4,0,0,0,1,1,5,0.376,0.497,0.873,-0.165,1.56,-0.1,1.58,-1.0,0,0,0,0,0,0,Baltimore Orioles,1.0
33,33,Brandon Belt,Toronto Blue Jays,2,0,0,0,1,2,3,0.353,0.4,0.753,-0.024,0.97,-0.01,0.98,-0.2,0,0,0,0,0,0,Baltimore Orioles,1.0
34,34,Alejandro Kirk,Toronto Blue Jays,2,0,1,1,0,1,2,0.355,0.314,0.669,-0.057,2.58,-0.03,2.63,0.6,2,1,0,0,0,1,Baltimore Orioles,1.0
