,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Yandy Díaz,Tampa Bay Rays,4,0,0,0,1,0,5,0.398,0.503,0.901,0.003,0.71,0.01,2.13,-0.2,0,0,0,0,0,0,Baltimore Orioles,0.0
1,1,Brandon Lowe,Tampa Bay Rays,5,1,1,1,0,0,5,0.325,0.446,0.771,-0.144,1.57,-0.26,4.75,-0.5,3,-20,0,0,21,4,Baltimore Orioles,0.0
2,2,Randy Arozarena,Tampa Bay Rays,5,0,0,0,0,3,5,0.367,0.428,0.795,-0.139,1.19,-0.25,3.6,-1.0,0,0,0,0,0,0,Baltimore Orioles,0.0
3,3,Josh Lowe,Tampa Bay Rays,4,0,1,0,1,1,5,0.323,0.482,0.804,-0.105,1.42,-0.19,4.3,0.1,1,-28,29,0,0,0,Baltimore Orioles,0.0
4,4,Isaac Paredes,Tampa Bay Rays,3,0,0,0,1,0,4,0.35,0.489,0.839,-0.064,0.93,-0.12,2.8,-0.4,0,0,0,0,0,0,Baltimore Orioles,0.0
5,5,Jonathan Aranda,Tampa Bay Rays,4,0,0,0,0,2,4,0.333,0.311,0.645,-0.12,0.99,-0.22,3.0,-1.2,0,0,0,0,0,0,Baltimore Orioles,0.0
6,6,Manuel Margot,Tampa Bay Rays,4,1,0,0,0,1,4,0.298,0.357,0.655,-0.109,1.08,-0.2,3.28,-0.9,1,0,0,0,0,0,Baltimore Orioles,0.0
7,7,Tristan Gray,Tampa Bay Rays,4,1,2,1,0,0,4,0.4,1.0,1.4,0.252,1.69,0.46,5.11,0.7,4,1,0,0,1,5,Baltimore Orioles,0.0
8,8,Christian Bethancourt,Tampa Bay Rays,3,1,1,1,0,0,3,0.256,0.377,0.633,0.082,0.8,0.15,2.42,0.6,3,-9,0,0,10,4,Baltimore Orioles,0.0
9,9,Harold Ramírez,Tampa Bay Rays,1,0,0,1,0,0,1,0.344,0.452,0.795,0.086,6.09,0.16,18.41,0.2,1,0,0,0,0,0,Baltimore Orioles,0.0
