,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Maikel Garcia,Kansas City Royals,4,0,1,1,0,2,4,0.328,0.376,0.704,0.053,1.36,0.0,0.0,0.4,2,1,0,0,0,1,New York Yankees,0.0
1,1,Bobby Witt Jr.,Kansas City Royals,4,0,2,0,0,1,4,0.29,0.442,0.732,-0.071,1.25,0.0,0.0,-0.7,2,2,0,0,0,0,New York Yankees,0.0
2,2,Salvador Perez,Kansas City Royals,4,0,0,0,0,1,4,0.288,0.424,0.712,-0.124,1.15,0.0,0.0,-0.8,0,0,0,0,0,0,New York Yankees,0.0
3,3,MJ Melendez,Kansas City Royals,4,0,1,0,0,2,4,0.291,0.345,0.636,-0.054,0.81,0.0,0.0,-0.5,1,1,0,0,0,1,New York Yankees,0.0
4,4,Michael Massey,Kansas City Royals,4,0,0,0,0,2,4,0.263,0.327,0.591,-0.075,0.7,0.0,0.0,-0.7,0,0,0,0,0,0,New York Yankees,0.0
5,5,Edward Olivares,Kansas City Royals,4,1,2,0,0,0,4,0.305,0.413,0.718,0.057,1.08,0.0,0.0,0.6,3,2,0,0,0,2,New York Yankees,0.0
6,6,Nick Pratto,Kansas City Royals,2,1,1,1,2,0,4,0.334,0.39,0.724,0.181,1.18,0.0,0.0,1.6,3,-6,0,0,7,4,New York Yankees,0.0
7,7,Drew Waters,Kansas City Royals,4,0,0,0,0,3,4,0.287,0.377,0.663,-0.164,1.34,0.0,0.0,-1.5,0,0,0,0,0,0,New York Yankees,0.0
8,8,Kyle Isbel,Kansas City Royals,3,0,0,0,0,3,3,0.244,0.342,0.586,-0.166,1.81,0.0,0.0,-1.1,0,0,0,0,0,0,New York Yankees,0.0
9,9,Billy McKinney,New York Yankees,2,2,1,0,2,1,4,0.319,0.494,0.813,0.07,0.98,0.03,0.71,0.9,3,1,0,0,0,1,Kansas City Royals,1.0
