,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Christian Yelich,Milwaukee Brewers,4,0,0,1,0,0,4,0.372,0.458,0.829,-0.125,1.59,-0.1,2.19,-0.7,1,0,0,0,0,0,Philadelphia Phillies,0.0
1,1,William Contreras,Milwaukee Brewers,4,0,0,0,0,1,4,0.349,0.438,0.788,-0.111,1.03,-0.09,1.43,-0.7,0,0,0,0,0,0,Philadelphia Phillies,0.0
2,2,Willy Adames,Milwaukee Brewers,4,0,0,0,0,3,4,0.291,0.406,0.697,-0.108,1.04,-0.09,1.43,-0.6,0,0,0,0,0,0,Philadelphia Phillies,0.0
3,3,Jesse Winker,Milwaukee Brewers,4,0,0,0,0,0,4,0.319,0.247,0.566,0.0,1.34,0.0,1.85,-0.5,0,0,0,0,0,0,Philadelphia Phillies,0.0
4,4,Owen Miller,Milwaukee Brewers,4,0,0,0,0,1,4,0.319,0.395,0.714,-0.171,1.57,-0.14,2.16,-0.9,0,0,0,0,0,0,Philadelphia Phillies,0.0
5,5,Raimel Tapia,Milwaukee Brewers,4,1,1,0,0,0,4,0.318,0.351,0.669,-0.119,1.2,-0.1,1.65,-0.3,2,1,0,0,0,1,Philadelphia Phillies,0.0
6,6,Andruw Monasterio,Milwaukee Brewers,3,2,2,1,0,0,3,0.372,0.382,0.754,0.124,1.14,0.1,1.58,1.1,5,-2,4,0,0,3,Philadelphia Phillies,0.0
7,7,Brice Turang,Milwaukee Brewers,3,0,1,0,0,0,3,0.262,0.306,0.567,0.201,1.44,0.17,1.99,1.4,1,1,0,0,0,1,Philadelphia Phillies,0.0
8,8,Joey Wiemer,Milwaukee Brewers,3,0,0,0,0,2,3,0.291,0.386,0.677,-0.128,1.94,-0.11,2.67,-0.8,0,0,0,0,0,0,Philadelphia Phillies,0.0
9,9,Kyle Schwarber,Philadelphia Phillies,5,1,1,1,0,1,5,0.313,0.449,0.762,0.038,0.63,0.02,0.67,-0.0,3,-25,0,0,26,4,Milwaukee Brewers,1.0
10,10,Trea Turner,Philadelphia Phillies,4,2,2,0,0,1,4,0.303,0.392,0.695,0.043,0.7,0.03,0.75,0.5,4,-1,0,3,0,4,Milwaukee Brewers,1.0
11,11,Nick Castellanos,Philadelphia Phillies,4,0,1,1,0,0,4,0.332,0.474,0.806,-0.016,0.83,-0.01,0.89,-0.2,2,1,0,0,0,1,Milwaukee Brewers,1.0
12,12,Bryce Harper,Philadelphia Phillies,3,0,1,0,1,1,4,0.396,0.425,0.821,0.042,0.7,0.03,0.75,0.7,1,1,0,0,0,1,Milwaukee Brewers,1.0
13,13,J.T. Realmuto,Philadelphia Phillies,3,1,1,0,1,2,4,0.306,0.46,0.766,-0.026,0.94,-0.02,1.0,-0.5,2,1,0,0,0,0,Milwaukee Brewers,1.0
14,14,Bryson Stott,Philadelphia Phillies,4,0,2,1,0,0,4,0.342,0.434,0.776,0.16,1.03,0.1,1.1,1.4,3,-15,17,0,0,3,Milwaukee Brewers,1.0
15,15,Alec Bohm,Philadelphia Phillies,4,0,2,1,0,0,4,0.338,0.426,0.765,0.004,0.86,0.0,0.92,0.1,3,2,0,0,0,2,Milwaukee Brewers,1.0
