,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Luis Arraez,Miami Marlins,5,1,4,2,0,0,5,0.396,0.451,0.847,0.066,0.41,0.03,0.35,2.4,7,4,0,0,0,4,Washington Nationals,0.0
1,1,Josh Bell,Miami Marlins,5,0,1,0,0,0,5,0.322,0.414,0.736,-0.026,0.38,-0.01,0.33,-0.4,1,1,0,0,0,1,Washington Nationals,0.0
2,2,Jake Burger,Miami Marlins,5,3,2,2,0,0,5,0.302,0.525,0.826,0.197,0.32,0.1,0.28,0.9,7,-28,0,0,30,8,Washington Nationals,0.0
3,3,Jazz Chisholm Jr.,Miami Marlins,4,1,1,0,0,1,4,0.299,0.448,0.746,0.01,0.37,0.01,0.32,-0.7,2,1,0,0,0,0,Washington Nationals,0.0
4,4,Yuli Gurriel,Miami Marlins,1,0,0,0,0,0,1,0.305,0.356,0.661,0.0,0.0,0.0,0.0,-0.2,0,0,0,0,0,0,Washington Nationals,0.0
5,5,Bryan De La Cruz,Miami Marlins,5,3,4,3,0,0,5,0.309,0.424,0.733,0.129,0.44,0.07,0.37,3.8,10,-13,0,0,17,7,Washington Nationals,0.0
6,6,Jesús Sánchez,Miami Marlins,5,2,3,3,0,1,5,0.334,0.467,0.802,0.102,0.62,0.05,0.53,3.0,8,-8,0,0,11,6,Washington Nationals,0.0
7,7,Garrett Hampson,Miami Marlins,4,0,0,1,0,2,5,0.349,0.397,0.746,-0.027,0.21,-0.01,0.18,-1.3,1,0,0,0,0,0,Washington Nationals,0.0
8,8,Xavier Edwards,Miami Marlins,5,1,2,0,0,0,5,0.37,0.444,0.815,0.04,0.15,0.02,0.13,-0.3,3,0,2,0,0,3,Washington Nationals,0.0
9,9,Jacob Stallings,Miami Marlins,4,0,1,0,0,0,4,0.293,0.28,0.573,-0.039,0.36,-0.02,0.3,-0.5,1,1,0,0,0,1,Washington Nationals,0.0
10,10,Nick Fortes,Miami Marlins,1,0,0,0,0,1,1,0.262,0.294,0.556,0.0,0.0,0.0,0.0,-0.2,0,0,0,0,0,0,Washington Nationals,0.0
11,11,CJ Abrams,Washington Nationals,3,0,0,0,0,1,3,0.295,0.406,0.701,-0.04,0.52,0.0,0.0,-0.6,0,0,0,0,0,0,Miami Marlins,1.0
12,12,Ildemaro Vargas,Washington Nationals,2,0,1,0,0,0,2,0.279,0.354,0.633,-0.006,0.09,0.0,0.0,-0.5,1,1,0,0,0,1,Miami Marlins,1.0
13,13,Lane Thomas,Washington Nationals,3,1,1,1,0,0,3,0.332,0.477,0.809,-0.012,0.38,0.0,0.0,0.7,3,-21,0,0,22,4,Miami Marlins,1.0
14,14,Alex Call,Washington Nationals,2,0,0,0,0,0,2,0.303,0.3,0.602,-0.003,0.04,0.0,0.0,-0.8,0,0,0,0,0,0,Miami Marlins,1.0
15,15,Joey Meneses,Washington Nationals,4,0,0,0,0,3,4,0.327,0.408,0.736,-0.025,0.24,0.0,0.0,-0.6,0,0,0,0,0,0,Miami Marlins,1.0
16,16,Travis Blankenhorn,Washington Nationals,3,0,1,0,1,1,4,0.625,1.0,1.625,-0.008,0.36,0.0,0.0,0.3,1,1,0,0,0,1,Miami Marlins,1.0
17,17,Carter Kieboom,Washington Nationals,3,1,0,0,1,0,4,0.275,0.5,0.775,0.002,0.35,0.0,0.0,-1.1,1,0,0,0,0,0,Miami Marlins,1.0
18,18,Jake Alu,Washington Nationals,4,1,2,0,0,0,4,0.294,0.295,0.589,0.034,0.39,0.0,0.0,0.3,3,2,0,0,0,2,Miami Marlins,1.0
19,19,Riley Adams,Washington Nationals,2,0,1,1,0,0,2,0.338,0.486,0.823,0.152,1.17,0.0,0.01,1.3,2,-12,13,0,0,2,Miami Marlins,1.0
20,20,Drew Millas,Washington Nationals,2,0,1,0,0,0,2,0.333,0.333,0.667,0.003,0.05,0.0,0.0,0.2,1,1,0,0,0,1,Miami Marlins,1.0
21,21,Dominic Smith,Washington Nationals,3,2,2,2,1,0,4,0.33,0.345,0.675,0.019,0.48,0.0,0.0,1.8,6,-22,17,0,7,6,Miami Marlins,1.0
22,22,Jacob Young,Washington Nationals,3,0,1,1,1,0,4,0.32,0.318,0.638,-0.165,0.79,-0.0,0.01,-0.5,2,1,0,0,0,1,Miami Marlins,1.0
23,23,Nolan Schanuel,Los Angeles Angels,3,1,0,0,2,0,5,0.429,0.295,0.724,-0.083,2.04,0.0,0.01,-0.3,1,0,0,0,0,0,Oakland Athletics,0.0
24,24,Shohei Ohtani,Los Angeles Angels,2,0,0,0,3,0,5,0.413,0.658,1.07,0.014,2.51,0.0,0.01,0.3,0,0,0,0,0,0,Oakland Athletics,0.0
25,25,Brandon Drury,Los Angeles Angels,5,0,0,0,0,1,5,0.305,0.482,0.787,-0.436,2.92,-0.0,0.01,-2.5,0,0,0,0,0,0,Oakland Athletics,0.0
26,26,Mike Moustakas,Los Angeles Angels,4,0,2,0,0,1,4,0.306,0.419,0.725,0.058,1.49,0.0,0.01,0.7,2,2,0,0,0,2,Oakland Athletics,0.0
27,27,Luis Rengifo,Los Angeles Angels,3,0,1,1,0,0,4,0.337,0.428,0.765,-0.033,1.8,0.0,0.01,0.0,2,1,0,0,0,1,Oakland Athletics,0.0
28,28,Mickey Moniak,Los Angeles Angels,2,0,0,0,0,1,2,0.304,0.488,0.792,-0.08,1.36,0.0,0.0,-0.8,0,0,0,0,0,0,Oakland Athletics,0.0
29,29,Randal Grichuk,Los Angeles Angels,1,0,0,0,1,0,2,0.324,0.449,0.773,-0.015,1.48,0.0,0.01,-0.2,0,0,0,0,0,0,Oakland Athletics,0.0
30,30,Logan O'Hoppe,Los Angeles Angels,4,0,0,0,0,1,4,0.274,0.433,0.707,-0.149,1.36,0.0,0.0,-1.0,0,0,0,0,0,0,Oakland Athletics,0.0
31,31,Trey Cabbage,Los Angeles Angels,2,0,1,0,0,0,2,0.205,0.349,0.553,-0.011,0.9,0.0,0.0,-0.1,1,1,0,0,0,1,Oakland Athletics,0.0
32,32,Eduardo Escobar,Los Angeles Angels,1,0,1,0,0,0,1,0.28,0.363,0.643,0.071,1.73,0.0,0.01,0.4,1,1,0,0,0,1,Oakland Athletics,0.0
33,33,Michael Stefanic,Los Angeles Angels,0,0,0,0,1,0,1,0.346,0.238,0.584,0.115,2.82,0.0,0.01,0.4,0,0,0,0,0,0,Oakland Athletics,0.0
34,34,Kyren Paris,Los Angeles Angels,2,0,1,0,1,0,4,0.571,0.25,0.821,0.081,2.32,0.0,0.01,0.6,1,1,0,0,0,1,Oakland Athletics,0.0
35,35,Tony Kemp,Oakland Athletics,4,0,1,0,0,0,4,0.308,0.314,0.622,-0.05,0.61,0.0,0.0,-0.4,1,1,0,0,0,1,Los Angeles Angels,1.0
36,36,Zack Gelof,Oakland Athletics,4,0,0,0,0,1,4,0.323,0.533,0.855,-0.079,0.78,0.0,0.0,-0.8,0,0,0,0,0,0,Los Angeles Angels,1.0
37,37,Ryan Noda,Oakland Athletics,3,1,1,0,0,2,3,0.381,0.42,0.802,0.009,0.61,0.0,0.0,0.0,2,1,0,0,0,1,Los Angeles Angels,1.0
38,38,Brent Rooker,Oakland Athletics,3,1,1,2,0,1,3,0.327,0.47,0.798,0.215,1.0,0.0,0.0,1.4,4,-22,0,0,23,4,Los Angeles Angels,1.0
39,39,Seth Brown,Oakland Athletics,3,0,1,0,0,0,3,0.275,0.395,0.67,0.014,0.67,0.0,0.0,0.0,1,-13,14,0,0,2,Los Angeles Angels,1.0
40,40,Jordan Diaz,Oakland Athletics,3,0,0,0,0,2,3,0.301,0.405,0.706,-0.062,0.78,0.0,0.0,-0.6,0,0,0,0,0,0,Los Angeles Angels,1.0
