,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Tyler Freeman,Cleveland Guardians,3,0,0,0,0,1,4,0.317,0.379,0.697,0.0,0.54,0.0,0.47,-0.5,0,0,0,0,0,0,Chicago Cubs,0.0
1,1,Amed Rosario,Cleveland Guardians,4,0,2,0,0,0,4,0.306,0.348,0.653,0.054,0.54,0.03,0.47,1.1,2,-12,14,0,0,3,Chicago Cubs,0.0
2,2,José Ramírez,Cleveland Guardians,3,0,0,0,1,2,4,0.365,0.52,0.885,-0.091,0.84,-0.05,0.73,-1.1,0,0,0,0,0,0,Chicago Cubs,0.0
3,3,Josh Bell,Cleveland Guardians,3,0,0,0,1,1,4,0.326,0.386,0.712,-0.072,0.74,-0.04,0.65,-0.6,0,0,0,0,0,0,Chicago Cubs,0.0
4,4,Andrés Giménez,Cleveland Guardians,4,0,0,0,0,0,4,0.308,0.366,0.674,-0.061,0.57,-0.03,0.5,-1.6,0,0,0,0,0,0,Chicago Cubs,0.0
5,5,David Fry,Cleveland Guardians,3,0,1,0,1,2,4,0.343,0.424,0.767,-0.008,0.33,-0.0,0.28,0.3,1,1,0,0,0,1,Chicago Cubs,0.0
6,6,Will Brennan,Cleveland Guardians,4,1,1,1,0,0,4,0.306,0.413,0.719,-0.033,0.34,-0.02,0.29,0.1,3,-4,0,0,5,4,Chicago Cubs,0.0
7,7,Myles Straw,Cleveland Guardians,4,0,1,0,0,0,4,0.311,0.303,0.614,0.002,0.23,0.0,0.2,-0.5,1,1,0,0,0,1,Chicago Cubs,0.0
8,8,Bo Naylor,Cleveland Guardians,4,0,0,0,0,2,4,0.25,0.273,0.523,-0.044,0.45,-0.02,0.39,-1.1,0,0,0,0,0,0,Chicago Cubs,0.0
9,9,Mike Tauchman,Chicago Cubs,4,1,1,1,1,1,5,0.373,0.351,0.724,0.058,0.69,0.02,0.34,0.6,3,1,0,0,0,1,Cleveland Guardians,1.0
10,10,Nico Hoerner,Chicago Cubs,4,1,3,2,0,0,5,0.338,0.406,0.744,0.167,0.65,0.05,0.32,2.5,6,3,0,0,0,3,Cleveland Guardians,1.0
11,11,Christopher Morel,Chicago Cubs,4,1,1,3,0,0,5,0.327,0.614,0.941,-0.073,0.56,-0.02,0.28,0.6,5,-13,0,0,14,4,Cleveland Guardians,1.0
12,12,Ian Happ,Chicago Cubs,3,0,0,0,1,0,4,0.378,0.407,0.785,-0.009,0.57,-0.0,0.28,-0.4,0,0,0,0,0,0,Cleveland Guardians,1.0
13,13,Dansby Swanson,Chicago Cubs,4,1,1,0,0,0,4,0.352,0.413,0.764,-0.071,0.69,-0.02,0.34,-0.6,2,-13,14,0,0,2,Cleveland Guardians,1.0
14,14,Cody Bellinger,Chicago Cubs,4,1,2,0,0,0,4,0.329,0.451,0.78,0.011,0.28,0.0,0.14,0.8,3,2,0,0,0,2,Cleveland Guardians,1.0
15,15,Yan Gomes,Chicago Cubs,4,1,1,0,0,1,4,0.307,0.414,0.72,0.008,0.5,0.0,0.25,-0.4,2,1,0,0,0,1,Cleveland Guardians,1.0
16,16,Jared Young,Chicago Cubs,3,2,2,2,0,1,3,0.444,1.222,1.667,0.125,0.64,0.04,0.32,1.9,6,0,0,2,0,4,Cleveland Guardians,1.0
17,17,Trey Mancini,Chicago Cubs,0,0,0,1,0,0,1,0.308,0.354,0.663,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,Cleveland Guardians,1.0
18,18,Nick Madrigal,Chicago Cubs,4,2,2,1,0,0,4,0.34,0.363,0.703,0.032,0.41,0.01,0.2,0.7,5,1,0,0,1,5,Cleveland Guardians,1.0
19,19,Fernando Tatis Jr.,San Diego Padres,5,1,1,1,0,1,5,0.338,0.512,0.85,0.047,2.01,0.01,0.68,-0.2,3,1,0,0,0,0,Cincinnati Reds,0.0
20,20,Juan Soto,San Diego Padres,5,0,3,1,0,1,5,0.426,0.495,0.921,0.24,1.03,0.05,0.35,1.3,4,-17,20,0,0,4,Cincinnati Reds,0.0
21,21,Manny Machado,San Diego Padres,5,0,0,0,0,1,5,0.286,0.392,0.678,-0.147,1.15,-0.03,0.39,-1.2,0,0,0,0,0,0,Cincinnati Reds,0.0
22,22,Xander Bogaerts,San Diego Padres,5,2,1,0,0,2,5,0.342,0.388,0.73,-0.008,1.43,-0.0,0.49,-0.8,3,1,0,0,0,1,Cincinnati Reds,0.0
23,23,Jake Cronenworth,San Diego Padres,5,0,1,0,0,0,5,0.308,0.344,0.652,-0.021,2.27,-0.0,0.77,-0.4,1,1,0,0,0,1,Cincinnati Reds,0.0
24,24,Gary Sánchez,San Diego Padres,4,0,2,1,1,0,5,0.29,0.453,0.742,0.246,2.23,0.05,0.76,0.8,3,2,0,0,0,2,Cincinnati Reds,0.0
25,25,Matt Carpenter,San Diego Padres,2,0,0,1,1,1,4,0.31,0.327,0.636,0.012,1.97,0.0,0.67,-0.3,1,0,0,0,0,0,Cincinnati Reds,0.0
26,26,Nelson Cruz,San Diego Padres,1,0,0,0,0,0,1,0.289,0.414,0.702,-0.022,1.65,-0.01,0.56,-0.2,0,0,0,0,0,0,Cincinnati Reds,0.0
27,27,Rougned Odor,San Diego Padres,4,1,0,0,0,2,4,0.299,0.385,0.685,-0.242,2.22,-0.05,0.76,-1.2,1,0,0,0,0,0,Cincinnati Reds,0.0
28,28,Ha-Seong Kim,San Diego Padres,0,0,0,0,1,0,1,0.346,0.411,0.757,0.01,2.1,0.0,0.71,0.1,0,0,0,0,0,0,Cincinnati Reds,0.0
29,29,Trent Grisham,San Diego Padres,4,1,1,1,0,1,5,0.316,0.381,0.697,-0.019,2.13,-0.0,0.72,-0.1,3,-7,0,0,8,4,Cincinnati Reds,0.0
30,30,TJ Friedl,Cincinnati Reds,5,0,0,0,0,1,5,0.379,0.486,0.865,-0.219,1.61,-0.16,1.93,-1.8,0,0,0,0,0,0,San Diego Padres,1.0
31,31,Matt McLain,Cincinnati Reds,5,1,1,2,0,1,5,0.366,0.545,0.912,0.387,1.12,0.28,1.33,0.8,4,-6,0,0,7,4,San Diego Padres,1.0
32,32,Jonathan India,Cincinnati Reds,5,1,1,0,0,1,5,0.344,0.406,0.75,-0.06,0.85,-0.04,1.02,-0.3,2,1,0,0,0,1,San Diego Padres,1.0
33,33,Elly De La Cruz,Cincinnati Reds,5,1,2,1,0,0,5,0.358,0.523,0.881,0.348,1.54,0.25,1.84,0.7,4,-4,6,0,0,3,San Diego Padres,1.0
