,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Brandon Nimmo,New York Mets,3,0,1,0,1,1,4,0.409,0.449,0.858,0.024,0.79,0.01,0.75,0.2,1,1,0,0,0,1,Cincinnati Reds,0.0
1,1,Francisco Lindor,New York Mets,4,0,1,0,0,2,4,0.317,0.434,0.751,-0.101,1.04,-0.06,0.98,-1.5,1,1,0,0,0,1,Cincinnati Reds,0.0
2,2,Jeff McNeil,New York Mets,4,0,0,0,0,0,4,0.368,0.373,0.741,-0.083,0.78,-0.05,0.73,-1.3,0,0,0,0,0,0,Cincinnati Reds,0.0
3,3,Pete Alonso,New York Mets,3,0,0,0,1,1,4,0.329,0.532,0.861,-0.006,0.5,-0.0,0.47,-0.3,0,0,0,0,0,0,Cincinnati Reds,0.0
4,4,Brett Baty,New York Mets,3,0,0,0,1,0,4,0.329,0.385,0.713,-0.024,0.5,-0.01,0.47,-0.1,0,0,0,0,0,0,Cincinnati Reds,0.0
5,5,Starling Marte,New York Mets,4,0,1,0,0,1,4,0.288,0.275,0.563,-0.032,0.48,-0.02,0.45,-0.7,1,1,0,0,0,1,Cincinnati Reds,0.0
6,6,Daniel Vogelbach,New York Mets,4,0,0,0,0,2,4,0.389,0.385,0.774,-0.047,0.41,-0.03,0.38,-1.0,0,0,0,0,0,0,Cincinnati Reds,0.0
7,7,Mark Canha,New York Mets,4,0,1,0,0,1,4,0.295,0.357,0.652,0.0,0.47,0.0,0.44,-0.3,1,1,0,0,0,1,Cincinnati Reds,0.0
8,8,Francisco Alvarez,New York Mets,4,0,2,0,0,1,4,0.292,0.443,0.735,0.005,0.48,0.0,0.46,0.2,2,-1,3,0,0,3,Cincinnati Reds,0.0
9,9,Jonathan India,Cincinnati Reds,4,1,2,0,0,1,4,0.396,0.467,0.863,0.04,0.37,0.02,0.25,0.0,3,-10,12,0,0,3,New York Mets,1.0
10,10,TJ Friedl,Cincinnati Reds,3,0,0,0,0,1,3,0.351,0.468,0.818,-0.052,0.53,-0.02,0.35,-0.8,0,0,0,0,0,0,New York Mets,1.0
11,11,Stuart Fairchild,Cincinnati Reds,1,0,1,0,0,0,1,0.351,0.371,0.722,0.002,0.03,0.0,0.02,0.6,1,-4,5,0,0,2,New York Mets,1.0
12,12,Spencer Steer,Cincinnati Reds,4,1,1,1,0,2,4,0.322,0.433,0.755,-0.005,0.41,-0.0,0.27,0.0,3,-4,0,0,5,4,New York Mets,1.0
13,13,Jake Fraley,Cincinnati Reds,4,1,2,1,0,2,4,0.348,0.365,0.713,0.078,0.39,0.03,0.26,1.0,4,2,0,0,0,2,New York Mets,1.0
14,14,Tyler Stephenson,Cincinnati Reds,4,1,2,0,0,0,4,0.352,0.331,0.682,0.025,0.3,0.01,0.2,-0.9,3,2,0,0,0,2,New York Mets,1.0
15,15,Nick Senzel,Cincinnati Reds,3,1,1,1,0,0,3,0.323,0.409,0.732,0.069,0.67,0.03,0.45,0.4,3,-3,4,0,0,2,New York Mets,1.0
16,16,Henry Ramos,Cincinnati Reds,2,0,0,0,1,1,3,0.327,0.267,0.594,0.0,0.58,0.0,0.39,-0.2,0,0,0,0,0,0,New York Mets,1.0
17,17,Kevin Newman,Cincinnati Reds,3,0,1,2,0,0,3,0.264,0.314,0.578,0.11,0.75,0.04,0.5,1.4,3,1,0,0,0,1,New York Mets,1.0
18,18,Curt Casali,Cincinnati Reds,3,0,0,0,0,2,3,0.275,0.171,0.446,-0.03,0.34,-0.01,0.23,-0.9,0,0,0,0,0,0,New York Mets,1.0
19,19,Fernando Tatis Jr.,San Diego Padres,3,1,2,1,1,0,4,0.314,0.512,0.826,0.184,0.93,0.11,0.96,1.6,4,-3,0,0,5,0,Minnesota Twins,0.0
20,20,Jake Cronenworth,San Diego Padres,4,0,0,0,0,1,4,0.346,0.394,0.74,-0.123,1.28,-0.08,1.31,-1.0,0,0,0,0,0,0,Minnesota Twins,0.0
21,21,Manny Machado,San Diego Padres,4,1,1,0,0,0,4,0.295,0.403,0.698,-0.026,1.23,-0.02,1.27,-0.2,2,-6,7,0,0,0,Minnesota Twins,0.0
22,22,Juan Soto,San Diego Padres,3,0,2,1,1,1,4,0.414,0.474,0.888,0.141,1.01,0.09,1.04,1.2,3,-9,11,0,0,4,Minnesota Twins,0.0
23,23,Xander Bogaerts,San Diego Padres,3,0,0,0,0,0,4,0.364,0.432,0.796,-0.029,1.42,-0.02,1.46,-0.6,0,0,0,0,0,0,Minnesota Twins,0.0
24,24,Trent Grisham,San Diego Padres,4,0,0,0,0,3,4,0.329,0.387,0.716,-0.202,1.93,-0.12,1.98,-1.5,0,0,0,0,0,0,Minnesota Twins,0.0
25,25,Ha-Seong Kim,San Diego Padres,3,0,0,0,0,2,3,0.328,0.357,0.685,-0.075,0.94,-0.05,0.97,-0.7,0,0,0,0,0,0,Minnesota Twins,0.0
26,26,Matt Carpenter,San Diego Padres,1,0,0,0,0,0,1,0.315,0.403,0.718,-0.039,1.53,-0.02,1.57,-0.2,0,0,0,0,0,0,Minnesota Twins,0.0
27,27,Rougned Odor,San Diego Padres,4,1,1,1,0,1,4,0.213,0.238,0.451,0.084,0.82,0.05,0.84,0.6,3,0,0,0,1,4,Minnesota Twins,0.0
28,28,Austin Nola,San Diego Padres,3,0,0,0,0,1,3,0.256,0.215,0.471,-0.063,0.82,-0.04,0.84,-0.6,0,0,0,0,0,0,Minnesota Twins,0.0
29,29,Nelson Cruz,San Diego Padres,1,0,0,0,0,1,1,0.277,0.45,0.727,-0.012,0.45,-0.01,0.46,-0.1,0,0,0,0,0,0,Minnesota Twins,0.0
30,30,Byron Buxton,Minnesota Twins,3,0,0,0,1,1,4,0.329,0.48,0.809,-0.015,2.33,-0.01,2.38,-0.6,0,0,0,0,0,0,San Diego Padres,1.0
31,31,Max Kepler,Minnesota Twins,4,0,0,1,0,0,4,0.301,0.449,0.75,-0.041,1.92,-0.03,1.96,-0.7,1,0,0,0,0,0,San Diego Padres,1.0
32,32,Carlos Correa,Minnesota Twins,4,0,1,2,0,2,4,0.272,0.374,0.646,0.246,1.24,0.15,1.27,1.4,3,-6,7,0,0,2,San Diego Padres,1.0
33,33,Alex Kirilloff,Minnesota Twins,3,1,1,0,1,2,4,0.556,0.333,0.889,-0.009,0.91,-0.01,0.93,0.2,2,1,0,0,0,1,San Diego Padres,1.0
34,34,Jorge Polanco,Minnesota Twins,4,0,1,0,0,2,4,0.295,0.421,0.716,-0.018,1.19,-0.01,1.22,-0.2,1,1,0,0,0,1,San Diego Padres,1.0
35,35,Nick Gordon,Minnesota Twins,3,0,0,0,0,0,3,0.169,0.303,0.471,-0.101,1.24,-0.06,1.27,-0.9,0,0,0,0,0,0,San Diego Padres,1.0
36,36,Donovan Solano,Minnesota Twins,1,0,0,0,0,0,1,0.329,0.346,0.676,-0.006,0.24,-0.0,0.25,-0.2,0,0,0,0,0,0,San Diego Padres,1.0
37,37,Kyle Farmer,Minnesota Twins,3,1,1,1,0,0,4,0.31,0.432,0.742,0.15,1.21,0.09,1.23,1.3,3,-1,0,0,2,4,San Diego Padres,1.0
38,38,Joey Gallo,Minnesota Twins,3,1,2,1,1,1,4,0.333,0.538,0.871,0.176,1.23,0.11,1.26,1.4,4,-2,4,0,0,3,San Diego Padres,1.0
