,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Julio Rodríguez,Seattle Mariners,5,1,1,0,0,2,5,0.336,0.462,0.798,0.022,1.18,0.03,2.37,-0.3,2,-29,30,0,0,2,Houston Astros,0.0
1,1,Eugenio Suárez,Seattle Mariners,5,1,1,2,0,2,5,0.321,0.387,0.708,-0.004,1.22,-0.01,2.46,0.1,4,-17,0,0,18,4,Houston Astros,0.0
2,2,Ty France,Seattle Mariners,5,0,1,0,0,3,5,0.335,0.383,0.719,-0.097,0.7,-0.12,1.41,-0.9,1,-28,29,0,0,2,Houston Astros,0.0
3,3,Teoscar Hernández,Seattle Mariners,4,1,0,0,1,3,5,0.3,0.428,0.728,-0.041,0.47,-0.05,0.94,-0.6,1,0,0,0,0,0,Houston Astros,0.0
4,4,Mike Ford,Seattle Mariners,4,1,1,0,1,0,5,0.293,0.5,0.793,0.019,0.61,0.02,1.23,0.0,2,1,0,0,0,1,Houston Astros,0.0
5,5,Dominic Canzone,Seattle Mariners,5,1,4,1,0,0,5,0.307,0.388,0.694,0.239,0.95,0.29,1.91,2.8,6,-2,6,0,0,6,Houston Astros,0.0
6,6,Dylan Moore,Seattle Mariners,5,0,4,1,0,0,5,0.343,0.575,0.918,0.077,1.08,0.09,2.16,1.0,5,4,0,0,0,4,Houston Astros,0.0
7,7,Josh Rojas,Seattle Mariners,5,2,2,0,0,1,5,0.286,0.3,0.585,-0.05,0.99,-0.06,1.99,-0.7,4,2,0,0,0,2,Houston Astros,0.0
8,8,Brian O'Keefe,Seattle Mariners,2,0,1,2,1,1,3,0.286,0.333,0.619,0.091,1.14,0.11,2.29,2.0,3,0,1,0,0,2,Houston Astros,0.0
9,9,Cal Raleigh,Seattle Mariners,2,0,0,0,0,2,2,0.298,0.447,0.745,-0.08,1.67,-0.1,3.34,-0.9,0,0,0,0,0,0,Houston Astros,0.0
