,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Brandon Nimmo,New York Mets,4,0,2,1,0,1,5,0.414,0.459,0.873,0.154,1.98,0.09,1.99,0.4,3,-7,9,0,0,3,Washington Nationals,0.0
1,1,Jeff McNeil,New York Mets,4,0,0,1,0,1,5,0.358,0.364,0.721,-0.242,2.44,-0.15,2.45,-1.4,1,0,0,0,0,0,Washington Nationals,0.0
2,2,Francisco Lindor,New York Mets,4,0,0,0,0,1,4,0.306,0.414,0.721,-0.133,1.21,-0.08,1.21,-0.9,0,0,0,0,0,0,Washington Nationals,0.0
3,3,Pete Alonso,New York Mets,4,0,1,0,0,1,4,0.329,0.517,0.846,-0.087,1.34,-0.05,1.34,-0.5,1,1,0,0,0,1,Washington Nationals,0.0
4,4,Brett Baty,New York Mets,4,0,2,0,0,1,4,0.329,0.38,0.709,0.028,1.19,0.02,1.19,0.3,2,2,0,0,0,2,Washington Nationals,0.0
5,5,Starling Marte,New York Mets,4,0,1,0,0,0,4,0.293,0.281,0.574,-0.014,1.44,-0.01,1.44,0.2,1,1,0,0,0,1,Washington Nationals,0.0
6,6,Daniel Vogelbach,New York Mets,4,1,1,0,0,1,4,0.384,0.378,0.762,-0.158,2.06,-0.1,2.07,-0.9,2,1,0,0,0,1,Washington Nationals,0.0
7,7,Luis Guillorme,New York Mets,4,0,0,0,0,1,4,0.328,0.271,0.6,-0.225,2.26,-0.14,2.27,-1.5,0,0,0,0,0,0,Washington Nationals,0.0
8,8,Michael Perez,New York Mets,4,1,4,0,0,0,4,1.0,1.25,2.25,0.242,1.33,0.15,1.33,1.7,5,3,1,0,0,5,Washington Nationals,0.0
9,9,Lane Thomas,Washington Nationals,4,1,2,0,0,0,4,0.333,0.406,0.739,-0.011,1.1,-0.01,0.76,-0.0,3,2,0,0,0,2,New York Mets,1.0
10,10,Luis García,Washington Nationals,3,0,0,0,0,1,4,0.302,0.378,0.68,-0.091,1.1,-0.04,0.76,-1.1,0,0,0,0,0,0,New York Mets,1.0
11,11,Joey Meneses,Washington Nationals,4,0,1,1,0,0,4,0.311,0.366,0.678,0.024,0.89,0.01,0.61,0.2,2,1,0,0,0,1,New York Mets,1.0
12,12,Keibert Ruiz,Washington Nationals,4,0,2,0,0,0,4,0.312,0.364,0.676,0.027,0.66,0.01,0.45,0.4,2,-4,6,0,0,3,New York Mets,1.0
13,13,Alex Call,Washington Nationals,3,0,0,0,1,2,4,0.338,0.357,0.694,-0.055,0.93,-0.02,0.64,-0.6,0,0,0,0,0,0,New York Mets,1.0
14,14,Dominic Smith,Washington Nationals,4,0,2,0,0,0,4,0.362,0.308,0.67,-0.106,0.97,-0.04,0.67,-1.2,2,2,0,0,0,2,New York Mets,1.0
15,15,Jeimer Candelario,Washington Nationals,2,1,1,0,1,0,4,0.272,0.361,0.633,0.061,0.78,0.03,0.54,0.8,2,-8,9,0,0,2,New York Mets,1.0
16,16,Stone Garrett,Washington Nationals,3,0,0,0,0,0,4,0.328,0.371,0.699,-0.03,0.98,-0.01,0.68,-0.6,0,0,0,0,0,0,New York Mets,1.0
17,17,CJ Abrams,Washington Nationals,4,1,2,2,0,0,4,0.293,0.379,0.672,0.245,1.48,0.1,1.01,0.9,5,-1,0,0,3,5,New York Mets,1.0
18,18,Yandy Díaz,Tampa Bay Rays,4,2,2,4,0,1,5,0.425,0.583,1.008,0.204,1.72,0.14,1.93,3.2,8,-8,0,0,10,5,New York Yankees,0.0
19,19,Wander Franco,Tampa Bay Rays,5,1,1,0,0,1,5,0.358,0.532,0.89,-0.172,1.5,-0.12,1.68,-0.8,2,-14,15,0,0,2,New York Yankees,0.0
20,20,Harold Ramírez,Tampa Bay Rays,3,0,0,0,0,0,3,0.365,0.547,0.912,-0.041,0.53,-0.03,0.6,-0.7,0,0,0,0,0,0,New York Yankees,0.0
21,21,Josh Lowe,Tampa Bay Rays,1,0,0,0,0,1,1,0.371,0.654,1.025,-0.08,2.08,-0.05,2.33,-0.8,0,0,0,0,0,0,New York Yankees,0.0
