,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Zach McKinstry,Detroit Tigers,4,0,1,0,1,0,5,0.348,0.403,0.751,0.071,1.6,0.04,1.6,0.1,1,1,0,0,0,1,Cleveland Guardians,0.0
1,1,Riley Greene,Detroit Tigers,3,0,1,0,2,1,5,0.329,0.387,0.716,0.049,1.49,0.03,1.49,0.5,1,1,0,0,0,1,Cleveland Guardians,0.0
2,2,Javier Báez,Detroit Tigers,5,0,0,0,0,3,5,0.306,0.361,0.667,-0.228,1.77,-0.14,1.77,-1.6,0,0,0,0,0,0,Cleveland Guardians,0.0
3,3,Nick Maton,Detroit Tigers,3,0,0,0,0,3,3,0.254,0.337,0.591,-0.111,1.38,-0.07,1.38,-0.9,0,0,0,0,0,0,Cleveland Guardians,0.0
4,4,Eric Haase,Detroit Tigers,1,0,0,0,0,1,1,0.35,0.402,0.752,-0.084,3.27,-0.05,3.26,-0.4,0,0,0,0,0,0,Cleveland Guardians,0.0
5,5,Spencer Torkelson,Detroit Tigers,4,0,3,0,0,0,4,0.294,0.372,0.666,0.146,1.47,0.09,1.47,0.5,3,-5,8,0,0,4,Cleveland Guardians,0.0
6,6,Akil Baddoo,Detroit Tigers,3,0,3,0,0,0,3,0.346,0.31,0.656,0.165,1.41,0.1,1.41,1.2,3,3,0,0,0,3,Cleveland Guardians,0.0
7,7,Jonathan Schoop,Detroit Tigers,1,0,0,0,0,0,1,0.258,0.246,0.504,-0.101,2.94,-0.06,2.94,-0.4,0,0,0,0,0,0,Cleveland Guardians,0.0
8,8,Matt Vierling,Detroit Tigers,4,0,1,0,0,2,4,0.305,0.358,0.663,-0.165,2.33,-0.1,2.33,-0.9,1,1,0,0,0,1,Cleveland Guardians,0.0
9,9,Andy Ibáñez,Detroit Tigers,4,0,0,0,0,0,4,0.313,0.484,0.796,-0.193,2.57,-0.12,2.56,-0.8,0,0,0,0,0,0,Cleveland Guardians,0.0
10,10,Jake Rogers,Detroit Tigers,4,0,0,0,0,2,4,0.292,0.429,0.72,-0.204,1.9,-0.12,1.9,-1.6,0,0,0,0,0,0,Cleveland Guardians,0.0
11,11,Steven Kwan,Cleveland Guardians,4,1,1,0,0,1,4,0.358,0.35,0.707,-0.009,0.85,-0.01,0.79,-0.2,2,-5,6,0,0,0,Detroit Tigers,1.0
12,12,Amed Rosario,Cleveland Guardians,4,0,4,1,0,0,4,0.291,0.347,0.638,0.129,0.84,0.07,0.79,1.6,5,1,0,3,0,6,Detroit Tigers,1.0
13,13,José Ramírez,Cleveland Guardians,2,0,0,1,1,1,4,0.358,0.445,0.804,-0.056,0.83,-0.03,0.78,-0.6,1,0,0,0,0,0,Detroit Tigers,1.0
14,14,Josh Naylor,Cleveland Guardians,4,0,0,0,0,0,4,0.244,0.304,0.548,-0.069,0.69,-0.04,0.64,-1.1,0,0,0,0,0,0,Detroit Tigers,1.0
15,15,Josh Bell,Cleveland Guardians,3,0,0,0,0,1,3,0.331,0.365,0.696,-0.053,0.69,-0.03,0.64,-0.6,0,0,0,0,0,0,Detroit Tigers,1.0
16,16,Andrés Giménez,Cleveland Guardians,3,0,0,0,0,1,3,0.295,0.325,0.62,-0.044,0.58,-0.03,0.54,-0.5,0,0,0,0,0,0,Detroit Tigers,1.0
17,17,Myles Straw,Cleveland Guardians,3,0,0,0,0,0,3,0.323,0.27,0.593,-0.045,0.6,-0.03,0.56,-0.5,0,0,0,0,0,0,Detroit Tigers,1.0
18,18,Will Brennan,Cleveland Guardians,3,1,2,0,0,0,3,0.256,0.303,0.559,0.055,0.63,0.03,0.59,0.8,3,2,0,0,0,2,Detroit Tigers,1.0
