,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Corbin Carroll,Arizona Diamondbacks,3,0,2,1,1,1,4,0.365,0.522,0.887,0.377,1.45,0.34,2.17,2.3,3,2,0,0,0,2,Chicago Cubs,0.0
1,1,Ketel Marte,Arizona Diamondbacks,4,0,0,0,0,1,4,0.356,0.483,0.839,-0.195,1.57,-0.18,2.35,-1.8,0,0,0,0,0,0,Chicago Cubs,0.0
2,2,Tommy Pham,Arizona Diamondbacks,4,0,0,0,0,4,4,0.327,0.465,0.792,-0.134,1.08,-0.12,1.62,-1.3,0,0,0,0,0,0,Chicago Cubs,0.0
3,3,Christian Walker,Arizona Diamondbacks,4,0,0,0,0,2,4,0.345,0.518,0.863,-0.094,0.88,-0.08,1.32,-0.9,0,0,0,0,0,0,Chicago Cubs,0.0
4,4,Alek Thomas,Arizona Diamondbacks,4,0,1,0,0,1,4,0.28,0.389,0.669,-0.057,0.8,-0.05,1.2,-0.4,1,1,0,0,0,1,Chicago Cubs,0.0
5,5,Lourdes Gurriel Jr.,Arizona Diamondbacks,4,1,1,0,0,1,4,0.306,0.474,0.78,-0.002,1.12,-0.0,1.67,-0.3,2,1,0,0,0,0,Chicago Cubs,0.0
6,6,Gabriel Moreno,Arizona Diamondbacks,2,0,0,0,1,1,3,0.33,0.412,0.742,0.071,1.26,0.06,1.89,0.4,0,0,0,0,0,0,Chicago Cubs,0.0
7,7,Jordan Lawlar,Arizona Diamondbacks,3,0,0,0,0,2,3,0.143,0.143,0.286,-0.159,1.82,-0.14,2.71,-1.1,0,0,0,0,0,0,Chicago Cubs,0.0
8,8,Geraldo Perdomo,Arizona Diamondbacks,3,0,0,0,0,2,3,0.365,0.384,0.749,-0.131,1.82,-0.12,2.73,-0.8,0,0,0,0,0,0,Chicago Cubs,0.0
9,9,Mike Tauchman,Chicago Cubs,3,0,0,0,1,1,4,0.357,0.378,0.735,0.032,1.35,0.02,1.69,-0.4,0,0,0,0,0,0,Arizona Diamondbacks,1.0
10,10,Nico Hoerner,Chicago Cubs,3,0,1,0,0,0,4,0.341,0.392,0.733,-0.048,1.93,-0.04,2.42,0.2,1,1,0,0,0,1,Arizona Diamondbacks,1.0
11,11,Ian Happ,Chicago Cubs,4,0,0,0,0,2,4,0.36,0.42,0.78,-0.205,1.93,-0.15,2.41,-1.1,0,0,0,0,0,0,Arizona Diamondbacks,1.0
