,Unnamed: 0,Name,Team,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Opponent,Hmcrt_adv
0,0,Max Kepler,Minnesota Twins,5,0,2,1,0,1,5,0.27,0.424,0.695,-0.021,0.32,-0.01,0.36,0.7,3,0,2,0,0,3,Boston Red Sox,0
1,1,Carlos Correa,Minnesota Twins,3,0,1,0,0,0,3,0.277,0.362,0.639,-0.014,0.39,-0.01,0.44,-0.1,1,1,0,0,0,1,Boston Red Sox,0
2,2,Donovan Solano,Minnesota Twins,0,0,0,0,1,0,2,0.386,0.392,0.778,0.004,0.07,0.0,0.07,0.7,0,0,0,0,0,0,Boston Red Sox,0
3,3,Edouard Julien,Minnesota Twins,5,0,1,1,0,3,5,0.276,0.444,0.72,-0.028,0.21,-0.02,0.24,-0.9,2,1,0,0,0,1,Boston Red Sox,0
4,4,Trevor Larnach,Minnesota Twins,4,0,1,0,0,2,4,0.338,0.379,0.716,-0.012,0.35,-0.01,0.4,-0.1,1,1,0,0,0,1,Boston Red Sox,0
5,5,Joey Gallo,Minnesota Twins,3,0,0,0,1,1,4,0.345,0.769,1.114,0.008,0.33,0.01,0.38,-0.8,0,0,0,0,0,0,Boston Red Sox,0
6,6,Jose Miranda,Minnesota Twins,4,1,1,0,0,1,4,0.272,0.24,0.512,-0.042,0.43,-0.03,0.49,-0.7,2,1,0,0,0,1,Boston Red Sox,0
7,7,Nick Gordon,Minnesota Twins,4,1,1,0,0,0,4,0.128,0.152,0.28,-0.032,0.28,-0.02,0.32,-0.5,2,-1,2,0,0,2,Boston Red Sox,0
8,8,Christian Vázquez,Minnesota Twins,4,1,1,1,0,1,4,0.388,0.386,0.774,-0.031,0.3,-0.02,0.34,0.2,3,1,0,0,0,1,Boston Red Sox,0
9,9,Willi Castro,Minnesota Twins,4,2,2,2,0,1,4,0.28,0.435,0.715,-0.013,0.21,-0.01,0.24,1.5,6,-1,2,0,1,6,Boston Red Sox,0
10,10,Alex Verdugo,Boston Red Sox,4,2,2,1,0,1,4,0.407,0.481,0.887,0.115,0.39,0.06,0.31,0.9,5,0,0,0,2,5,Minnesota Twins,1
11,11,Rob Refsnyder,Boston Red Sox,1,0,0,0,0,0,1,0.333,0.3,0.633,0.0,0.0,0.0,0.0,-0.3,0,0,0,0,0,0,Minnesota Twins,1
12,12,Rafael Devers,Boston Red Sox,4,1,1,1,0,0,4,0.313,0.615,0.929,0.084,0.48,0.04,0.38,0.5,3,-5,6,0,0,2,Minnesota Twins,1
13,13,Christian Arroyo,Boston Red Sox,1,1,1,0,0,0,1,0.208,0.235,0.443,0.0,0.0,0.0,0.0,0.4,2,-2,3,0,0,2,Minnesota Twins,1
14,14,Justin Turner,Boston Red Sox,5,0,1,0,0,0,5,0.356,0.351,0.708,-0.039,0.29,-0.02,0.23,-0.9,1,1,0,0,0,1,Minnesota Twins,1
15,15,Masataka Yoshida,Boston Red Sox,5,1,2,2,0,0,5,0.317,0.264,0.582,0.061,0.26,0.03,0.21,1.3,5,2,0,0,0,2,Minnesota Twins,1
16,16,Enrique Hernández,Boston Red Sox,5,2,3,0,0,0,5,0.313,0.4,0.713,-0.007,0.22,-0.0,0.18,0.7,5,3,0,0,0,3,Minnesota Twins,1
17,17,Triston Casas,Boston Red Sox,2,2,1,0,2,1,4,0.269,0.304,0.572,0.049,0.47,0.02,0.38,0.9,3,1,0,0,0,1,Minnesota Twins,1
18,18,Connor Wong,Boston Red Sox,4,1,1,2,0,1,4,0.256,0.282,0.538,0.057,0.64,0.03,0.51,0.7,4,1,0,0,0,1,Minnesota Twins,1
19,19,Jarren Duran,Boston Red Sox,2,0,1,3,1,0,4,0.412,0.692,1.104,0.015,0.37,0.01,0.3,1.6,4,-3,4,0,0,2,Minnesota Twins,1
20,20,Yu Chang,Boston Red Sox,4,1,1,2,0,1,4,0.156,0.3,0.456,-0.015,0.27,-0.01,0.21,0.8,4,-1,0,0,2,4,Minnesota Twins,1
21,21,Taylor Ward,Los Angeles Angels,4,0,0,1,0,2,5,0.31,0.329,0.639,-0.115,1.09,-0.07,1.08,-1.1,1,0,0,0,0,0,New York Yankees,0
22,22,Shohei Ohtani,Los Angeles Angels,3,0,0,0,1,0,4,0.364,0.478,0.841,-0.042,0.95,-0.03,0.94,-0.8,0,0,0,0,0,0,New York Yankees,0
23,23,Mike Trout,Los Angeles Angels,4,0,1,0,0,1,4,0.427,0.522,0.949,0.006,1.08,0.0,1.07,-0.3,1,1,0,0,0,1,New York Yankees,0
24,24,Anthony Rendon,Los Angeles Angels,4,0,0,0,0,2,4,0.373,0.282,0.655,-0.157,1.52,-0.09,1.5,-1.4,0,0,0,0,0,0,New York Yankees,0
25,25,Hunter Renfroe,Los Angeles Angels,4,0,1,0,0,1,4,0.354,0.5,0.854,-0.008,0.29,-0.01,0.29,-0.4,1,1,0,0,0,1,New York Yankees,0
26,26,Brandon Drury,Los Angeles Angels,4,1,1,0,0,1,4,0.222,0.293,0.515,-0.01,0.4,-0.01,0.39,-0.1,2,1,0,0,0,1,New York Yankees,0
27,27,Luis Rengifo,Los Angeles Angels,2,2,1,0,2,0,4,0.345,0.277,0.621,0.124,0.6,0.07,0.59,1.8,3,0,1,0,0,2,New York Yankees,0
28,28,Logan O'Hoppe,Los Angeles Angels,4,0,3,2,0,0,4,0.339,0.547,0.886,0.166,0.98,0.1,0.97,2.1,5,1,2,0,0,4,New York Yankees,0
29,29,Zach Neto,Los Angeles Angels,3,0,0,0,0,2,4,0.24,0.227,0.467,-0.1,1.18,-0.06,1.17,-1.5,0,0,0,0,0,0,New York Yankees,0
30,30,Anthony Volpe,New York Yankees,3,1,0,0,2,2,5,0.343,0.298,0.641,0.026,0.36,0.02,0.36,-0.3,1,0,0,0,0,0,Los Angeles Angels,1
31,31,Aaron Judge,New York Yankees,4,2,1,0,1,2,5,0.383,0.576,0.958,0.061,0.47,0.04,0.48,0.5,3,1,0,0,0,1,Los Angeles Angels,1
32,32,Anthony Rizzo,New York Yankees,3,2,3,1,2,0,5,0.449,0.578,1.027,0.08,0.47,0.05,0.47,2.2,6,3,0,0,0,3,Los Angeles Angels,1
33,33,Gleyber Torres,New York Yankees,4,1,1,0,1,1,5,0.395,0.417,0.811,-0.036,0.57,-0.02,0.58,0.1,2,1,0,0,0,1,Los Angeles Angels,1
34,34,DJ LeMahieu,New York Yankees,3,2,1,1,1,1,5,0.344,0.482,0.826,0.099,0.65,0.06,0.65,1.3,4,-4,5,0,0,2,Los Angeles Angels,1
