,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,F.Peralta u17.5 Outs,PropBetGuy,110,1.0,F.Peralta,2.1,1.1,Milwaukee Brewers,Chicago Cubs,1.0,0.625,1,0.8,1,0.7,1
1,C.Mize u16.5 Outs,PropBetGuy,-125,1.0,C.Mize,1.8,0.8,Detroit Tigers,Los Angeles Angels,0.0,0.6666666666666666,1,0.8,1,0.7,1
