Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
D.Festa o5.5 Ks,LinesAtLunch,Minnesota Twins,D.Festa,Boston Red Sox,0.0,0.5454545454545454,1,0.4,0,0.6,1,-125.0,1.25,2.25,1.0
D.Festa o5.5 Ks,rsura_,Minnesota Twins,D.Festa,Boston Red Sox,0.0,0.5454545454545454,1,0.4,0,0.6,1,-125.0,1.25,2.25,1.0
C.Rea u4.5 Ks,SBK5065,Milwaukee Brewers,C.Rea,Arizona Diamondbacks,1.0,0.48,0,0.4,0,0.4,0,-185.0,1.0,1.5405405405405406,0.5405405405405406
M.Keller o5.5 strikeouts,Rotowire Prizepicks,Pittsburgh Pirates,M.Keller,Cincinnati Reds,0.0,0.4827586206896552,0,0.8,1,0.5,0,100.0,1.5,3.0,1.5
M.Wacha o5.5 Ks,FirefighterBets,Kansas City Royals,M.Wacha,San Francisco Giants,1.0,0.4444444444444444,0,0.6,1,0.5,0,101.0,1.0,2.01,1.0099999999999998
K.Gibson o4.5 Ks,FirefighterBets,St Louis Cardinals,K.Gibson,Cleveland Guardians,1.0,0.6071428571428571,1,0.6,1,0.7,1,100.0,1.0,2.0,1.0
