,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,N.Arenado o0.5 RBI,Thespinzone,130,0.1,0.2299999999999999,0.1299999999999999,N.Arenado,St. Louis Cardinals,Chicago Cubs,0.0,0.4408602150537634,0,1.0,1,0.7,1
1,J.Fraley o0.5 RBI,Thespinzone,175,0.18,0.495,0.315,J.Fraley,Cincinnati Reds,Arizona Diamondbacks,1.0,0.4320987654320987,0,0.4,0,0.3,0
