,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,L.Webb o4.5 Ks,JoeDellera,-105,0.35,0.6833333333333332,0.3333333333333332,L.Webb,San Francisco Giants,Washington Nationals,0.0
1,G.Cole u8.5 Ks,PropBetGuy,-128,1.28,2.28,1.0000000000000002,G.Cole,New York Yankees,Kansas City Royals,1.0
