Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
B.Miller u16.5 Outs,PropBetGuy,Seattle Mariners,B.Miller,San Diego Padres,1.0,0.3333333333333333,0,0.4,0,0.3,0,-114,1.14,2.14,0.9999999999999998
H.Brown u18.5 Outs,SBK5065,Houston Astros,H.Brown,Oakland Athletics,1.0,0.8888888888888888,1,0.6,1,0.8,1,-185,1.25,1.925675675675676,0.6756756756756757
C.Ragans u17.5 Outs,PropBetGuy,Kansas City Royals,C.Ragans,New York Yankees,0.0,0.3448275862068966,0,0.6,1,0.5,0,-120,1.2,2.2,1.0000000000000002
