Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
M.Boyd o5.5 Ks,PropBetGuy,Cleveland Guardians,M.Boyd,Chicago White Sox,0.0,0.6,1,0.6,1,0.6,1,-130,1.3,2.3,0.9999999999999998
B.Woo o4.5 Ks,LinesAtLunch,Seattle Mariners,B.Woo,San Diego Padres,1.0,0.5555555555555556,1,0.8,1,0.7,1,110,1.0,2.1,1.1
C.Ragans o6.5 strikeouts,Rotowire Prizepicks,Kansas City Royals,C.Ragans,New York Yankees,0.0,0.6551724137931034,1,0.8,1,0.7,1,100,1.5,3.0,1.5
