Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,S.Kwan o0.5 Runs Scored,Thespinzone,125,0.25,S.Kwan,0.5625,0.3125,Cleveland Guardians,Toronto Blue Jays,0.0,0.65,1,1.0,1,0.7,1
0,R.Marchan u1.5 total bases,Rotowire,100,0.75,R.Marchan,1.5,0.75,Philadelphia Phillies,Baltimore Orioles,0.0,1.0,1,1.0,1,1.0,1
1,R.Kreidler u1.5 total bases,Rotowire,100,0.75,R.Kreidler,1.5,0.75,Detroit Tigers,Houston Astros,0.0,0.5,0,0.5,0,0.5,0
2,T.Locklear o0.5 total bases,Rotowire Prizepicks,100,1.5,T.Locklear,3.0,1.5,Seattle Mariners,Texas Rangers,1.0,0.8,1,0.8,1,0.8,1
0,T.Skubal u6.5 Ks,cowhitchurch,-142,0.71,T.Skubal,1.21,0.5,Detroit Tigers,Houston Astros,0.0,0.5384615384615384,1,0.6,1,0.5,0
1,M.Gore u6.5 Ks,GreenDotDaily,-125,1.0,M.Gore,1.8,0.8,Washington Nationals,Miami Marlins,1.0,0.5384615384615384,1,0.4,0,0.5,0
2,S.Manaea u4.5 Ks,cowhitchurch,-137,0.69,S.Manaea,1.1936496350364962,0.5036496350364963,New York Mets,San Diego Padres,1.0,0.5,0,0.4,0,0.6,1
3,L.Gil o6.5 Ks,kylemurray03,-115,1.15,L.Gil,2.1499999999999995,0.9999999999999996,New York Yankees,Boston Red Sox,0.0,0.3846153846153846,0,0.6,1,0.4,0
4,A.Heaney u5.5 strikeouts,Rotowire,100,0.75,A.Heaney,1.5,0.75,Texas Rangers,Seattle Mariners,0.0,0.6666666666666666,1,0.6,1,0.7,1
5,F.Peralta u7.5 strikeouts,Rotowire Prizepicks,100,1.5,F.Peralta,3.0,1.5,Milwaukee Brewers,Cincinnati Reds,1.0,0.6923076923076923,1,0.8,1,0.8,1
