Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Nola u2.5 Earned Runs,JBBets1,-135,1.0,A.Nola,1.740741,0.740741,Philadelphia Phillies,Washington Nationals,1.0,0.5652173913043478,1,0.4,0,0.3,0
0,S.Schwellenbach o18.5 Outs,sirlockselot_,130,2.0,S.Schwellenbach,4.6,2.6,Atlanta Braves,Los Angeles Angels,0.0,0.25,0,0.6,1,0.3,0
1,J.Soriano o15.5 Outs,Jort,-130,1.3,J.Soriano,2.3,1.0,Los Angeles Angels,Atlanta Braves,1.0,0.65,1,0.8,1,0.7,1
2,G.Cole u18.5 Outs,SBK5065,-199,1.0,G.Cole,1.502513,0.502513,New York Yankees,Detroit Tigers,0.0,1.0,1,1.0,1,1.0,1
3,N.Martinez u17.5 outs,Rotowire Prizepicks,100,1.5,N.Martinez,3.0,1.5,Cincinnati Reds,Kansas City Royals,1.0,0.7142857142857143,1,0.6,1,0.7142857142857143,1
0,J.Burger o1.5 Hits + Runs + RBIs,MJCLocks,-115,1.15,J.Burger,2.15,1.0,Miami Marlins,New York Mets,0.0,0.4536082474226804,0,1.0,1,0.6,1
1,R.Lewis o1.5 Hits + Runs + RBIs,theprophunter0_,-120,1.2,R.Lewis,2.2,1.0,Minnesota Twins,Texas Rangers,0.0,0.5348837209302325,1,0.6,1,0.4,0
2,G.Sheets o0.5 hits+runs+rbi,Rotowire,100,0.75,G.Sheets,1.5,0.75,Chicago White Sox,Houston Astros,0.0,0.5607476635514018,1,1.0,1,0.7,1
0,F.Freeman o1.5 Total Bases,therocketplays,100,1.0,F.Freeman,2.0,1.0,Los Angeles Dodgers,St Louis Cardinals,0.0,0.4732142857142857,0,0.6,1,0.6,1
1,F.Freeman o1.5 Total Bases,theprophunter0_,-115,1.73,F.Freeman,3.234348,1.504348,Los Angeles Dodgers,St Louis Cardinals,0.0,0.4732142857142857,0,0.6,1,0.6,1
2,J.Burger o1.5 Total Bases,theprophunter0_,110,1.05,J.Burger,2.205,1.155,Miami Marlins,New York Mets,0.0,0.4329896907216495,0,1.0,1,0.7,1
3,W.Wagner o1.5 Total Bases,theprophunter0_,100,1.0,W.Wagner,2.0,1.0,Toronto Blue Jays,Chicago Cubs,0.0,1.0,1,1.0,1,1.0,1
0,J.Soriano u5.5 strikeouts,Rotowire,100,0.75,J.Soriano,1.5,0.75,Los Angeles Angels,Atlanta Braves,1.0,0.6,1,0.6,1,0.8,1
1,M.Mikolas u3.5 strikeouts,Rotowire Prizepicks,100,1.5,M.Mikolas,3.0,1.5,St Louis Cardinals,Los Angeles Dodgers,1.0,0.5416666666666666,1,1.0,1,0.8,1
2,G.Williams u5.5 strikeouts,Rotowire Prizepicks,100,1.5,G.Williams,3.0,1.5,Cleveland Guardians,Milwaukee Brewers,0.0,0.625,1,0.4,0,0.625,1
