,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Mike Tauchman,Chicago Cubs,St. Louis Cardinals,0,5,1,1,1,0,1,5,2,0
1,Nico Hoerner,Chicago Cubs,St. Louis Cardinals,0,5,1,1,0,0,0,5,2,0
2,Seiya Suzuki,Chicago Cubs,St. Louis Cardinals,0,5,0,0,1,0,0,5,0,0
3,Ian Happ,Chicago Cubs,St. Louis Cardinals,0,5,2,2,2,0,1,5,8,0
4,Dansby Swanson,Chicago Cubs,St. Louis Cardinals,0,3,2,2,2,2,0,5,5,0
5,Cody Bellinger,Chicago Cubs,St. Louis Cardinals,0,3,1,1,0,0,0,3,1,0
6,Trey Mancini,Chicago Cubs,St. Louis Cardinals,0,2,0,0,0,0,2,2,0,0
7,Christopher Morel,Chicago Cubs,St. Louis Cardinals,0,4,1,3,1,0,0,4,3,0
8,Yan Gomes,Chicago Cubs,St. Louis Cardinals,0,4,0,2,1,0,0,4,2,0
9,Nick Madrigal,Chicago Cubs,St. Louis Cardinals,0,4,1,2,1,0,1,4,3,0
10,Tommy Edman,St. Louis Cardinals,Chicago Cubs,1,4,1,1,0,0,2,4,2,0
11,Paul Goldschmidt,St. Louis Cardinals,Chicago Cubs,1,3,0,1,1,1,1,4,1,0
12,Nolan Arenado,St. Louis Cardinals,Chicago Cubs,1,4,0,1,0,0,0,4,1,0
13,Willson Contreras,St. Louis Cardinals,Chicago Cubs,1,4,0,0,0,0,1,4,0,0
14,Jordan Walker,St. Louis Cardinals,Chicago Cubs,1,4,0,1,0,0,2,4,1,0
15,Dylan Carlson,St. Louis Cardinals,Chicago Cubs,1,3,0,0,0,1,2,4,0,0
16,Lars Nootbaar,St. Louis Cardinals,Chicago Cubs,1,4,0,1,0,0,0,4,1,0
17,Paul DeJong,St. Louis Cardinals,Chicago Cubs,1,4,0,1,0,0,1,4,2,0
18,Brendan Donovan,St. Louis Cardinals,Chicago Cubs,1,2,0,0,0,1,0,3,0,0
0,J.P. Crawford,Seattle Mariners,Baltimore Orioles,0,5,1,2,1,0,0,5,5,1
1,Julio Rodríguez,Seattle Mariners,Baltimore Orioles,0,5,1,3,1,0,2,5,0,0
2,Ty France,Seattle Mariners,Baltimore Orioles,0,5,0,0,0,0,2,5,0,0
3,Teoscar Hernández,Seattle Mariners,Baltimore Orioles,0,4,0,0,0,0,1,4,0,0
4,Jarred Kelenic,Seattle Mariners,Baltimore Orioles,0,3,0,0,0,1,0,4,0,0
5,Eugenio Suárez,Seattle Mariners,Baltimore Orioles,0,4,0,0,0,0,1,4,0,0
6,Cal Raleigh,Seattle Mariners,Baltimore Orioles,0,4,0,1,0,0,1,4,1,0
7,Mike Ford,Seattle Mariners,Baltimore Orioles,0,4,2,2,2,0,0,4,8,2
8,Kolten Wong,Seattle Mariners,Baltimore Orioles,0,4,0,0,0,0,2,4,0,0
9,Cedric Mullins,Baltimore Orioles,Seattle Mariners,1,4,1,0,0,1,1,5,0,0
10,Adley Rutschman,Baltimore Orioles,Seattle Mariners,1,4,0,0,0,1,2,5,0,0
11,Anthony Santander,Baltimore Orioles,Seattle Mariners,1,4,1,4,2,0,0,4,7,1
12,Ryan McKenna,Baltimore Orioles,Seattle Mariners,1,1,1,1,2,0,0,1,4,1
13,Ryan O'Hearn,Baltimore Orioles,Seattle Mariners,1,4,0,1,0,0,1,4,0,0
14,Austin Hays,Baltimore Orioles,Seattle Mariners,1,4,0,0,0,0,2,4,0,0
15,Gunnar Henderson,Baltimore Orioles,Seattle Mariners,1,4,1,2,0,0,0,4,2,0
16,Aaron Hicks,Baltimore Orioles,Seattle Mariners,1,4,1,1,1,0,0,4,4,1
17,Ramón Urías,Baltimore Orioles,Seattle Mariners,1,2,0,0,0,2,0,4,0,0
18,Adam Frazier,Baltimore Orioles,Seattle Mariners,1,3,1,2,1,1,1,4,2,0
19,Jorge Mateo,Baltimore Orioles,Seattle Mariners,1,0,0,0,0,0,0,0,0,0
0,Marcus Semien,Texas Rangers,New York Yankees,0,5,0,3,0,0,0,5,3,0
1,Corey Seager,Texas Rangers,New York Yankees,0,4,0,1,0,0,0,4,1,0
2,Nathaniel Lowe,Texas Rangers,New York Yankees,0,3,0,0,0,1,2,4,0,0
3,Adolis García,Texas Rangers,New York Yankees,0,3,0,1,0,1,0,4,0,0
4,Josh Jung,Texas Rangers,New York Yankees,0,4,0,1,0,0,2,4,1,0
5,Jonah Heim,Texas Rangers,New York Yankees,0,4,0,2,0,0,1,4,3,0
6,Josh H. Smith,Texas Rangers,New York Yankees,0,0,0,0,0,0,0,0,0,0
7,Mitch Garver,Texas Rangers,New York Yankees,0,3,0,0,0,1,0,4,0,0
8,Robbie Grossman,Texas Rangers,New York Yankees,0,0,0,0,0,0,0,0,0,0
9,Ezequiel Duran,Texas Rangers,New York Yankees,0,4,0,0,0,0,1,4,0,0
10,Leody Taveras,Texas Rangers,New York Yankees,0,4,0,0,0,0,2,4,0,0
11,Jake Bauers,New York Yankees,Texas Rangers,1,4,0,0,0,0,1,4,0,0
12,Oswaldo Cabrera,New York Yankees,Texas Rangers,1,0,0,0,0,0,0,0,0,0
13,Gleyber Torres,New York Yankees,Texas Rangers,1,3,0,0,0,1,0,4,0,0
