,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Maikel Garcia,Kansas City Royals,New York Yankees,0,4,0,1,1,0,2,4,1,0
1,Bobby Witt,Kansas City Royals,New York Yankees,0,4,0,2,0,0,1,4,2,0
2,Salvador Perez,Kansas City Royals,New York Yankees,0,4,0,0,0,0,1,4,0,0
3,MJ Melendez,Kansas City Royals,New York Yankees,0,4,0,1,0,0,2,4,0,0
4,Michael Massey,Kansas City Royals,New York Yankees,0,4,0,0,0,0,2,4,0,0
5,Edward Olivares,Kansas City Royals,New York Yankees,0,4,1,2,0,0,0,4,2,0
6,Nick Pratto,Kansas City Royals,New York Yankees,0,2,1,1,1,2,0,4,4,1
7,Drew Waters,Kansas City Royals,New York Yankees,0,4,0,0,0,0,3,4,0,0
8,Kyle Isbel,Kansas City Royals,New York Yankees,0,3,0,0,0,0,3,3,0,0
9,Billy McKinney,New York Yankees,Kansas City Royals,1,2,2,1,0,2,1,4,1,0
10,Gleyber Torres,New York Yankees,Kansas City Royals,1,3,0,1,1,0,2,4,1,0
11,Anthony Rizzo,New York Yankees,Kansas City Royals,1,4,0,1,0,0,1,4,1,0
12,Giancarlo Stanton,New York Yankees,Kansas City Royals,1,4,1,2,3,0,1,4,5,1
13,Franchy Cordero,New York Yankees,Kansas City Royals,1,3,0,0,0,0,1,3,0,0
14,Harrison Bader,New York Yankees,Kansas City Royals,1,1,0,1,0,0,0,1,1,0
15,DJ LeMahieu,New York Yankees,Kansas City Royals,1,4,1,1,1,0,1,4,4,1
16,Oswaldo Cabrera,New York Yankees,Kansas City Royals,1,3,0,0,0,0,1,3,0,0
17,Ben Rortvedt,New York Yankees,Kansas City Royals,1,3,0,0,0,0,1,3,0,0
18,Anthony Volpe,New York Yankees,Kansas City Royals,1,3,1,1,0,0,2,3,2,0
0,Jurickson Profar,Colorado Rockies,Miami Marlins,0,4,0,0,0,0,1,4,0,0
1,Ezequiel Tovar,Colorado Rockies,Miami Marlins,0,4,0,0,0,0,2,4,0,0
2,Ryan McMahon,Colorado Rockies,Miami Marlins,0,3,2,2,0,1,1,4,2,0
