,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Nico Hoerner,Chicago Cubs,Miami Marlins,0,5,0,1,0,0,3,5,1,0
1,1,Dansby Swanson,Chicago Cubs,Miami Marlins,0,5,0,2,1,0,1,5,2,0
2,2,Ian Happ,Chicago Cubs,Miami Marlins,0,3,0,0,0,1,0,4,0,0
3,3,Seiya Suzuki,Chicago Cubs,Miami Marlins,0,4,1,1,0,0,0,4,3,0
4,4,Cody Bellinger,Chicago Cubs,Miami Marlins,0,3,1,1,2,0,0,4,4,0
5,5,Patrick Wisdom,Chicago Cubs,Miami Marlins,0,4,0,1,0,0,1,4,1,0
6,6,Eric Hosmer,Chicago Cubs,Miami Marlins,0,3,0,1,0,0,1,3,1,0
7,7,Trey Mancini,Chicago Cubs,Miami Marlins,0,1,0,1,0,0,0,1,1,0
8,8,Edwin Rios,Chicago Cubs,Miami Marlins,0,1,1,1,0,1,0,2,2,0
9,9,Nelson Velázquez,Chicago Cubs,Miami Marlins,0,2,0,0,0,0,0,2,0,0
10,10,Yan Gomes,Chicago Cubs,Miami Marlins,0,3,0,0,0,0,0,4,0,0
11,11,Jon Berti,Miami Marlins,Chicago Cubs,1,3,2,2,0,1,0,4,2,0
12,12,Garrett Cooper,Miami Marlins,Chicago Cubs,1,2,0,1,0,0,1,2,1,0
13,13,Jesús Sánchez,Miami Marlins,Chicago Cubs,1,2,0,1,0,0,1,2,0,0
14,14,Luis Arraez,Miami Marlins,Chicago Cubs,1,3,0,1,2,0,0,4,1,0
15,15,Jorge Soler,Miami Marlins,Chicago Cubs,1,3,0,0,0,0,0,4,0,0
16,16,Jean Segura,Miami Marlins,Chicago Cubs,1,4,0,0,0,0,1,4,0,0
17,17,Jazz Chisholm Jr.,Miami Marlins,Chicago Cubs,1,3,0,0,0,0,0,3,0,0
18,18,Nick Fortes,Miami Marlins,Chicago Cubs,1,2,1,1,0,1,0,3,1,0
19,19,Bryan De La Cruz,Miami Marlins,Chicago Cubs,1,3,0,0,0,0,1,3,0,0
20,20,Garrett Hampson,Miami Marlins,Chicago Cubs,1,3,1,2,1,0,0,3,4,0
21,0,Steven Kwan,Cleveland Guardians,Boston Red Sox,0,4,1,1,0,0,0,4,2,0
22,1,Amed Rosario,Cleveland Guardians,Boston Red Sox,0,4,0,1,1,0,1,4,1,0
23,2,José Ramírez,Cleveland Guardians,Boston Red Sox,0,4,0,0,0,0,1,4,0,0
24,3,Josh Bell,Cleveland Guardians,Boston Red Sox,0,4,0,0,0,0,1,4,0,0
25,4,Oscar Gonzalez,Cleveland Guardians,Boston Red Sox,0,4,0,0,0,0,0,4,0,0
26,5,Andrés Giménez,Cleveland Guardians,Boston Red Sox,0,3,0,1,0,0,0,4,0,0
27,6,Myles Straw,Cleveland Guardians,Boston Red Sox,0,3,0,0,0,0,3,3,0,0
28,7,Gabriel Arias,Cleveland Guardians,Boston Red Sox,0,3,0,1,0,0,1,3,1,0
29,8,Cam Gallagher,Cleveland Guardians,Boston Red Sox,0,2,0,0,0,0,0,2,0,0
30,9,Josh Naylor,Cleveland Guardians,Boston Red Sox,0,1,0,0,0,0,0,1,0,0
31,10,Meibrys Viloria,Cleveland Guardians,Boston Red Sox,0,0,0,0,0,0,0,0,0,0
32,11,Alex Verdugo,Boston Red Sox,Cleveland Guardians,1,4,1,2,3,1,1,5,5,1
33,12,Justin Turner,Boston Red Sox,Cleveland Guardians,1,4,0,0,0,1,2,5,0,0
34,13,Rob Refsnyder,Boston Red Sox,Cleveland Guardians,1,4,0,0,0,1,1,5,0,0
35,14,Rafael Devers,Boston Red Sox,Cleveland Guardians,1,3,1,0,0,1,2,4,0,0
36,15,Masataka Yoshida,Boston Red Sox,Cleveland Guardians,1,3,1,1,0,1,1,4,2,0
37,16,Christian Arroyo,Boston Red Sox,Cleveland Guardians,1,3,1,2,2,1,1,4,3,0
38,17,Connor Wong,Boston Red Sox,Cleveland Guardians,1,4,2,2,2,0,1,4,5,1
39,18,Jarren Duran,Boston Red Sox,Cleveland Guardians,1,4,1,1,0,0,0,4,2,0
40,19,Enmanuel Valdez,Boston Red Sox,Cleveland Guardians,1,4,0,1,0,0,1,4,2,0
41,0,Ke'Bryan Hayes,Pittsburgh Pirates,Washington Nationals,0,4,0,0,0,0,0,4,0,0
42,1,Bryan Reynolds,Pittsburgh Pirates,Washington Nationals,0,4,0,2,1,0,1,4,3,0
43,2,Miguel Andujar,Pittsburgh Pirates,Washington Nationals,0,3,0,0,0,1,1,4,0,0
44,3,Carlos Santana,Pittsburgh Pirates,Washington Nationals,0,2,0,0,0,2,0,4,0,0
45,4,Jack Suwinski,Pittsburgh Pirates,Washington Nationals,0,4,0,0,0,0,3,4,0,0
46,5,Connor Joe,Pittsburgh Pirates,Washington Nationals,0,4,1,1,0,0,1,4,2,0
47,6,Tucupita Marcano,Pittsburgh Pirates,Washington Nationals,0,4,0,2,1,0,0,4,2,0
48,7,Ji Hwan Bae,Pittsburgh Pirates,Washington Nationals,0,4,1,1,0,0,0,4,0,0
49,8,Austin Hedges,Pittsburgh Pirates,Washington Nationals,0,3,0,0,0,0,2,3,0,0
50,9,Andrew McCutchen,Pittsburgh Pirates,Washington Nationals,0,1,0,0,0,0,1,1,0,0
51,10,Alex Call,Washington Nationals,Pittsburgh Pirates,1,5,0,1,0,0,1,5,1,0
52,11,Luis García,Washington Nationals,Pittsburgh Pirates,1,5,1,1,2,0,0,5,0,0
53,12,Keibert Ruiz,Washington Nationals,Pittsburgh Pirates,1,4,1,2,0,1,0,5,2,0
54,13,Joey Meneses,Washington Nationals,Pittsburgh Pirates,1,5,1,4,1,0,1,5,4,0
